Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,LABELS_CLASSEMENT,LABELS_THEMES,CLASSEMENT,CHAINES,LOGIS_CLASSEMENT,LOGIS_THEMES,CAPACITE_NBRE_PERS,OUVERTURE,TARIFS,EQUIPEMENTS,SERVICES
"HLOAQU0400010924","26/03/2015","MeublésMeublés","Gîte Harribey","","","Harribey","","40430","SORE","40307","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10924"," -0.6390980","44.3305170","","Accès Internet # Cheminée # Congélateur # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","","","","","","6","01/01/2015|31/01/2015|||||","Week-end (meublé)|212,00|| # Semaine (meublé)|380,00|720,00| # Semaine basse saison|380,00|500,00| # Semaine moyenne saison|520,00|| # Semaine haute saison|630,00|| # Semaine très haute saison|720,00||","","Draps et/ou linge compris"
"HLOAQU040V502LWS","26/03/2015","MeublésMeublés","Gîte Hounère","","","400 chemin de Hounère","","40390","SAINTE-MARIE-DE-GOSSE","40271","","+33 6 08 99 28 69","http://www.gites-de-france-landes.com/fiche?NUM=20919"," -1.2388410","43.5568100","","Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","","","","","","12","","Semaine (meublé)|850,00|2000,00| # Semaine basse saison|850,00|1000,00| # Semaine moyenne saison|1100,00|| # Semaine haute saison|1600,00|| # Semaine très haute saison|2000,00|| # Week-end (meublé)|500,00||","",""
"HLOAQU040V502LXC","26/03/2015","MeublésMeublés","Gîte la chapelle de Mâa","","","435 rue des templiers","","40660","MOLIETS-ET-MAA","40187","+ 33 5 58 48 76 01","+33 6 76 70 59 43","http://www.gites-de-france-landes.com/fiche?NUM=20794"," -1.3524987","43.8625743","","Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","2 épis2 épis","","","","","","6","","Semaine basse saison|290,00|360,00| # Semaine moyenne saison|380,00|| # Semaine haute saison|550,00|| # Semaine très haute saison|850,00|| # Week-end (meublé)|200,00|| # Semaine (meublé)|290,00|850,00|","",""
"HLOAQU040V502LWL","26/03/2015","MeublésMeublés","Gîte la clairière","","","La clairière aux chênes","","40130","CAPBRETON","40065","+ 33 5 58 48 76 01","+33 7 86 57 18 12","http://www.gites-de-france-landes.com/fiche?NUM=20918"," -1.4333580","43.6270370","","Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","","","","","","4","01/04/2015|31/10/2015|||||","Semaine (meublé)|320,00|720,00| # Semaine basse saison|320,00|420,00| # Semaine moyenne saison|520,00|| # Semaine haute saison|520,00|| # Semaine très haute saison|720,00||","Piscine privative",""
"HLOAQU040V504NS4","04/05/2015","MeublésMeublés","Gîte Lacave","156 route de Maremne
","","","","40180","SAUBUSSE","40293","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/resa/etape1.php?ident=gites40_b2015.1.11558.G&exe=2015"," -1.1870744","43.6582429","","Accès Internet # Cheminée # Lave linge privatif # Lave vaisselle # Matériel enfant # Télévision # Wifi","","Gîtes de France","3 épis3 épis","Gîtes Bébé","Non classé","","","","9","01/01/2015|31/12/2015|||||","Semaine (meublé)|550,00|1700,00| # Semaine basse saison|550,00|750,00| # Semaine moyenne saison|1000,00|| # Week-end haute saison|1500,00|| # Semaine très haute saison|1700,00|| # Week-end (meublé)|350,00||","Piscine privative","Draps et/ou linge compris # Wifi"
"HLOAQU0400010611","26/03/2015","MeublésMeublés","Gîte Lahitte","","","Route de Lahitte","","40160","PARENTIS-EN-BORN","40217","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10611"," -1.08336","44.3503","Oui","Lave linge privatif # Télévision","","Gîtes de France","2 épis2 épis","Gîtes Bébé","","","","","4","01/01/2015|31/01/2015|||||","Semaine (meublé)|260,00|500,00| # Semaine basse saison|260,00|260,00| # Semaine moyenne saison|280,00|| # Semaine haute saison|480,00|| # Semaine très haute saison|500,00||","",""
"HLOAQU0400010385","26/03/2015","MeublésMeublés","Gîte Lalanne","","Maison Lalanne","","","40700","SERRESLOUS-ET-ARRIBANS","40299","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10385"," -0.6454299","43.6629859","","Accès Internet # Congélateur # Lave linge privatif # Lave vaisselle # Sèche linge privatif # Télévision","","Gîtes de France","3 épis3 épis","","3 étoiles","","","","6","01/01/2015|31/01/2015|||||","Week-end (meublé)|180,00|| # Semaine (meublé)|320,00|650,00| # Semaine basse saison|320,00|380,00| # Semaine moyenne saison|420,00|| # Semaine haute saison|590,00|| # Semaine très haute saison|650,00||","Piscine privative","Draps et/ou linge compris"
"HLOAQU0400010603","26/03/2015","MeublésMeublés","Gîte Lamarque","","","631 route de Lamarque","Quartier Lamarque","40200","AUREILHAN","40019","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10603"," -1.193166","44.215023","Oui","Lave linge privatif","","Gîtes de France","2 épis2 épis","","","","","","4","01/04/2015|30/09/2015|||||","Semaine (meublé)|273,00|580,00| # Semaine basse saison|273,00|370,00| # Semaine moyenne saison|370,00|| # Semaine haute saison|550,00|| # Semaine très haute saison|580,00||","",""
"HLOAQU040FS00012","12/05/2015","MeublésMeublés","Gîte Laplante","","","2315 route du Port","","40180","HINX","40126","+33 5 58 89 73 55","+33 6 81 63 14 43","http://gitelaplante.free.fr/"," -0.9304904","43.7043050","Oui","Chauffage # Combiné congélation # Four à micro ondes # Lave linge privatif # Lave vaisselle # Réfrigérateur # Télévision","","Clévacances","3 clés3 clés","","3 étoiles","","","","6","","Semaine basse saison|490,00|490,00| # Semaine moyenne saison|650,00|650,00| # Semaine haute saison|850,00|850,00| # |870,00|870,00|Forfait cure pour 2 personnes # Semaine (meublé)|490,00|850,00|","Jeux pour enfants # Piscine partagée",""
"HLOAQU040V504JMJ","05/05/2015","MeublésMeublés","Gîte le Saumon","Le Saumont
","","","","40240","LABASTIDE-D'ARMAGNAC","40131","+33 5 58 44 67 41","",""," -0.1856200","43.9693860","","Cheminée # Lave linge privatif # Matériel enfant # Sèche linge privatif # Télévision","","Gîtes de France","3 épis3 épis","","Non classé","","","","4","01/01/2015|31/12/2015|||||","Semaine (meublé)|295,00|510,00| # Week-end (meublé)|200,00|| # Semaine basse saison|295,00|350,00| # Semaine moyenne saison|395,00|| # Semaine haute saison|445,00|| # Semaine très haute saison|510,00|| # |580,00||tarif valable en dehors de la haute et très haute saison","","Draps et/ou linge compris"
"HLOAQU0400010598","28/04/2015","MeublésMeublés","Gite le Tuc d'Esparre","","","425 route de samatet","","40300","ORIST","40211","05 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10598","","","","Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","2 épis2 épis","","","","","","6","01/01/2015|31/12/2015|||||","","",""
"HLOAQU040V503037","26/03/2015","MeublésMeublés","Gîte le Tuc d'Esparre","","","425 chemin de samatet","","40300","ORIST","40211","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10598"," -1.1668342","43.6483295","","Accès Internet # Cheminée # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","2 épis2 épis","","","","","","6","01/01/2015|31/01/2015|||||","Semaine (meublé)|400,00|800,00| # Semaine basse saison|400,00|500,00| # Semaine moyenne saison|600,00|| # Semaine haute saison|700,00|| # Semaine très haute saison|800,00||","",""
"HLOAQU0400010750","26/03/2015","MeublésMeublés","Gîte Mahiou","","","425 route de Mahiou","","40170","SAINT-JULIEN-EN-BORN","40266","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10750"," -1.22633","44.06047","Oui","Lave linge privatif # Télévision","","Gîtes de France","2 épis2 épis","","","","","","2","01/01/2015|31/01/2015|||||","Week-end (meublé)|110,00|| # Semaine (meublé)|290,00|450,00| # Semaine basse saison|290,00|325,00| # Semaine moyenne saison|325,00|| # Semaine haute saison|430,00|| # Semaine très haute saison|450,00||","","Draps et/ou linge compris"
"HLOAQU0400020608","26/03/2015","MeublésMeublés","Gîte Marc","","","Au Chéou","Au Chéou","40200","MIMIZAN","40184","+33 5 58 09 18 97","+33 6 02 50 46 41","http://www.gites-de-france-landes.com/fiche?NUM=20608"," -1.2280089","44.2004170","","Accès Internet # Cheminée # Lave linge privatif # Lave vaisselle","","Gîtes de France","2 épis2 épis","","","","","","5","01/01/2015|31/01/2015|||||","Week-end (meublé)|160,00|| # Semaine (meublé)|350,00|500,00| # Semaine basse saison|350,00|390,00| # Semaine moyenne saison|390,00|| # Semaine haute saison|490,00|| # Semaine très haute saison|500,00||","",""
"HLOAQU0400011533","26/03/2015","MeublésMeublés","Gîte Maria","","","426 route du Stade","","40990","SAINT-VINCENT-DE-PAUL","40283","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=11533"," -0.9952643","43.7443785","","Accès Internet # Congélateur # Lave linge privatif # Lave vaisselle # Sèche linge privatif # Télévision","","Gîtes de France","3 épis3 épis","","","","","","4","01/01/2015|31/01/2015|||||","Semaine (meublé)|270,00|530,00| # Semaine basse saison|270,00|300,00| # Semaine moyenne saison|350,00|| # Semaine haute saison|490,00|| # Semaine très haute saison|530,00||","",""
"HLOAQU0400010914","26/03/2015","MeublésMeublés","Gîte Martinet","","","2 chemin des Bois - Bouheben","Quartier Bouheben","40210","ESCOURCE","40094","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10914"," -1.01013","44.14072","Oui","Cheminée # Congélateur # Lave linge privatif # Lave vaisselle # Sèche linge privatif # Télévision","","Gîtes de France","4 épis4 épis","Charme Gîtes de France # Gîtes de Prestige","","","","","8","01/01/2015|31/01/2015|||||","Semaine (meublé)|550,00|970,00| # Semaine (meublé)|550,00|970,00| # Semaine basse saison|550,00|650,00| # Semaine moyenne saison|650,00|| # Semaine haute saison|870,00|| # Semaine très haute saison|970,00||","","Draps et/ou linge compris"
"HLOAQU04001WBERE","26/03/2015","MeublésMeublés","Gîte Maulon","","","304 chemin de la Ruade","","40300","PORT-DE-LANNE","40231","+33 5 58 89 17 16","",""," -1.1806869","43.5617972","Oui","Congélateur # Four à micro ondes # Lave linge privatif # Télévision","","Clévacances","2 clés2 clés","","2 étoiles","","","","6","01/01/2015|31/12/2015|||||","Semaine (meublé)|300,00|450,00| # Week-end (meublé)|150,00|150,00|","",""
"HLOAQU0400020627","26/03/2015","MeublésMeublés","Gîte Mélissa","","","Au Chéou","Au Chéou","40200","MIMIZAN","40184","+33 5 58 09 18 97","+33 6 02 50 46 41","http://www.gites-de-france-landes.com/fiche?NUM=20627"," -1.2280089","44.2004170","","Cheminée # Lave linge privatif","","Gîtes de France","2 épis2 épis","","","","","","4","01/01/2015|31/01/2015|||||","Week-end (meublé)|170,00|| # Semaine (meublé)|340,00|485,00| # Semaine basse saison|340,00|360,00| # Semaine moyenne saison|360,00|| # Semaine haute saison|475,00|| # Semaine très haute saison|485,00||","",""
"HLOAQU0400010371","26/03/2015","MeublésMeublés","Gîte Montmartre","","","10 rue montmartre","Quartier Toumiou","40320","GEAUNE","40110","+33 5 58 06 33 91","+33 6 86 09 41 60","http://www.gites-de-france-landes.com/fiche?NUM=10371"," -0.3792399","43.6408361","","Lave linge privatif # Télévision","","Gîtes de France","2 épis2 épis","","","","","","2","","","",""
"HLOAQU040FS005G2","26/03/2015","MeublésMeublés","Gîte Nature et Océan 2/4 pers","",""," 2 Chemin la Vallée ","","40660","MESSANGES","40181","+33 5 58 48 95 25","","www.natureetocean.com"," -1.3811874","43.8142157","Oui","Accès Internet # Chauffage # Four à micro ondes # Lave linge collectif # Matériel enfant # Réfrigérateur # Télévision","","Clévacances","2 clés2 clés","","2 étoiles","","","","4","01/01/2015|31/12/2015|||||","Semaine (meublé)|250,00|898,00| # Week-end (meublé)|118,00|136,00|","Jeux pour enfants # Piscine partagée",""
"HLOAQU040FS003AQ","26/03/2015","MeublésMeublés","Gîte Nature et Océan 4/5 pers","","","2 Chemin La Vallée","","40660","MESSANGES","40181","+33 5 58 48 95 25","","www.natureetocean.com"," -1.3824748","43.8166930","Oui","Accès Internet # Chauffage # Four # Four à micro ondes # Lave linge collectif # Lave vaisselle # Télévision","","Clévacances","2 clés2 clés","","2 étoiles","","","","6","01/01/2015|31/12/2015|||||","Semaine (meublé)|280,00|1138,00| # Week-end basse saison|136,00|170,00|","Jeux pour enfants # Piscine partagée",""
"HLOAQU0400020905","26/03/2015","MeublésMeublés","Gîte Partarriou","","","1 impasse Partarriou","","40390","SAINT-ANDRE-DE-SEIGNANX","40248","+33 5 59 45 30 89","+33 6 08 43 32 53","http://www.gites-de-france-landes.com/fiche?NUM=20905"," -1.3526330","43.5594950","","Congélateur # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","Gîtes Bébé","","","","","7","01/01/2015|31/01/2015|||||","Week-end (meublé)|240,00|| # Semaine (meublé)|440,00|990,00| # Semaine basse saison|440,00|450,00| # Semaine moyenne saison|600,00|| # Semaine haute saison|800,00|| # Semaine très haute saison|990,00||","",""
"HLOAQU040FS000ED","18/05/2015","MeublésMeublés","Gîte Praline","2781 route de Lestrat
","","","","40120","LENCOUACQ","40149","+33 5 58 93 00 23","","www.legitedeslandes.com"," -0.4063730","44.099075","Oui","Accès Internet # Câble / satellite # Chaîne Hifi # Chauffage # Combiné congélation # Congélateur # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Matériel enfant # Réfrigérateur # Sèche linge privatif # Télévision # Wifi","Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel","Accueil Paysan","","","3 étoiles","","","","8","01/01/2015|31/12/2015|||||","Semaine basse saison|460,00|540,00|Taxe de séjour 0.80€/pers/nuit # Semaine haute saison||1160,00|Taxe de séjour 0.80€/pers/nuit # Nettoyage/ménage|80,00|80,00| # Location de linge|5,00|5,00|par personne","Jeux pour enfants # Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU0400020903","26/03/2015","MeublésMeublés","Gîte Tuquet","","","20 route du Tuquet","","40230","SAINT-GEOURS-DE-MAREMNE","40261","+33 5 58 57 45 01","+33 6 72 87 56 30","http://www.gites-de-france-landes.com/fiche?NUM=20903"," -1.2366659","43.6800468","","Congélateur # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","2 épis2 épis","","","","","","3","01/01/2015|31/01/2015|||||","Week-end (meublé)|70,00|| # Semaine (meublé)|200,00|400,00| # Semaine basse saison|200,00|250,00| # Semaine moyenne saison|300,00|| # Semaine haute saison|350,00|| # Semaine très haute saison|400,00||","","Draps et/ou linge compris"
"HLOAQU040FS0000U","26/01/2015","MeublésMeublés","Gîte Vert","","","380 route de la Chalosse","Pavillon Vert","40465","GOUSSE","40115","+33 5 58 57 53 94","+33 6 87 52 94 89","www.gites-lestage.fr"," -0.9049987","43.7750603","Oui","Accès Internet # Canal + # Chauffage # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Télévision","","Clévacances","3 clés3 clés","","3 étoiles","","","","5","01/01/2015|31/12/2015|||||","","","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU0400010212","26/03/2015","MeublésMeublés","Gîte Vert","","","Rue du Moulin de Bas","","40430","LUXEY","40167","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10212"," -0.518887","44.285495","Oui","Cheminée # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","2 épis2 épis","","","","","","4","01/01/2015|31/01/2015|||||","Week-end (meublé)|160,00|| # Semaine (meublé)|290,00|470,00| # Semaine basse saison|290,00|310,00| # Semaine moyenne saison|310,00|| # Semaine haute saison|340,00|| # Semaine très haute saison|470,00||","","Draps et/ou linge compris"
"HLOAQU04001WBF7M","28/04/2015","MeublésMeublés","Gîtes d'Andriou - Le Sau","Le Sau
","","55 route d'Andriou","","40300","PEYREHORADE","40224","+33 5 58 73 26 82","+33 6 73 35 07 73","www.ferme-yantic.com"," -1.1165714","43.5589050","Oui","Chauffage # Congélateur # Four à micro ondes # Lave linge privatif # Lave vaisselle # Sèche linge privatif # Télévision # Wifi","","Clévacances","3 clés3 clés","","4 étoiles","","","","6","01/01/2015|31/12/2015|||||","Semaine (meublé)|550,00|1000,00|","Piscine partagée",""
"HLOAQU040FS0053J","11/02/2015","MeublésMeublés","Gites et Soleil","","","1105 route du Puntaou","","40550","LEON","40150","+33 5 58 48 74 78","+33 6 71 79 70 87","www.gitesetsoleil.com"," -1.3159158","43.8813666","Oui","Accès Internet # Cheminée # Congélateur # Lave vaisselle # Wifi","","Accueil Vélo # Clévacances # Vélodyssée","2 clés2 clés","","2 étoiles","","","","10","","","Jeux pour enfants # Piscine partagée",""
"HLOAQU040FS00542","02/01/2015","MeublésMeublés","Gîtes gourmand","","","Chuteau","","40320","PIMBO","40226","+33 5 58 44 49 80","+33 6 75 97 34 23","www.ferme-de-nordland.com"," -0.3753990","43.5751170","","Chauffage # Four # Four à micro ondes # Lave linge collectif # Télévision","","Bienvenue à la Ferme","","","Non classé","","","","9","","","","Nettoyage / ménage"
"HLOAQU040FS002BQ","28/04/2015","MeublésMeublés","Gîtes Larribère","","","1490 chemin de Larribère","","40300","PORT-DE-LANNE","40231","+33 5 58 89 13 89","+33 6 65 69 69 28","www.larribere.com"," -1.1748504","43.5536024","Oui","Four à micro ondes # Lave linge collectif # Sèche linge collectif # Télévision","","Clévacances","2 clés2 clés","","3 étoiles","","","","6","01/01/2015|31/12/2015|||||","Semaine (meublé)|350,00|680,00| # Week-end (meublé)|200,00|250,00|Hors saison","Piscine partagée",""
"HLOAQU0400010633","26/03/2015","MeublésMeublés","Grand Bertranot","","","7 chemin de Bertranot","","40170","SAINT-JULIEN-EN-BORN","40266","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10633"," -1.1986424","44.0800156","","Congélateur # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","Gîtes Bébé","","","","","4","01/06/2015|15/09/2015|||||","Semaine (meublé)|260,00|630,00| # Semaine basse saison|260,00|350,00| # Semaine moyenne saison|350,00|| # Semaine haute saison|410,00|| # Semaine très haute saison|630,00||","",""
"HLOAQU040V503043","26/03/2015","MeublésMeublés","Grand Cachon","","","Grand Cachon","","40110","VILLENAVE","40330","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10918"," -0.8087740","43.9679780","","Accès Internet # Cheminée # Congélateur # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","","","","","","4","01/01/2015|31/01/2015|||||","","","Draps et/ou linge compris"
"HLOAQU0400020737","26/03/2015","MeublésMeublés","Grand Chapit","","","Chapit","","40550","LEON","40150","+33 5 58 48 76 01","+33 6 76 70 59 43 # +33 6 76 70 59 43","http://www.gites-de-france-landes.com/fiche?NUM=20737"," -1.302911","43.875875","Oui","Chauffage # Cheminée # Lave linge privatif # Lave vaisselle # Matériel enfant # Télévision","","Gîtes de France","2 épis2 épis","Gîtes Bébé","","","","","6","01/01/2015|31/01/2015|||||","Week-end (meublé)|160,00|| # Semaine (meublé)|290,00|890,00| # Semaine basse saison|290,00|360,00| # Semaine moyenne saison|390,00|| # Semaine haute saison|510,00|| # Semaine très haute saison|890,00||","","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU0400010458","26/03/2015","MeublésMeublés","Grand Lapeyre","","","Grand Lapeyre","","40330","NASSIET","40203","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10458"," -0.678574","43.599999","Oui","Cheminée # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","2 épis2 épis","","","","","","4","15/06/2015|30/09/2015|||||","Semaine (meublé)|440,00|580,00| # Semaine (meublé)|440,00|580,00| # Semaine basse saison|440,00|440,00| # Semaine moyenne saison|440,00|| # Semaine haute saison|540,00|| # Semaine très haute saison|580,00||","Piscine privative",""
"HLOAQU0400010466","05/05/2015","MeublésMeublés","Grand Rimbez","55 chemin de Chinon
","","Grand Rimbez","","40380","POYANNE","40235","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10466"," -0.8166361","43.7561549","Oui","Accès Internet # Chauffage # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Réfrigérateur # Sèche linge collectif # Sèche linge privatif # Télévision # Wifi","","Gîtes de France","3 épis3 épis","","Non classé","","","","6","01/01/2015|31/01/2015|||||","Week-end (meublé)|150,00|| # Semaine (meublé)|240,00|450,00| # Semaine basse saison|240,00|280,00| # Semaine moyenne saison|280,00|| # Semaine haute saison|340,00|| # Semaine très haute saison|450,00|| # |620,00|950,00|950 € en été, 620 € les autres périodes","","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU0400010445","26/03/2015","MeublésMeublés","Grand Tastère","","","Grand Tastère","","40360","CASTELNAU-CHALOSSE","40071","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10445"," -0.851523","43.669122","Oui","Accès Internet # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","2 épis2 épis","","","","","","4","01/01/2015|31/01/2015|||||","Week-end (meublé)|100,00|| # Semaine (meublé)|180,00|310,00| # Semaine basse saison|180,00|200,00| # Semaine moyenne saison|220,00|| # Semaine haute saison|290,00|| # Semaine très haute saison|310,00||","",""
"HLOAQU0400010450","26/03/2015","MeublésMeublés","Grandjean","","","Grandjean","","40400","BEGAAR","40031","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10450"," -0.8492946","43.8232265","Oui","Congélateur # Lave linge privatif # Télévision","","Gîtes de France","2 épis2 épis","","","","","","5","01/01/2015|31/01/2015|||||","Week-end (meublé)|150,00|| # Semaine (meublé)|450,00|550,00| # Semaine basse saison|450,00|500,00| # Semaine moyenne saison|500,00|| # Semaine haute saison|550,00|| # Semaine très haute saison|550,00||","",""
"HLOAQU0400020817","26/03/2015","MeublésMeublés","Gration","","","Réserve Naturelle Etang Noir","","40510","SEIGNOSSE","40296","+33 5 58 72 89 47","+33 6 75 34 58 00","http://www.gites-de-france-landes.com/fiche?NUM=20817"," -1.37193","43.69843","Oui","Accès Internet # Congélateur # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","Gîtes Bébé","3 étoiles","","","","6","01/01/2015|31/01/2015|||||","Semaine (meublé)|320,00|1000,00| # Semaine (meublé)|320,00|1000,00| # Semaine basse saison|320,00|370,00| # Semaine moyenne saison|380,00|| # Semaine haute saison|750,00|| # Semaine très haute saison|1000,00||","Piscine privative",""
"HLOAQU0400010560","26/03/2015","MeublésMeublés","Gravières II","","","566 route des Gravières","","40990","SAINT-VINCENT-DE-PAUL","40283","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10560"," -0.986586","43.7677","Oui","Accès Internet # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","","3 étoiles","","","","2","01/01/2015|31/01/2015|||||","Week-end (meublé)|130,00|| # Semaine (meublé)|260,00|385,00| # Semaine basse saison|260,00|260,00| # Semaine moyenne saison|300,00|| # Semaine haute saison|375,00|| # Semaine très haute saison|385,00||","","Draps et/ou linge compris"
"HLOAQU040FS00361","26/03/2015","MeublésMeublés","Guise Maïté","","","4 allée Napoléon III","","40210","SOLFERINO","40303","+33 5 58 97 46 22","",""," -0.8942484","44.1435369","Oui","Chauffage # Congélateur # Four à micro ondes # Lave linge privatif # Lave vaisselle # Télévision","","Clévacances","3 clés3 clés","","2 étoiles","","","","7","01/01/2015|31/12/2015|||||","Semaine (meublé)|290,00|700,00| # Semaine basse saison|290,00|290,00| # Semaine moyenne saison|400,00|400,00| # Semaine haute saison|700,00|700,00|","Piscine partagée",""
"HLOAQU0400010490","26/03/2015","MeublésMeublés","Gurgues","","","270 chemin de Gurgues","","40465","PONTONX-SUR-L'ADOUR","40230","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10490"," -0.9378611","","Oui","Accès Internet # Lave linge privatif # Télévision","","Gîtes de France","2 épis2 épis","Gîtes Bébé","","","","","4","01/01/2015|31/01/2015|||||","Week-end (meublé)|105,00|| # Semaine (meublé)|175,00|360,00| # Semaine basse saison|175,00|190,00| # Semaine moyenne saison|190,00|| # Semaine haute saison|260,00|| # Semaine très haute saison|360,00||","",""
"HLOAQU04001WBCIF","26/01/2015","MeublésMeublés","Habran Alain","","","7 place de Sterling","","40140","SOUSTONS","40310","+33 5 58 41 14 99","+33 6 87 56 37 26",""," -1.3290238","43.7509472","Oui","Chauffage # Congélateur # Four à micro ondes # Lave linge privatif # Télévision","","Clévacances","2 clés2 clés","","2 étoiles","","","","5","01/01/2015|31/12/2015|||||","Semaine (meublé)|440,00|660,00|","",""
"HLOAQU0400011539","26/03/2015","MeublésMeublés","Hameau Du Golf Ocean","","","12 allée des Tamaris","","40660","MOLIETS-ET-MAA","40187","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=11539","","","","Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis # City break Confort3 épis # City break Confort","","","","","","4","","","",""
"HLOAQU0400010814","28/05/2015","MeublésMeublés","Haou d'Arvigne","","","122 Al du Haou","","40390","SAINT-MARTIN-DE-SEIGNANX","40273","+33 5 58 85 44 44","","http://www.gites-de-france-landes.com/fiche?NUM=10814"," -1.3936301","43.5166047","","Accès Internet # Chauffage # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Matériel enfant # Réfrigérateur # Télévision # Wifi","","Gîtes de France","3 épis3 épis","Gîtes Bébé","","","","","6","01/01/2015|31/01/2015||||| # 04/01/2015|20/12/2015|||||","Week-end (meublé)|190,00|| # Semaine (meublé)|350,00|750,00| # Semaine basse saison|350,00|350,00| # Semaine moyenne saison|390,00|| # Semaine haute saison|490,00|| # Semaine très haute saison|750,00||","Jeux pour enfants","Location de draps et/ou de linge # Nettoyage / ménage # Wifi"
"HLOAQU0400020560","26/03/2015","MeublésMeublés","Haut de Baigt","","","Haut de Baigt","","40290","HABAS","40118","+33 5 58 98 00 24","","http://www.gites-de-france-landes.com/fiche?NUM=20560"," -0.93284","43.5732","Oui","Télévision","","Gîtes de France","1 épi1 épi","","","","","","4","01/06/2015|30/09/2015|||||","Semaine (meublé)|200,00|260,00| # Semaine moyenne saison|200,00|200,00| # Semaine haute saison|260,00|| # Semaine très haute saison|260,00||","",""
"HLOAQU0400020551","26/03/2015","MeublésMeublés","Haut de Hourcq","","","Haut de Hourcq","","40350","POUILLON","40233","+33 5 58 98 22 69","","http://www.gites-de-france-landes.com/fiche?NUM=20551"," -0.9885","43.62208","Oui","Cheminée # Lave linge privatif # Télévision","","Gîtes de France","1 épi1 épi","","","","","","5","01/06/2015|30/09/2015|||||","Semaine (meublé)|200,00|320,00| # Semaine moyenne saison|200,00|200,00| # Semaine haute saison|280,00|| # Semaine très haute saison|320,00||","",""
"HLOAQU0400020842","26/03/2015","MeublésMeublés","Haut de l'Adour","","","904 route des Hauts de l'Adour","","40390","SAINT-MARTIN-DE-SEIGNANX","40273","+33 6 86 97 35 70","+33 6 16 38 06 83 # +33 6 16 38 06 83","http://www.gites-de-france-landes.com/fiche?NUM=20842"," -1.3787806","43.5101389","Oui","Lave linge privatif # Télévision","","Gîtes de France","2 épis2 épis","","","","","","","","","",""
