Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES_1,INFOS_COMPLEMENTAIRES_2,INFOS_COMPLEMENTAIRES_3,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,OUVERTURE,TARIFS,VISITE_CONDITIONS_IND,VISITE_LANGUES_PARLEES,EQUIPEMENTS,SERVICES
LOIAQU033FS0006E,15/01/2020,Base de loisirs # Lac/Site de pêche,Domaine départemental de Blasimon,,,,,33540,BLASIMON,33057,+33 5 56 71 59 62,,dgaj-hostens-blasimon@gironde.fr,https://www.gironde.fr/sport-loisirs/domaine-de-loisirs-de-blasimon, -0.096397,44.701535,Oui,"
",,,,,01/01/2020|31/12/2020|||||,Gratuit|||,Visite libre,,Aire de pique-nique # Restauration,Espace jeux
LOIAQU033FS0009K,10/01/2020,Base de loisirs # Lac/Site de pêche,Domaine Départemental Gérard Lagors,,,54 route de Bazas,,33125,HOSTENS,33202,+33 5 56 88 55 65,,,http://www.gironde.fr, -0.6565049,44.4990848,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,,
LOIAQU024FS0005G,03/01/2020,Lac/Site de pêche,Dordogne Pêche Passion,Les Doulets,,,,24140,QUEYSSAC,24345,,+33 6 62 03 95 90,christophe-berland@orange.fr,,0.550497,44.902325,Oui,"
",,,,,,,,,,
ASCAQU064V505GP8,06/01/2020,Activité sportive,Eauxskadi,,,Port de Larraldenia,,64500,CIBOURE,64189,,+33 6 87 10 44 18 # +33 6 88 56 26 73,eauxskadi@gmail.com,http://www.eaux-skadi.com, -1.6666257,43.3851728,Oui,"
",Pêche en mer,,,,01/01/2020|31/12/2020|||||,"Tarif de base|75,00||",,,,
LOIAQU024V5071ZL,13/03/2018,Lac/Site de pêche,Enclos du Gauthier,,,,Lieu dit Gauthier ,24400,SAINT-GERY,24420,,,,,0.3268620,44.9836400,,"
",,,,,,,,,,
LOIAQU064FS0003S,03/01/2020,Aire de pique-nique # Base de loisirs # Jeux pour enfants # Lac/Site de pêche,Espace Naturel du Lac de Castet,,,,Quartier Ayguelade,64260,BIELLE,64127,+33 5 59 05 66 77,,infofunvalley@gmail.com,http://www.valleedossau-tourisme.com/, -0.4321950,43.0551060,,"
",,,,,01/01/2020|31/12/2020|||||,"Tarif de base|9,00|13,00|Barque # Tarif de base|7,00|11,00|Kayak # Tarif de base|8,00|14,00|ânes # Tarif de base|5,00|10,00|Kart à pédales",,,Aire de pique-nique # Bar,Boutique # Espace jeux
LOIAQU040V503QWO,03/01/2020,Lac/Site de pêche,Etang Classé,,,,,40190,SAINTE-FOY,40258,,,,, -0.3323480,43.9358239,,"
",,,,,,,,,Aire de pique-nique,
LOIAQU033V50CE8F,06/01/2020,Lac/Site de pêche,Etang de Beauchamps ,,,Lacanau de Mios,,33380,MIOS,33284,+33 5 56 26 66 21,,,, -0.8660553,44.6215406,Oui,"
",,,,,01/01/2020|31/12/2020|||||,Gratuit|||Accès libre,,,,
LOIAQU033FS000TL,06/01/2020,Lac/Site de pêche,Etang de Brondeau,,,,,33350,SAINTE-TERRE,33485,+33 5 57 84 45 61,,,, -0.1293039,44.8343260,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,,
LOIAQU033V50PHQ5,06/01/2020,Lac/Site de pêche,Etang de Bronturon,,,Route de la Gravière Bleue,,33480,AVENSAN,33022,+33 5 56 58 17 07,,mairie.avensan@mairie-avensan.fr,http://www.mairie-avensan.fr, -0.7373414,45.0462208,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,Aire de pique-nique,
LOIAQU024V5003CL,03/01/2020,Lac/Site de pêche,Etang de La Barde,,,,La Barde,24450,LA COQUILLE,24133,,+33 6 73 98 06 70,,,1.0029210,45.5569820,Non,"
",,,,,,,,,,
LOIAQU024V50018W,03/01/2020,Aire de pique-nique # Lac/Site de pêche,Etang de la Brâme,,,,,24200,SAINT-VINCENT-LE-PALUEL,24512,,+33 6 81 44 44 21,labrame@free.fr,http://www.labrame.ovh,1.28263,44.88385,Oui,"
",,,,,15/01/2020|15/12/2020|||||,"Tarif de base|10,00|15,00| # Tarif réduit|5,00|7,50|Enfant moins de 8 ans. # Tarif de groupe|5,00|7,50|",,,Aire de pique-nique # Salle hors sac,
LOIAQU040V503QX1,13/03/2018,Lac/Site de pêche,Etang de la Gaube,,,,,40190,ARTHEZ-D'ARMAGNAC,40013,,,,, -0.2652318,43.8882045,Oui,"
",,,,,,,,,,
LOIAQU033V50PDT9,06/01/2020,Lac/Site de pêche,Etang de la Levade,,,Route de Lacanau,,33480,SAINTE-HELENE,33417,+33 5 56 58 58 22,,mairie@ville-sainte-helene.fr,www.ville-sainte-helene.fr, -0.9773366,44.9578266,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,,
LOIAQU040FS0009O,24/01/2020,Lac/Site de pêche,Etang de pêche,,,Avenue de la plage,,40440,ONDRES,40209,,,,https://www.cartedepeche.fr/, -1.4546851,43.5669791,Oui,"
",,,,,,,,,,
LOIAQU04001ODHED,03/01/2020,Jeux pour enfants # Lac/Site de pêche,Etang de pêche ,route de l'étang,,Etang communal,,40190,SAINTE-FOY,40258,+33 5 58 45 26 39,,,, -0.3338942,43.9381200,Oui,"
",,,,,,,,,Aire de pique-nique,
LOIAQU04001ODHIQ,24/08/2016,Aire de pique-nique # Lac/Site de pêche,Etang de pêche de La Gaube,Route de Perquie,,,,40190,ARTHEZ-D'ARMAGNAC,40013,,,,, -0.2652318,43.8882045,Oui,"
",,,,,,,Visite libre,,Aire de pique-nique,
LOIAQU04001VH8F6,03/01/2020,Fronton # Jeux pour enfants # Lac/Site de pêche # Parcours de santé # Salle à louer # Terrain(s) de tennis,Etang de pêche de Mouneyre,,,,,40120,SARBAZAN,40288,+33 5 58 45 64 93,,,, -0.3114688,44.0195689,,"
",,,,,,,,,Aire de pique-nique # Sentier de randonnée,Espace jeux
LOIAQU024FS0006T,01/01/2017,Lac/Site de pêche,Etang de pêche du Bugue,Etang de la Granelle,,,,24260,LE BUGUE,24067,,,,,0.91087818,44.9121523,Oui,"
",,,,,,,,,,
LOIAQU047FS000BN,13/01/2020,Lac/Site de pêche,Etang de pêche Jocal,,,Toupinerie-Bas,,47350,MONTIGNAC-TOUPINERIE,47189,+33 5 53 93 30 79 # +33 9 52 72 19 83,+33 6 78 48 31 76,,,0.36151885,44.5465026,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Tarif de base|8,00|8,00|La 1/2 journée, par personne",,,Aire de pique-nique,
LOIAQU033V50CE8L,06/01/2020,Lac/Site de pêche,Etang de Surgenne,,,,,33380,MIOS,33284,+33 5 56 26 66 21,,,, -0.8480523,44.6053951,Oui,"
",,,,,01/01/2020|31/12/2020|||||,Gratuit|||Accès libre,,,,
LOIAQU033V50FZXT,06/01/2020,Lac/Site de pêche,Étang Saint-Michel,,,Praderon Est,Quartier Saint-Michel,33430,BAZAS,33036,+33 5 56 25 25 84,,bazas@tourisme-sud-gironde.com,http://www.tourisme-sud-gironde.com, -0.1876888,44.4466495,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
LOIAQU033V505C6C,06/01/2020,Lac/Site de pêche,Etangs de la Barreyre,,,9 route des Lacs,,33590,GRAYAN-ET-L'HOPITAL,33193,+33 5 56 09 44 43,,etangsdelabarreyre@wanadoo.fr,http://www.etangsdelabarreyre.fr, -1.0917995,45.4249913,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,,
LOIAQU033V50CE96,06/01/2020,Lac/Site de pêche,Etangs de l'Estauleyre ,,,,,33380,MIOS,33284,+33 5 56 26 66 21,,,, -0.9081251,44.6313235,Oui,"
",,,,,01/01/2020|31/12/2020|||||,Gratuit|||Accès libre,,,,
LOIAQU040FS000IF,29/01/2020,Lac/Site de pêche,Etangs de pêche,,,,,40220,TARNOS,40312,,,,https://www.cartedepeche.fr/, -1.4610447,43.5244086,Oui,"
",,,,,,,,,,
ASCAQU047V508FGP,28/01/2020,Activité sportive,Fun-Grave,,,Quai du Lot - Le bourg,,47260,FONGRAVE,47099,,+33 6 09 95 82 29 # +33 6 17 17 61 60,fungrave@sfr.fr,https://fungrave.jimdo.com,0.53566173,44.3931453,Oui,"Faune - flore # Patrimoine
",Canoé kayak # Cyclotourisme # Motonautisme (bateau à moteur) # Canoé kayak # VTT # Stand-up-paddle-board # Motonautisme (bateau à moteur) # VTT électrique # Gyropode # Pêche # Randonnée pédestre # Stand-up-paddle-board # Vélo électrique,Cyclo # Canoë,,,01/07/2020|31/08/2020|||13:30|17:00|Samedi,"Tarif de base|10,00|25,00|location de canoë, kayak et sup tarifs adultes de 1h à la journée # Tarif de base|40,00|40,00|barque électrique et thermique de 1h à 4h # Tarif de base|||location de vélos base tarif adulte de la 1/2 journée à la semaine",,,,
ASCAQU064V56HWUF,06/01/2020,Activité sportive,"Glenn Delporte, Made in River - Guide de pêche",,,34 avenue du Président JF Kennedy,,64200,BIARRITZ,64122,,+33 6 66 60 84 42,glenn@madeinriver.fr,http://www.madeinriver.fr/, -1.5648487,43.4834944,Oui,"
",Pêche,,,,01/01/2020|31/12/2020|||||,"Tarif de base|90,00|200,00| Stages pêche adultes",,,,
ASCAQU064FS000F3,03/01/2020,Activité sportive,Grégory Dolet - Guide de pêche,,,20 chemin de la Plane,,64300,LOUBIENG,64349,,+33 6 79 01 42 12,pyrenea.ffe@gmail.com,http://www.pyrenea-flyfishing.com, -0.7397762,43.4395473,Non,"
",Pêche # Pêche,,,,,Tarif de base|||Forfait 1/2 journée base 1 personne,,,,
ASCAQU064FS000MA,21/01/2020,Activité sportive,Guillaume CHAVANNE Moniteur guide de pêche,,Bask Pêche,,Chemin de Larraldea,64310,SARE,64504,,+33 6 15 04 17 42,chavanne.guillaume@gmail.com,https://www.guide-bask-peche.com/, -1.5868143,43.3112009,Non,"
",Pêche # Pêche en mer,,,,01/03/2020|31/12/2020|||||,"Tarif de base|32,00|360,00|",,,,
LOIAQU033FS0013O,14/01/2020,Aire de pique-nique # Base de loisirs # Halte nautique # Jeux pour enfants # Lac/Site de pêche # Port de plaisance,Halte nautique de Fontet,,,Base de loisirs,,33190,FONTET,33170,+33 5 56 61 08 30 # +33 5 56 61 23 81,,,, -0.0297970,44.559845,Oui,"
",,,,,01/01/2020|31/12/2020|||||,Gratuit|||,,,Aire de pique-nique # Bar,Espace jeux
ASCAQU064FS0007E,03/01/2020,Activité sportive,Hervé Baltar,,Moulin Labat Gougy,7 chemin des Tuileries,,64190,SUSMIOU,64530,+33 5 59 66 04 39,+33 6 47 71 70 37,herve.baltar@peche-pyrenees.com,https://www.peche-pyrenees.com, -0.7853829,43.3109230,,"
",Pêche # Pêche # Pêche # Pêche,,,,14/03/2020|20/09/2020|||||,"Tarif de base|130,00|130,00|forfait 1/2journée base 1 personne # Tarif de base|200,00|200,00|forfait journée base 1 personne",,,,
ASCAQU064FS000DR,03/01/2020,Activité sportive,Iktus centre de pêche,,Maison des lacs,,,64110,LAROIN,64315,+33 5 59 83 81 20,+33 6 44 35 96 35,iktus@orange.fr,https://www.iktus-carpe.com, -0.4335543,43.3064003,Oui,"
",Pêche,,,,01/01/2020|31/12/2020|09:00|12:30|13:30|18:00|,"Tarif de base|7,00|20,00|demi journée",,,Bar # Restauration,Wifi
ASCAQU064V500PRV,22/01/2020,Activité sportive,Jean Houret - Guide de pêche,,Maison Iputxainia,Bourg,,64220,ASCARAT,64066,,+33 6 89 66 43 45,errekafishing@gmail.com # Jean.houret@gmail.com,http://www.erreka-fishing-guidepeche.fr, -1.2535787,43.1681887,Oui,"
",Pêche # Pêche # Pêche # Pêche # Pêche # Fly Fish # Fly Fish # Fly Fish # Fly Fish # Fly Fish,,,,,Tarif de base|||Tarif 1/2 journée par personne # Tarif de base|||Tarif journée par personne # Tarif de base|||Tarif 2 jours par personne,,,,
ASCAQU047FS00028,03/01/2020,Activité culturelle # Activité sportive,La Base - Le Temple-sur-Lot,,,,La Base,47110,LE TEMPLE-SUR-LOT,47306,+33 5 53 01 08 33,,contact@la-base.com,http://www.la-base.com,0.52150726,44.3804347,Oui,"Faune - flore
",Remise en forme # Cyclotourisme # Cyclotourisme # Pêche # Randonnée pédestre # Fitness # Cyclotourisme # Basket # Aviron # VTT électrique # Canoé kayak # VTT électrique # VTT électrique # Beach-volley # Aviron # Natation,Cyclo,,,01/01/2020|31/12/2020||||| # ||09:00|12:00|13:30|18:00|,"Tarif de groupe|115,00|115,00|2h d'activités nautiques pour 8 à 16 personnes # Tarif de base|34,00|34,00|Cours fitness ou aquagym en illimité. Par mois. # Tarif de base|110,00|110,00|Formule 3 jours/2 nuits cyclotourisme en pension complète. Par personne.",,,,
ASCAQU033FS0018C,03/01/2020,Activité sportive,La Gaule Cazaline ,,,La Gemeyre,,33260,LA TESTE-DE-BUCH,33529,,+33 6 18 39 16 76,gaulecazaline@peche33.com,, -1.1729621,44.5253951,Oui,"
",Pêche,,,,01/01/2020|31/12/2020|||||,,,,,
LOIAQU040V506P0E,07/02/2019,Lac/Site de pêche,La pêche au Cap de Gascogne,,,,,40500,SAINT-SEVER,40282,+33 5 58 76 18 92 # +33 5 58 76 23 66,,,http://aappma-de-saint-sever-40500.e-monsite.com/   # http://www.peche-landes.com/, -0.5742210,43.7591370,,"
",,,,,,,,,,
ASCAQU040FS000SC,04/03/2019,Activité sportive,La Pêche en bord de mer,,,,,40600,BISCARROSSE,40046,,+33 6 03 61 39 21,sccbiscarrosse@gmail.com,https://sites.google.com/site/surfcastingclubbiscarrosse/, -1.2570118,44.4443357,Oui,"
",Pêche en mer,,,,,,,,,
ASCAQU040FS000S5,04/03/2019,Activité sportive,La Pêche en eau douce,,,,,40460,SANGUINET,40287,+33 5 58 78 05 01,,aappmabiscarrosse@gmail.com,https://www.aappma40.com/, -1.1628447,44.4738439,Oui,"
",Pêche,,,,,,,,,
LOIAQU064FS0001T,21/01/2020,Ferme de découverte # Jeux pour enfants # Lac/Site de pêche # Zoo - parc animalier,La Pêcherie d’Aurit et l'arche d'Olivier,,,150 chemin labataille,,64370,HAGETAUBIN,64254,+33 5 59 67 51 62,+33 6 72 66 62 01,olivier.broca@orange.fr,http://www.lapecheriedaurit.fr, -0.6071662,43.5111486,Oui,"
",,,,Bienvenue à la ferme,01/03/2020|17/04/2020||||| # 18/04/2020|04/05/2020|10:00|||18:00| # 05/05/2020|03/07/2020|||||Jeudi - Lundi - Mardi - Vendredi # 04/07/2020|01/09/2020|10:00|||19:00| # 02/09/2020|16/10/2020|||||Lundi - Mardi # 17/10/2020|02/11/2020|10:00|||18:00| # 03/11/2020|30/11/2020|||||Jeudi - Lundi - Mardi - Vendredi,"Tarif de base|6,00|| # Tarif réduit|2,50||",Visite libre,Français,Aire de pique-nique # Bar,Espace jeux
LOIAQU033FS000CU,06/01/2020,Base de loisirs # Lac/Site de pêche # Plage surveillée,La Plaine des Dagueys,,,Les Dagueys,,33500,LIBOURNE,33243,+33 5 57 51 15 04,,contact@tourisme-libournais.com,http://www.tourisme-libournais.com, -0.235056,44.946177,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,Aire de pique-nique # Restauration,Espace jeux
LOIAQU024V50CE07,31/12/2018,Lac/Site de pêche,La Vézère,,,Terrasson-Lavilledieu,,24120,TERRASSON-LAVILLEDIEU,24547,,,,,1.300507,45.129145,Oui,"
",,,,,,,,,,
LOIAQU064FS000FI,03/01/2020,Lac/Site de pêche,Lac Ayguelongue,,,Route du Lac,,64230,MAZEROLLES,64374,+33 5 58 46 18 70,,secretariat@institution-adour.fr,, -0.4601383,43.4192632,Oui,"
",,,,,,,,,Aire de pique-nique,
LOIAQU064FS000FL,30/01/2020,Lac/Site de pêche,Lac d'Arzacq,,AAPPMA Le Pesquit,4 place de la République,,64410,ARZACQ-ARRAZIGUET,64063,+33 5 59 04 59 36,,le-pesquit@wanadoo.fr,http://www.le-pesquit.fr, -0.4178237,43.5356694,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|Gratuit",Visite libre,,Aire de pique-nique,
LOIAQU064V505K5Y,03/01/2020,Lac/Site de pêche,Lac d'Aydie,,,,,64330,AYDIE,64084,+33 5 59 04 59 36,,le-pesquit@wanadoo.fr,http://www.association-peche-le-pesquit.fr/ , -0.116934,43.574919,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,,
LOIAQU047FS0004O,17/01/2020,Lac/Site de pêche,Lac de Bajamont,,,,,47480,BAJAMONT,47019,+33 5 53 95 62 48 # +33 5 53 66 16 68,,accueil.mairie@bajamont.com # federation.peche.47@wanadoo.fr,http://www.bajamont.com/fr/la-commune/le-lac/le-reglement-du-lac.html # http://www.peche47.com,0.71058690,44.2638646,Oui,"
",,,,,,,,,,
LOIAQU064V505K6B,03/01/2020,Lac/Site de pêche,Lac de Bassillon,,,Route du Lac,,64350,BASSILLON-VAUZE,64098,+33 5 59 04 59 36,,le-pesquit@wanadoo.fr,http://www.association-peche-le-pesquit.fr/ , -0.0775820,43.4706590,,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,Aire de pique-nique,
LOIAQU047FS0004G,03/01/2020,Base de loisirs # Boulodrome # Jeux pour enfants # Lac/Site de pêche # Parcours de santé,Lac de Beaupuy,,,,Longchamp,47200,BEAUPUY,47024,+33 5 53 64 40 46,,contact@vg-agglo.com,https://www.vg-agglo.com/a-la-decouverte-du-val-de-garonne/lac-de-beaupuy/,0.12697577,44.5410964,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,Aire de pique-nique,Espace jeux
LOIAQU064FS000GP,09/01/2020,Lac/Site de pêche,Lac de Bious-Artigues,,,RD 231,,64440,LARUNS,64320,+33 5 59 05 31 41,,,, -0.4542600,42.8667655,Oui,"
",,,,,01/05/2020|15/11/2020|||||,"Gratuit|0,00|0,00|Accès au site libre ",,,,
LOIAQU064V505KRB,03/01/2020,Lac/Site de pêche,Lac de Boueilh-Boueilho-Lasque ,,,D946,,64330,BOUEILH-BOUEILHO-LASQUE,64141,+33 5 59 04 59 36,,le-pesquit@wanadoo.fr,http://www.association-peche-le-pesquit.fr/ , -0.3216394,43.5488986,,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,,
LOIAQU064V505KRV,03/01/2020,Lac/Site de pêche,Lac de Cadillon,,,D13,,64330,CADILLON,64159,+33 5 59 04 59 36,,le-pesquit@wanadoo.fr,http://www.association-peche-le-pesquit.fr/ , -0.1551877,43.5241009,,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,,
LOIAQU064V5AD1PD,14/01/2020,Lac/Site de pêche,Lac de Camou,,,,,64120,AICIRITS-CAMOU-SUHAST,64010,+33 5 59 65 71 78,,saintpalais@otpaysbasque.com,, -1.0146474,43.3605392,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,,
LOIAQU033V50G510,06/01/2020,Aire de pique-nique # Lac/Site de pêche,Lac de Castagnet,,,Bois de Castagnet,,33730,VILLANDRAUT,33547,,+33 6 12 56 74 73 # +33 6 02 52 38 30,lacdecastagnet33730@gmail.com,, -0.3972605,44.4476753,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Tarif de base|12,00|| # Tarif de base|2,00||",Visite libre,Français,Aire de pique-nique # Bar # Restauration # Salle hors sac,
LOIAQU064V505KSU,03/01/2020,Lac/Site de pêche,Lac de Castillon-de-Lembeye,,,Chemin du Lac ,,64350,CASTILLON (CANTON DE LEMBEYE),64182,+33 5 59 04 59 36,,le-pesquit@wanadoo.fr,http://www.association-peche-le-pesquit.fr/ , -0.0998860,43.4617660,,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,,
LOIAQU047FS0004K,03/01/2020,Lac/Site de pêche,Lac de Charlotte,,,,,47400,GRATELOUP-SAINT-GAYRAND,47112,+33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.federationpeche.com/47/,0.40535688,44.4150839,Oui,"
",,,,,,,,,,
LOIAQU064V505KTA,03/01/2020,Lac/Site de pêche,Lac de Corbère-Abères,,,4 chemin rural d'Arnaud,,64350,CORBERE-ABERES,64193,+33 5 59 04 59 36,,le-pesquit@wanadoo.fr,http://www.association-peche-le-pesquit.fr/ , -0.0903089,43.4635099,,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,,
LOIAQU033V50IR7J,06/01/2020,Lac/Site de pêche,Lac de Croix d'Hins,,,Rue de la Cité Croix d'Hins,,33380,MARCHEPRIME,33555,+33 5 57 71 18 70,,,, -0.8179862,44.7064947,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,Aire de pique-nique,
LOIAQU047FS0004I,21/01/2020,Lac/Site de pêche # Mini-golf # Plage surveillée # Terrain(s) de tennis,Lac de Damazan,,,Route de Buzet,,47160,DAMAZAN,47078,+33 5 53 79 40 15,,mairie.damazan@orange.fr,http://www.ville-damazan.fr,0.27505517,44.2817485,Oui,"
",,,,,,Gratuit|||Accès au site et baignade,,,Aire de pique-nique # Bar # Restauration,Boutique # Espace jeux # Wifi
LOIAQU064FS000GR,03/01/2020,Lac/Site de pêche,Lac de Fabrèges,,,D 934,,64440,LARUNS,64320,+33 5 59 05 31 41,,,, -0.4006139,42.8813649,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,,
LOIAQU047FS0007K,03/01/2020,Lac/Site de pêche,Lac de Feytous,,,,,47260,LAPARADE,47135,+33 6 60 11 06 36 # +33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.federationpeche.fr/47 # http://www.cartedepeche.fr,0.43232917,44.3923956,Oui,"
",,,,,,,,,,
LOIAQU047FS0007L,03/01/2020,Lac/Site de pêche,Lac de Ganet,,,,,47190,GALAPIAN,47107,+33 5 53 64 17 39 # +33 5 53 66 16 68,+33 6 81 18 53 27,jppiboyeux@orange.fr,https://www.peche47.com # http://www.cartedepeche.fr,0.42833805,44.2927389,Oui,"
",,,,,,,,,,
LOIAQU047FS0007B,03/01/2020,Lac/Site de pêche,Lac de Graoussettes,,,,,47410,SAINT-COLOMB-DE-LAUZUN,47235,+33 5 53 66 16 68,,,http://www.peche47.com # http://www.cartedepeche.fr,0.50229728,44.6055589,Oui,"
",,,,,,Tarif de base|||Carte  annuelle personne majeur Interfederale # Tarif de base|||Carte annuelle personne majeure  # Tarif réduit|||Carte annuelle découverte femme # Tarif réduit|||Carte annuelle personne mineure # Tarif réduit|||Carte annuelle découverte enfant # Tarif de base|||Carte hebdomadaire 7 jours consécutifs  # Tarif de base|||Carte journalière,,,,
LOIAQU047FS0006J,03/01/2020,Lac/Site de pêche # Pontons handi-pêche,Lac de Guitard,,,,Guitard,47250,ARGENTON,47013,+33 5 53 94 54 30,,laurent.marrot@sfr.fr,,0.07372856,44.3883475,Oui,"
",,,,,01/01/2020|01/03/2020|08:00|||18:00|Mardi # 01/03/2020|31/08/2020|08:00|||18:00| # 01/09/2020|31/12/2020|08:00|||18:00|Mardi,"Tarif de base|15,00|22,00|1/2 journée ou journée de pêche",,,Aire de pique-nique # Bar # Restauration,
LOIAQU024FS0004S,03/01/2020,Base de loisirs # Jeux pour enfants # Lac/Site de pêche # Plage surveillée,Lac de Gurson,,Plan d'eau de Gurson,,,24610,VILLEFRANCHE-DE-LONCHAT,24584,+33 5 53 82 53 15 # +33 5 53 06 82 70,,cg24.sites.loisirs.baignade@dordogne.fr,https://www.dordogne.fr/servir_les_citoyens/culture_&_sport/le_sport_pour_tous/les_sites_sportifs_et_de_pleine_nature/631-4,0.07415704,44.9391788,Oui,"
",,,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,,01/01/2020|31/12/2020|||||,,,,Aire de pique-nique # Restauration,Espace jeux
LOIAQU033FS000MW,06/01/2020,Lac/Site de pêche,Lac de Hourtin,,,,,33990,HOURTIN,33203,+33 5 56 73 28 43,,,, -1.0572020,45.1860890,Non,"
",,,,,01/01/2020|31/12/2020|||||,,,,,
LOIAQU047FS0008Q,03/01/2020,Lac/Site de pêche,Lac de la Ganne,,,,,47210,RAYET,47219,+33 5 53 66 16 68,+33 6 76 06 40 68,bellanger.greg173@gmail.com # federation.peche.47@wanadoo.fr,https://www.peche47.com # http://www.cartedepeche.fr,0.78221797,44.6755806,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
LOIAQU033V50KM47,06/01/2020,Aire de pique-nique # Lac/Site de pêche,Lac de la Magdeleine,,,Chemin du Loup,,33470,GUJAN-MESTRAS,33199,+33 5 56 66 12 65,,,, -1.0937393,44.6160545,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,Aire de pique-nique # Restauration,Espace jeux
LOIAQU033FS000L1,06/01/2020,Aire de pique-nique # Lac/Site de pêche,Lac de la Prade,,,,,33430,BAZAS,33036,+33 5 56 25 25 84,,bazas@tourisme-sud-gironde.com,, -0.1687431,44.4421144,,"
",,,,,01/01/2020|31/12/2020|||||,,Visite guidée # Visite libre,,Aire de pique-nique # Restauration,
LOIAQU047FS0004P,03/01/2020,Lac/Site de pêche,Lac de Labarthe-bas,,,,,47140,PENNE-D'AGENAIS,47203,+33 5 53 70 55 08 # +33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,0.85107564,44.3486651,Oui,"
",,,,,,,,,,
LOIAQU047FS000A9,03/01/2020,Lac/Site de pêche,Lac de Labarthe-haut (pêche mouche),,,,,47140,PENNE-D'AGENAIS,47203,+33 5 53 70 55 08 # +33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.peche47.com,0.85122585,44.3485424,Oui,"
",,,,,,,,,,
LOIAQU047FS0004S,16/01/2020,Lac/Site de pêche,Lac de Lambronne,,,,,47310,LAMONTJOIE,47133,+33 5 53 65 23 59 # +33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,0.51113784,44.0734191,Oui,"
",,,,,01/01/2020|31/12/2020|||||,Gratuit|||,Visite libre,,,
LOIAQU047FS0007U,03/01/2020,Lac/Site de pêche,Lac de Laroque-Timbaut,,,,,47340,LAROQUE-TIMBAUT,47138,+33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,0.75782060,44.2809574,Oui,"
",,,,,,,,,Aire de pique-nique,
LOIAQU047FS0007Q,03/01/2020,Lac/Site de pêche,Lac de Lartel,,,,,47370,MASQUIERES,47160,+33 5 53 66 16 68,+33 6 85 32 86 23,jeanmarie.vial@yahoo.fr,https://www.peche47.com # http://www.cartedepeche.fr,1.03565454,44.3978078,Oui,"
",,,,,,,,,,
LOIAQU047FS0007J,03/01/2020,Lac/Site de pêche,Lac de Latapie,,,,,47320,CLAIRAC,47065,+33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.federationpeche.com/47/ # http://www.cartedepeche.fr,0.40597915,44.3874122,Oui,"
",,,,,,,Visite libre,,,
LOIAQU033FS0010V,15/01/2020,Aire de pique-nique # Lac/Site de pêche,Lac de Laubesc,,,Laubesc,,33760,CESSAC,33121,+33 5 56 23 97 78 # +33 5 56 71 53 45 # +33 5 56 23 63 69,,,, -0.1869392,44.7439900,Oui,"
",,,,,01/01/2020|31/12/2020|||||,Gratuit|||,,,Aire de pique-nique,
