Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES_1,INFOS_COMPLEMENTAIRES_2,INFOS_COMPLEMENTAIRES_3,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,OUVERTURE,TARIFS,VISITE_CONDITIONS_IND,VISITE_LANGUES_PARLEES,EQUIPEMENTS,SERVICES
PCUAQU033FS0002S,09/01/2020,Site / monument,Citadelle de Bourg,,,Rue Bistaudeau,,33710,BOURG,33067,+33 5 57 68 31 76,,tourismebourg@grand-cubzaguais.fr,http://www.bbte.fr, -0.5609195,45.0395896,Oui,"
Citadelle # Ville, village et quartier",Jardin d'agrément,,,,01/01/2020|31/12/2020|||||,,Visite libre,,Aire de pique-nique,
PCUAQU064FS000L7,14/01/2020,Site / monument,Citadelle de Saint Jean Pied de Port,,,,,64220,SAINT-JEAN-PIED-DE-PORT,64485,+33 5 59 37 00 92,,patrimoine@saintjeanpieddeport.fr,http://www.st-jean-pied-de-port.fr, -1.2332689,43.1620471,Oui,"
Citadelle # Ville, village et quartier",,,,,,Plein tarif|||Tarif à partir de 11 ans et + # Gratuit|||Enfant jusqu'à 10 ans,Visite guidée,Espagnol # Français,Aire de pique-nique,
PCUAQU040V50H46Q,10/01/2020,Site / monument,Cité des Forges,,,2 rue de la cité,,40220,TARNOS,40312,,,,, -1.4941177,43.5304607,Oui,"
Eglise # Forges # Site industriel # Ville, village et quartier",Parc,,,,,,Visite libre,,,
PCUAQU033FS0002T,03/01/2020,Site / monument,Cité Frugès Le Corbusier - Pessac,,Maison Municipale,4 rue Le Corbusier,,33600,PESSAC,33318,+33 5 57 93 65 40,,kiosque@mairie-pessac.fr,http://www.pessac.fr/a-decouvrir/tourisme-patrimoine/cite-fruges-le-corbusier-539.html, -0.647615,44.799495,Oui,"
Maison et bâtiment",,,,,02/01/2020|31/03/2020|10:00|13:00|14:00|19:00|Lundi - Mardi # 01/04/2020|30/09/2020|10:00|13:00|14:00|18:00| # 01/10/2020|31/10/2020|||||,,Visite guidée uniquement sur rendez-vous,Anglais # Espagnol # Français,,
PCUAQU033FS0004W,15/01/2020,Site / monument,Cité médiévale de La Réole,,,Bourg,,33190,LA REOLE,33352,+33 5 56 61 13 55,,lareole@entredeuxmers.com,http://www.entredeuxmers.com, -0.0402562,44.5837461,Oui,"
Ville, village et quartier",,,,Station Verte de Vacances,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre,,,
PCUAQU064V505RNX,03/01/2020,Site / monument,Cité Médiévale de Lescar,,,Place Royale,,64230,LESCAR,64335,+33 5 59 81 15 98,,accueil-lescar@tourismepau.fr,http://fr.wikipedia.org/wiki/Lescar, -0.4335954,43.3328054,Oui,"
Cathédrale # Eglise # Ensemble fortifié et remparts # Évêché # Pont # Ruines et vestiges # Tour # Ville, village et quartier",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite guidée # Visite libre,Anglais # Espagnol # Français,,Wifi
PCUAQU024FS000IV,03/01/2020,Site / monument,Cité médiévale de Limeuil,,,,,24510,LIMEUIL,24240,,+33 5 53 63 38 90,,,0.88881969,44.8826339,Oui,"
Ville, village et quartier",,,,,,,Visite libre,,Aire de pique-nique # Bar cafétéria salon de thé # Restauration,
PCUAQU033FS0004R,17/01/2020,Site / monument,Cité médiévale de Rions,,,471 chemin de la Castagnère,,33410,RIONS,33355,,+33 6 18 12 82 17,dsouny@histoiresdepierres.fr,https://www.histoiresdepierres.fr, -0.3263736,44.6617232,Non,"
Ville, village et quartier",,,,,06/01/2020|18/12/2020|||||,"Plein tarif|8,00||Pour les visites guidées.",Visite guidée uniquement sur rendez-vous # Visite libre,,Aire de pique-nique # Restauration,
PCUAQU033FS0004J,09/01/2020,Site / monument,Cité médiévale de Saint-Emilion,,,,,33330,SAINT-EMILION,33394,+33 5 57 55 28 28,,st-emilion.tourisme@wanadoo.fr,http://www.saint-emilion-tourisme.com, -0.142355,44.881958,Oui,"
Ville, village et quartier",,,,,01/01/2020|31/12/2020|||||,,Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre,Allemand # Anglais # Espagnol,,Boutique
PCUAQU033FS0004S,09/01/2020,Site / monument,Cité médiévale de Saint-Macaire,,,,,33490,SAINT-MACAIRE,33435,+33 5 57 36 24 64,,contact@tourisme-sud-gironde.com,http://www.tourisme-sud-gironde.com, -0.2275989,44.5658944,Oui,"
Ville, village et quartier",,,,,01/01/2020|31/12/2020|||||,,Visite guidée # Visite libre,Français,Aire de pique-nique # Bar cafétéria salon de thé # Restauration,Boutique # Médiathèque
PCUAQU033FS0017V,09/01/2020,Site / monument,Cité ouvrière Le Corbusier,,,33 avenue du Médoc,Lège,33950,LEGE-CAP-FERRET,33236,+33 5 56 03 94 49,,,, -1.1421735,44.7988939,,"
Maison et bâtiment",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU064FS000M5,03/01/2020,Site / monument,Citypass Bayonne Pays Basque,,Office de Tourisme de Bayonne,25 Place des Basques,,64100,BAYONNE,64102,+33 5 59 46 09 00,,resa@bayonne-tourisme.com,, -1.4785394,43.4942325,,"
",,,,,,Plein tarif|||Carte Citypass 1 jour # Plein tarif|||Carte Citypass 3 jours # Plein tarif|||Carte Citypass 7 jours # Tarif réduit|||Carte Citypass 1 jour 4-18 ans # Tarif réduit|||Carte Citypass 3 jours 4-18 ans # Tarif réduit|||Carte Citypass 7 jours 4-18 ans # Gratuit|||Carte Citypass 1 jour 0-4 ans # Gratuit|||Carte Citypass 3 jours 0-4 ans # Gratuit|||Carte Citypass 7 jours 0-4 ans,Visite libre uniquement sur rendez-vous,,,
PCUAQU047V500RQD,03/01/2020,Site / monument,Clairac,,,,,47320,CLAIRAC,47065,+33 5 53 64 44 44,,marmande@valdegaronne.com,http://www.valdegaronne.com,0.37874888,44.3611223,Oui,"
Abbaye # Ville, village et quartier",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU024V502BMT,03/01/2020,Site / monument,"Clairvivre, une ville à la campagne",,,,Cité de Clairvivre,24160,SALAGNAC,24515,+33 5 53 52 29 79 # +33 5 53 62 23 00 # +33 5 55 84 95 66,,,http://www.la-cite-clairvivre.com/ # http://naturellementperigord.fr/index.php/2012-05-31-07-45-23/patrimoine,1.22423040,45.3238726,Oui,"
",,,,Pays d'art et d'histoire,,,Visite guidée # Visite libre,Français,Aire de pique-nique # Bar cafétéria salon de thé # Restauration # Salle de projection # Salle(s) de réunion,Boutique
PCUAQU047FS0004G,03/01/2020,Site / monument,Clermont-Dessous,,,Le bourg,,47130,CLERMONT-DESSOUS,47066,+33 5 53 87 21 68,,mairie.clermontdessous@wanadoo.fr,http://www.clermontdessous.fr/,0.41981935,44.2465977,Oui,"
Ville, village et quartier",,,,,,Gratuit|||,Visite libre,,Aire de pique-nique # Restauration,
PCUAQU024FS0009F,03/01/2020,Site / monument,Clocher de Brantôme,,Abbaye de Brantôme,Boulevard Charlemagne,,24310,BRANTOME EN PERIGORD,24064,+33 5 53 05 80 63,,abbaye@perigord-dronne-belle.fr,http://www.perigord-dronne-belle.fr,0.64705669,45.3646342,Oui,"
Abbaye # Eglise # Tour",,,,,,"Plein tarif|8,00|8,00| # Tarif réduit|6,00|6,00| # Billet jumelé|10,00|10,00| # Tarif de groupe|6,50|6,50|",Visite guidée,Anglais # Français,,Boutique
PCUAQU033FS000OS,09/01/2020,Site / monument,Clocher de l'église monolithe,,,Rue du Clocher,Place des Créneaux,33330,SAINT-EMILION,33394,+33 5 57 55 28 28,,accueil@saint-emilion-tourisme.com,http://www.saint-emilion-tourisme.com , -0.1563661,44.8934037,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,Plein tarif|||tarif unique # Gratuit|||moins de 6 ans et habitants de Grand Saint-Emilionnais,Visite libre,Anglais # Espagnol # Français # Italien # Portugais,,
PCUAQU047FS0000H,03/01/2020,Site / monument,Clocher Hélicoïdal,,,,,47310,SERIGNAC-SUR-GARONNE,47300,+33 5 53 68 63 54 # +33 5 53 47 36 09,,,,0.48436403,44.2140943,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,Français,Aire de pique-nique # Bar cafétéria salon de thé # Restauration,Boutique
PCUAQU024FS0005G,03/01/2020,Site / monument,Cloître de Cadouin,,,Place de l'abbaye,,24480,LE BUISSON-DE-CADOUIN,24068,+33 5 53 63 36 28 # +33 5 53 05 65 60,,contact@semitour.com,https://www.cloitre-cadouin.fr,0.8733721,44.8114768,Non,"
Abbaye # Bastide # Cloître # Eglise",,,Handicap auditif # Handicap mental # Handicap moteur,,08/02/2020|03/04/2020|10:00|12:30|14:00|17:30|Lundi # 04/04/2020|05/07/2020|10:00|13:00|14:00|18:00| # 06/07/2020|28/08/2020|10:00|19:00||| # 29/08/2020|01/11/2020|10:00|13:00|14:00|18:00| # 02/11/2020|03/01/2021|10:00|12:30|14:00|17:00|Lundi,"Plein tarif|7,20|7,20|Adulte Billet simple Cloître # |4,40|4,40|Enfant (5-12 ans) Billet simple Cloître # Tarif de groupe|6,40|6,40|Groupe Adultes et scolaires (+ 12 ans) Billet simple Cloître # Tarif de groupe|3,50|3,50|Groupe scolaires (- de 12 ans) Billet simple Cloître # Plein tarif|12,50|12,50|Adulte Billet jumelé avec Château de Biron # |8,00|8,00|Enfant (5-12ans) Billet jumelé avec Château de Biron # Tarif de groupe|10,50|10,50|Groupe Adultes et scolaires (+ 12 ans) Billet jumelé avec Château Biron # Tarif de groupe|6,20|3,20|Groupe scolaires (- de 12 ans) Billet jumelé avec Château de Biron",Visite guidée uniquement sur rendez-vous # Visite libre,Anglais # Français,Aire de pique-nique # Bar cafétéria salon de thé # Restauration,Boutique # Wifi
PCUAQU064FS00005,09/01/2020,Site / monument,Cloître de la Cathédrale de Bayonne,,,Place Pasteur,,64100,BAYONNE,64102,+33 5 59 46 11 43,,,, -1.4766645,43.4905835,,"
Cloître",,,,,01/01/2020|31/12/2020|09:00|12:30|14:00|17:00|,,Visite libre,Anglais # Basque # Espagnol # Français,,
PCUAQU033V508697,09/01/2020,Site / monument,Cloître des Cordeliers,,,2 bis rue de la Porte Brunet,,33330,SAINT-EMILION,33394,+33 5 57 24 42 13,,contact@lescordeliers.com,http://www.lescordeliers.com, -0.1548739,44.8930209,Oui,"
Cloître # Eglise # Souterrain",,,,,01/01/2020|31/12/2020|||||,Gratuit|||Pour l'accès à l'ancien cloitre,Visite guidée uniquement sur rendez-vous # Visite libre,Anglais # Français,Restauration,Boutique
PCUAQU024FS0012D,03/01/2020,Site / monument,Cluzeaux d'Argentine,,,,Argentine,24340,LA ROCHEBEAUCOURT-ET-ARGENTINE,24353,+33 5 53 05 80 63 # +33 5 53 05 62 41,,contact@perigord-dronne-belle.fr,,0.37776352,45.4732192,Oui,"
Village, site troglodytique",,,,,,,Visite libre,,,
PCUAQU024FS000VF,03/01/2020,Site / monument,Cluzeaux de Saint-Pardoux-de-Mareuil,,,,Saint-Pardoux-de-Mareuil,24340,MAREUIL EN PÉRIGORD,24253,+33 5 53 05 80 63 # +33 5 53 05 62 41,,contact@perigord-dronne-belle.fr,,0.44557629,45.4355745,Oui,"
Village, site troglodytique",,,,,,,Visite libre,,,
PCUAQU047V500RQM,03/01/2020,Site / monument,Cocumont,,,,,47250,COCUMONT,47068,+33 5 53 64 44 44,,marmande@valdegaronne.com,http://www.valdegaronne.com,0.02572882,44.4472856,Oui,"
Eglise # Ville, village et quartier",,,,,,,,,,
PCUAQU064V598903,03/01/2020,Site / monument,Collège des Barnabites,,,Pied des remparts,,64230,LESCAR,64335,+33 5 59 81 15 98,,accueil-lescar@tourismepau.fr,http://fr.wikipedia.org/wiki/Lescar, -0.4335954,43.3328054,Oui,"
Cathédrale # Eglise # Ensemble fortifié et remparts # Évêché # Pont # Ruines et vestiges # Tour # Ville, village et quartier",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,Anglais # Espagnol # Français,,
PCUAQU04001MJQAB,03/01/2020,Site / monument,Collégiale de Pimbo,,,Au bourg,,40320,PIMBO,40226,+33 5 58 44 46 57,,,, -0.3754554,43.5750316,Oui,"
Collégiale",Jardin d'agrément,,,,,,Visite guidée uniquement sur rendez-vous # Visite libre,Français,Aire de pique-nique # Salle(s) de réunion,Boutique
PCUAQU033FS0002U,03/01/2020,Site / monument,Collégiale d'Uzeste,,,Parvis de la Mairie,,33730,UZESTE,33537,,+33 6 09 92 20 23,collegiale.uzeste@hotmail.fr,http://www.collegiale-uzeste.fr, -0.3239414,44.4418095,Oui,"
Collégiale",,,,,01/01/2020|31/12/2020|||||,"Plein tarif|5,00||Visite guidée",Visite guidée uniquement sur rendez-vous # Visite libre,Français,Aire de pique-nique,
PCUAQU024FS000DS,31/12/2018,Site / monument,Collégiale Notre-Dame de Ribérac,,,,,24600,RIBERAC,24352,+33 5 53 90 03 10,,ot.riberac@wanadoo.fr ,,0.34271501,45.2472249,Oui,"
Collégiale # Eglise",,,,Station Verte de Vacances,,,Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,Français,,
PCUAQU047FS0000G,03/01/2020,Site / monument,"Collégiale Saint Vincent et son tableau ""Le Christ en Croix"" de Rembrandt",,,Place de l'Eglise,,47430,LE MAS-D'AGENAIS,47159,+33 5 53 89 50 37,,,http://www.lemasdagenais.fr/,0.218074,44.411727,Oui,"
Collégiale",,,,,01/01/2020|31/03/2020|09:00|||17:00| # 01/04/2020|31/10/2020|09:00|||19:00| # 01/11/2020|31/12/2020|09:00|||17:00|,,Visite guidée uniquement sur rendez-vous # Visite libre,,,
PCUAQU033V507Q1T,09/01/2020,Site / monument,Colonne à la Vierge de Saint-Germain-d'Esteuil,,,Place du 19 mars 1962,,33340,SAINT-GERMAIN-D'ESTEUIL,33412,+33 5 56 09 02 07,,,, -0.8658759,45.289328,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU04001VH8FU,03/01/2020,Site / monument,Commanderie de Bessaut,,,,,40120,LENCOUACQ,40149,+33 5 58 03 40 31,,contact@landesdarmagnac-tourisme.fr,, -0.3489875,44.1605953,Oui,"
Commanderie",,,,,,,Visite libre,,,
PCUAQU033FS0005Q,09/01/2020,Site / monument,Commanderie de Sallebruneau,,,Sallebruneau,,33760,FRONTENAC,33175,+33 5 56 80 33 37 # +33 5 56 75 48 92 # +33 5 56 45 05 46,,info@sallebruneau.org  ,http://www.assrag.org, -0.121888,44.730158,Oui,"
Commanderie",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,,Aire de pique-nique # Salle hors sac,
PCUAQU047V502GC3,03/01/2020,Site / monument,Condat village,,,,,47500,FUMEL,47106,+33 5 53 71 13 70,,,http://www.tourisme-fumel.com,0.98690062,44.4962200,Oui,"
Eglise # Moulin # Pont # Ville, village et quartier",,,,,,,Visite libre,,,
PCUAQU033FS000US,09/01/2020,Site / monument,Couvent de la Solitude,,,Route de la Solitude,,33650,MARTILLAC,33274,+33 5 56 78 47 72,,,http://www.tourisme-montesquieu.com, -0.565197,44.705362,Oui,"
Couvent",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PCUAQU033V500K39,09/01/2020,Site / monument,Couvent de l'Annonciade,,,54 rue Magendie,,33000,BORDEAUX,33063,+33 5 57 95 02 02,,,http://www.culturecommunication.gouv.fr/Regions/Drac-Nouvelle-Aquitaine, -0.5755937,44.8331038,Oui,"
Chapelle # Cloître # Couvent",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU040010R8Y9,03/01/2020,Site / monument,Couvent des Jacobins,,,Rue du Général Lamarque,,40500,SAINT-SEVER,40282,+33 5 58 76 34 64,,tourisme@capdegascogne.fr,http://www.saintsever-capdegascogne-tourisme.com , -0.5720186,43.7583325,Oui,"
Cloître # Couvent # Eglise",,,,,,Plein tarif|||Visite guidée,Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre,Français,,
PCUAQU033FS00154,09/01/2020,Site / monument,Couvent des Ursulines,,,8 - 10 rue Verdun,,33490,SAINT-MACAIRE,33435,+33 5 57 36 24 64,,contact@tourisme-sud-gironde.com,https://www.tourisme-sud-gironde.com , -0.2279227,44.5663911,Oui,"
Couvent",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU04001OC14W,03/01/2020,Site / monument,Crypte de Saint-Girons joyau du 12ème siècle,,,875 avenue Corisande,,40700,HAGETMAU,40119,+33 5 58 79 38 26,,tourisme@chalossetursan.fr,, -0.6017803,43.6602577,Oui,"
Eglise",,,,,,Gratuit|||-10 ans # Plein tarif|||Adultes ,Visite guidée # Visite libre,Français,,
PCUAQU033V503KPU,31/01/2020,Site / monument,Darwin / Caserne Niel,,,87 quai des Queyries,,33000,BORDEAUX,33063,+33 5 56 77 52 06,,,http://www.darwin-ecosysteme.fr/, -0.561741,44.849484,Oui,"
Maison et bâtiment # Ville, village et quartier",,,,,01/01/2020|31/12/2020|||||,,,,Bar cafétéria salon de thé # Restauration,Espace jeux
PCUAQU033V50J7RX,09/01/2020,Site / monument,"De place en place, les plus remarquables à Bordeaux",,,Place du Parlement,,33000,BORDEAUX,33063,,,,, -0.5720271,44.8408632,Oui,"
Ville, village et quartier",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PCUAQU047V502VW1,03/01/2020,Site / monument,Découverte du château de Lauquerie,,,Route d'Eymet,,47410,LAUZUN,47142,+33 5 53 88 01 09,+33 6 09 39 92 44,chateaudelauquerie@free.fr,http://www.chateaudelauquerie.com,0.44443826,44.6416272,Oui,"
Château",,,,,01/01/2020|31/12/2020|||||,"Plein tarif|35,00|35,00|Par personne",Visite guidée uniquement sur rendez-vous,Anglais # Français,Restauration # Salle de projection # Salle(s) de réunion,Espace jeux # Wifi
PCUAQU033V50LLU7,09/01/2020,Site / monument,Découverte du patrimoine Libournais,,,,,33500,LIBOURNE,33243,+33 5 57 51 15 04,,bienvenue@tourisme-libournais.com,http://www.tourisme-libournais.com, -0.2454119,44.9146544,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,Visite guidée,,,
PCUAQU064V57BCGE,30/01/2020,Site / monument,Découvre l'église avec Bouh le monstre gentil !,,Eglise Sainte-Foy,Place Sainte-Foy,,64160,MORLAAS,64405,+33 5 59 33 62 25,,tourisme@paysdemorlaas.fr,, -0.2634115,43.3448930,Oui,"
",,,,,,,Visite libre,,,
PCUAQU040FS0003B,06/01/2020,Site / monument,Demeure du Général Lamarque à Saint-Sever,,,Rue du Général Lamarque,,40500,SAINT-SEVER,40282,+33 5 58 76 34 64,,tourisme@chalossetursan.fr,http://www.landes-chalosse.com/, -0.5722117,43.7588594,Oui,"
Château",,,,,,,,,,
PCUAQU047FS00091,03/01/2020,Site / monument,Dolmayrac,,,,,47110,DOLMAYRAC,47081,+33 5 53 36 17 30,,,http://www.tourisme-villeneuvois.fr,0.5913210,44.3618170,,"
Ville, village et quartier",,,,Pays d'art et d'histoire,01/01/2020|31/12/2020|||||,,Visite libre,,,
PCUAQU024FS000K1,03/01/2020,Site / monument,Dolmen de Peyrelevade,,,,Peyrelevade,24310,BRANTOME EN PERIGORD,24064,+33 5 53 05 80 63,,contact@perigord-dronne-belle.fr,http://www.perigord-dronne-belle.fr,0.66304468,45.3613302,Oui,"
Mégalithe",,,,,,,Visite libre,,,
PCUAQU033FS000E8,09/01/2020,Site / monument,Dolmens Le Sabatey,,,,,33760,BELLEFOND,33044,+33 5 56 23 94 79,,,, -0.586586,45.087027,Oui,"
Mégalithe",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PCUAQU033V5080XI,09/01/2020,Site / monument,Domaine de Beauval - Eolienne de Bollée,,,22 rue du Tertre,,33530,BASSENS,33032,+33 5 57 80 81 78,,,http://www.mediaculture.ville-bassens.fr/patrimoine/patrimoine-bati/936-domaine-de-beauval-bis.html, -0.5051658,44.9102304,Oui,"
Site industriel",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU033FS000A1,09/01/2020,Site / monument,Domaine de Bouliac,,,,,33410,LANGOIRAN,33226,+33 5 56 67 01 06,,,, -0.400820,44.708597,Oui,"
Maison et bâtiment",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU033V50H1ET,09/01/2020,Site / monument,Domaine de Deydies,,,Chemin de la Côte Rouge,,33360,LATRESNE,33234,+33 5 57 97 02 70,,mairie@mairie-latresne.fr,, -0.4857602,44.7876238,Oui,"
Château",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU033FS0009C,03/01/2020,Site / monument,Domaine de la Chaize,,,,,33410,CAPIAN,33093,+33 5 56 62 12 92,,cadillac@entredeuxmers.com,http://www.cadillac-tourisme.com, -0.331110,44.711067,Oui,"
Maison et bâtiment",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU047V5001CT,03/02/2020,Site / monument,Domaine de Lassalle,,,,Lassalle,47600,CALIGNAC,47045,,+33 6 21 53 27 62 # +33 6 64 42 58 82,marie.roussel.lavenere@gmail.com # bruno.roussel47@gmail.com,,0.43016508,44.1283740,Oui,"
Chapelle",Jardin d'agrément,,,,29/06/2020|10/07/2020|10:00|16:00|||Dimanche - Samedi # 20/07/2020|28/08/2020|||||Dimanche - Samedi,"Plein tarif|5,00|5,00|",Visite guidée uniquement sur rendez-vous # Visite libre,,,
PCUAQU033FS0002W,20/01/2020,Site / monument,Domaine de Malagar,,Centre François Mauriac,17 route de Malagar,,33490,SAINT-MAIXANT,33438,+33 5 57 98 17 17,,accueil@malagar.fr,http://www.malagar.fr, -0.2390813,44.5802127,Oui,"
Maison et bâtiment",Jardin d'agrément # Parc,Musée privé,,Maisons des Illustres,03/02/2020|29/11/2020|||||,"Plein tarif|8,00|| # Tarif réduit|5,00||12-25 ans, handicapés, demandeurs d'emploi # Gratuit|||Enfant de moins de 12 ans.",Visite guidée # Visite libre,Anglais # Français,Salle de projection # Salle(s) de réunion,Boutique # Wifi
PCUAQU033V50H0SF,09/01/2020,Site / monument,Domaine de Rambal,,,Chemin de Saubiolle,,33360,LATRESNE,33234,+33 5 57 97 02 70,,mairie@mairie-latresne.fr,, -0.4868471,44.7958630,Oui,"
Château",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU033FS000NA,09/01/2020,Site / monument,Domaine de Vigouroux,,,,,33790,MASSUGAS,33277,+33 5 56 61 34 97,,contact@vignobles-verhaeghe.fr    ,http://www.vignobles-verhaeghe.fr    ,0.0848240,44.7678370,,"
Maison et bâtiment",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU033V50ER5P,09/01/2020,Site / monument,Dôme panoramique de Lamarque,,Eglise Saint-Seurin,Place de l'Eglise,,33460,LAMARQUE,33220,+33 5 56 58 90 12,+33 6 84 78 97 39,,http://www.cc-medoc-estuaire.fr/Dome-de-Lamarque.html, -0.7146539,45.095875,Oui,"
Eglise # Tour",,,,,01/01/2020|31/12/2020|||||,Gratuit|||pour les enfants de moins de 15 ans,Visite guidée uniquement sur rendez-vous # Visite libre,Anglais # Français,,
PCUAQU033FS000S8,09/01/2020,Site / monument,Ecluse jonction Canal-Garonne,,,,Ex commune de CASTETS EN DORTHE,33210,CASTETS ET CASTILLON,33106,+33 5 56 63 68 00,,,http://www.sauternais-graves-langon.com, -0.153546,44.563648,Oui,"
Maison et bâtiment",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PCUAQU033FS000KG,09/01/2020,Site / monument,Ecole de Cadaujac,,,3 place de l'Eglise,,33140,CADAUJAC,33080,+33 5 56 78 47 72,,,http://www.tourisme-montesquieu.com, -0.529862,44.755635,Oui,"
Maison et bâtiment",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU024FS000W4,03/01/2020,Site / monument,Egise Saint Robert,,,,,24620,PEYZAC-LE-MOUSTIER,24326,,,,,1.05952620,44.9938416,Oui,"
Eglise",,,,,,,,,,
PCUAQU040FS00060,03/01/2020,Site / monument,Eglise,,Bourg,,,40270,CAZERES-SUR-L'ADOUR,40080,+33 5 58 45 45 98 # +33 5 58 52 25 80,,,, -0.3163705,43.7606915,Oui,"
Eglise",,,,,,,,,,
PCUAQU040FS00062,03/01/2020,Site / monument,Eglise,Bourg,,,,40270,SAINT-MAURICE-SUR-ADOUR,40275,+33 5 58 45 45 98 # +33 5 58 45 95 10,,saint.maurice40@wanadoo.fr,, -0.4654619,43.7843625,Oui,"
Eglise",,,,,,,,,,
PCUAQU04001SQNB6,03/01/2020,Site / monument,Eglise,Bourg de St-Girons,,,,40560,VIELLE-SAINT-GIRONS,40326,,,,, -1.3018906,43.9502851,Oui,"
Eglise",,,,,,,,,,
PCUAQU024FS0005O,03/01/2020,Site / monument,Eglise Abbatiale de Tourtoirac,,,,,24390,TOURTOIRAC,24555,+33 5 53 51 12 17,,mairie-tourtoirac@wanadoo.fr,,1.0601900,45.2710600,,"
Abbaye",,,,,,,Visite libre,,,
PCUAQU024FS0005L,02/01/2018,Site / monument,Eglise abbatiale Notre-Dame,,,,le bourg,24510,PAUNAT,24318,+33 5 53 63 00 73,,,,0.85856397,44.9049320,Oui,"
Eglise",,,,,,,,,Restauration,
PCUAQU04001QBGVL,03/01/2020,Site / monument,Eglise abbatiale St Jean de Sorde,,,,,40300,SORDE-L'ABBAYE,40306,+33 5 58 73 04 83,,mairie@sordelabbaye.fr,, -1.0545694,43.5290812,Oui,"
Eglise",,,,,,,Visite libre,,,
PCUAQU033FS000OQ,09/01/2020,Site / monument,Eglise collégiale de Saint-Emilion,Place Pierre Meyrat,,,,33330,SAINT-EMILION,33394,+33 5 57 55 28 28,,accueil@saint-emilion-tourisme.com,http://www.saint-emilion-tourisme.com, -0.1570269,44.8939574,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PCUAQU033FS000OR,09/01/2020,Site / monument,Eglise collégiale et son cloître,,,Place Pierre Meyrat,,33330,SAINT-EMILION,33394,+33 5 57 55 28 28,,accueil@saint-emilion-tourisme.com,http://www.saint-emilion-tourisme.com, -0.1566594,44.8938786,Oui,"
Cloître # Collégiale",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre,,,
PCUAQU033V50F3FR,09/01/2020,Site / monument,Eglise d'Arcins,,,Route de Pauillac,,33460,ARCINS,33010,+33 5 56 58 93 90,,,, -0.7267421,45.0763009,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU033FS000N2,09/01/2020,Site / monument,Eglise de Auriolles,,,,,33790,AURIOLLES,33020,+33 5 56 61 37 80,,pellegrue@entredeuxmers.com,http://www.entredeuxmers.com,0.009585,44.715952,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU033FS0016J,09/01/2020,Site / monument,Eglise de Auzac,,,Auzac,,33690,GRIGNOLS,33195,+33 5 56 65 01 20,,,http://www.grignols.fr, -0.0148057,44.3962747,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PCUAQU024V50C5LQ,31/12/2018,Site / monument,Eglise de Bars,,,Bars,,24210,BARS,24025,,,,,1.062383,45.098242,Oui,"
Eglise",,,,,,,,,,
