Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,LABELS_CLASSEMENT,LABELS_THEMES,CLASSEMENT,CHAINES,LOGIS_CLASSEMENT,LOGIS_THEMES,CAPACITE_NBRE_PERS,OUVERTURE,TARIFS,EQUIPEMENTS,SERVICES
HOTAQU06401ZX9IB,01/02/2020,Hôtel - Restaurant,Hôtel Amoulat,,,Route de l'Aubisque,,64440,EAUX-BONNES,64204,+33 5 59 05 12 06,,contact@hotel-amoulat.com,http://www.hotel-amoulat.com, -0.3316846,42.9599165,Oui,Sèche-cheveux # Télévision # Wifi,,,,,2 étoiles,,,,28,01/01/2020|29/03/2020|||||,"Autre tarif|74,00|74,00|1/2 pension sur la base de 2 personnes en chambre double # Petit-déjeuner|10,00|10,00|",Bar # Local matériel fermé # Restauration # Terrasse,Wifi
HOTAQU06401GVDXU,20/01/2020,Hôtel - Restaurant,Hôtel Andreinia,,,Bourg,,64220,ESTERENCUBY,64218,+33 5 59 37 09 70,,hotel-andreinia@wanadoo.fr,http://www.hotel-andreinia.com, -1.1963188,43.1037167,Oui,Sèche-cheveux # Télévision # Wifi,,Hébergement pêche,,,2 étoiles,Logis,2 cocottes # 3 cheminées2 cocottes # 3 cheminées,Insolite by Logis # Pêche # Pédestre # Vélo,67,13/03/2020|11/11/2020|||||,"Autre tarif|27,00|27,00|Demi-pension par jour et par pers. base chambre double # Chambre familiale|100,00|115,00|Chambre familiale: 4 personnes  # Chambre double|70,00|75,00| # Petit-déjeuner|8,00|8,00| # Autre tarif|7,00|7,00|7€/animal",Bar # Fronton /Pelote basque # Jardin # Local matériel fermé # Parc # Parking privé # Piscine # Restauration # Salle de sport # Spa / Jacuzzi # Terrasse,Matériel bébé # Wifi
HOTAQU06401DW84C,30/01/2020,Hôtel,Hôtel Anjou,,,18 rue Gambetta,,64200,BIARRITZ,64122,+33 5 59 24 00 93,,contact@hotel-anjou-biarritz.com,http://www.hotel-anjou-biarritz.com, -1.5632107,43.4816743,,Accès Internet # Câble / satellite # Climatisation / air conditionné # Coffre # Sèche-cheveux # Télévision # Wifi,,,,,3 étoiles,,,,51,01/01/2020|31/12/2020|||||,"Chambre double|59,00|139,00| # Chambre familiale|95,00|249,00| # Petit-déjeuner|9,50|9,50|",Parking privé,Wifi
HOTAQU04001WBDTY,03/01/2020,Hôtel,Hôtel Aquitaine,,,66 avenue  de Lattre de Tassigny,,40130,CAPBRETON,40065,+33 5 58 72 38 11,,hotelaquitaine@wanadoo.fr,http://www.hotelaquitaine-capbreton.com, -1.4424705,43.6489673,Oui,Accès Internet # Câble / satellite # Canal + # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,,,,3 étoiles,,,,38,27/03/2020|31/10/2020|||||,"Chambre double|69,00|149,00| # Petit-déjeuner|11,00|| # Chambre familiale|99,00|239,00|Junior suite # Chambre single|64,00|120,00|",Bar # Jardin # Parking privé # Piscine # Terrasse,Location de vélos # Navette gare ou aéroport # Wifi
HOTAQU06401ZLTFW,03/01/2020,Hôtel - Restaurant,Hôtel Arcé,,,Route du Col d'Ispéguy,,64430,SAINT-ETIENNE-DE-BAIGORRY,64477,+33 5 59 37 40 14,,reservations@hotel-arce.com,https://www.hotel-arce.com, -1.3484644,43.1756117,Oui,Accès Internet # Câble / satellite # Canal + # Coffre # Sèche-cheveux # Télévision # Terrasse privative # Wifi,Handicap auditif # Handicap mental,Hébergement pêche,,,4 étoiles,,,,43,,Autre tarif|||Demi-pension par pers. et par jour base chambre double # Autre tarif|||Suite # Autre tarif|||Lit supplémentaire,Bar # Fronton /Pelote basque # Garage privé # Jardin # Jeux pour enfants # Local matériel fermé # Parc # Parking privé # Piscine # Restauration # Tennis # Terrasse,Location de vélos # Matériel bébé # Service en chambre # Wifi
HOTAQU024FS0002T,14/01/2020,Hôtel - Restaurant,Hôtel Archambeau,,,,le bourg,24290,THONAC,24552,+33 5 53 50 73 78,,contact@hotel-archambeau.com,http://www.hotel-archambeau.com,1.1177411,45.0216965,,Accès Internet # Climatisation / air conditionné # Sèche-cheveux # Télévision # Wifi,,,,,3 étoiles,Logis,2 cocottes # 3 cheminées2 cocottes # 3 cheminées,Etape affaires # Pêche # Pédestre,69,01/04/2020|10/11/2020|||||,"Chambre double|65,00|130,00| # Chambre single|65,00|130,00| # Chambre familiale|95,00|135,00| # |65,00|88,00| # Petit-déjeuner|11,00|11,00| # Soirée étape affaires|83,00|98,00| # Chambre familiale|180,00|210,00|communicante ",Bar # Jardin # Jeux pour enfants # Local matériel fermé # Parc # Parking privé # Piscine # Restauration # Sauna # Spa / Jacuzzi,Paniers pique-nique # Wifi
HOTAQU064FS0003T,03/02/2020,Hôtel,Hôtel Arena,,,109 chemin de Chibau,,64500,SAINT-JEAN-DE-LUZ,64483,+33 5 59 24 57 57,,64arena@sfr.fr,http://www.hotels-arena.com, -1.6282081,43.4080717,Oui,Canal + # Climatisation / air conditionné # Sèche-cheveux # Télévision # Wifi,,,,,2 étoiles,Agil Hôtels,,,192,01/01/2020|31/12/2020|||||,"Chambre double|50,00|139,00| # Chambre single|50,00|139,00| # Petit-déjeuner|7,40|7,40|à partir du 17/04 nouveau prix # Chambre familiale|83,00|219,00|",Ascenseur # Jardin # Parking privé,Wifi
HOTAQU06401DW82A,17/01/2020,Hôtel,Hôtel Argi Eder,,,13 rue Peyroloubilh,,64200,BIARRITZ,64122,+33 5 59 24 22 53,,contact@hotel-argieder.fr,https://www.hotel-argieder.fr, -1.5641925,43.4806895,,Accès Internet # Câble / satellite # Coffre # Sèche-cheveux # Télévision # Wifi,,,,,3 étoiles,,,,30,01/01/2020|31/12/2020|||||,"Chambre single|50,00|120,00| # Chambre double|55,00|118,00| # Petit-déjeuner|8,00|8,00|",Local matériel fermé,Matériel bébé # Service en chambre # Wifi
HOTAQU06401AX2MZ,03/02/2020,Hôtel - Restaurant,Hôtel Argi Eder,,Quartier Boxate,Route de la Chapelle,,64250,AINHOA,64014,+33 5 59 93 72 00,,contact@argi-eder.com,http://www.argi-eder.com, -1.4957284,43.3073173,Oui,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Coffre # Mini-bar # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,,,,4 étoiles,Originals Human Hotels & Resorts # Tables et Auberges de France,,,33,09/04/2020|01/11/2020|||||,"Chambre double|100,00|185,00| # Petit-déjeuner|13,50||",Ascenseur # Bar # Jardin # Local matériel fermé # Parc # Parking privé # Piscine # Restauration # Tennis # Terrasse,Service en chambre # Transport de bagages # Wifi
HOTAQU064FS00026,30/01/2020,Hôtel - Restaurant,Hôtel Argia,,,32 rue du Docteur Jean Lissar,,64240,HASPARREN,64256,+33 5 59 29 60 24,+33 6 75 21 14 79,hotel.argia@orange.fr,http://www.hotel-argia.com, -1.3052500,43.3839520,,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Sèche-cheveux # Télévision # Terrasse privative # Wifi,Handicap auditif # Handicap mental,,,,2 étoiles,,,,38,01/01/2020|31/12/2020|||||,"Chambre double|80,00|90,00| # Chambre single|60,00|75,00| # Petit-déjeuner|8,00|8,00| # Chambre familiale|90,00|109,00| # Soirée étape affaires|80,00|80,00|",Bar # Garage privé # Jardin # Parc # Parking privé # Piscine # Restauration # Terrasse,Wifi
HOTAQU06401AX1Y1,20/01/2020,Hôtel,Hôtel Arocena,,,49 chemin Karrika,,64310,SAINT-PEE-SUR-NIVELLE,64495,+33 5 59 54 10 21,,hotel.arocena@wanadoo.fr,http://www.hotel-arocena.com, -1.5502846,43.3559953,Oui,Accès Internet # Télévision,,,,,2 étoiles,,,,40,01/01/2020|31/12/2020|||||,,Jardin # Local matériel fermé # Piscine # Terrasse,Wifi
HOTAQU064015K5HB,30/01/2020,Hôtel - Restaurant,Hôtel Arraya,,,Place du Village,,64310,SARE,64504,+33 5 59 54 20 46,,hotel@arraya.com,http://www.arraya.com, -1.5801858,43.3126572,Oui,Accès Internet # Câble / satellite # Coffre # Sèche-cheveux # Télévision # Wifi,Handicap auditif # Handicap mental,,,,4 étoiles,Les Collectionneurs,,,34,20/03/2020|15/11/2020|||||,"Chambre double|96,00|195,00| # Chambre familiale|||2 adultes et 2 enfants # Petit-déjeuner|||7,50 pour les enfants",Ascenseur # Bar # Jardin # Parking privé # Restauration # Terrasse,Matériel bébé # Service en chambre # Vente de produits touristiques # Wifi
HOTAQU03301V3EBF,10/01/2020,Hôtel,Hôtel Atena,,,55 avenue de l'Entre-deux-Mers,,33670,CREON,33140,+33 5 57 34 45 35,,contact@hotelatena.fr,http://www.hotelatena.fr, -0.3360700,44.7711422,Oui,Accès Internet # Climatisation / air conditionné # Télévision # Wifi,,Accueil Vélo # Le Canal des 2 Mers à vélo # Qualité Tourisme,,,2 étoiles,,,,109,01/01/2020|31/12/2020|||||,"Chambre double|50,00|150,00| # Chambre familiale|70,00|170,00| # Chambre single|50,00|150,00| # Petit-déjeuner|8,00|11,00|",Ascenseur # Jardin # Local matériel fermé # Parking privé # Terrasse,Matériel bébé # Wifi
HOTAQU06401SGM8P,03/01/2020,Hôtel - Restaurant,Hôtel Atlanthal,,,153 boulevard des Plages,,64600,ANGLET,64024,+33 5 59 52 75 85,,info@biarritz-thalasso.com,https://www.atlanthal.com, -1.5225430,43.5207027,Oui,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Coffre # Mini-bar # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,,,,4 étoiles,,,,202,01/01/2020|31/12/2020|||||,"Chambre double|150,00|350,00| # Chambre single|111,00|237,00| # Petit-déjeuner|19,00|19,00|",Ascenseur # Bar # Hammam # Jardin # Parc # Parking privé # Piscine # Restauration # Salle de sport # Salle(s) de réunion # Sauna # Spa / Jacuzzi # Terrasse,Location de vélos # Matériel bébé # Matériel enfant # Navette gare ou aéroport # Navette vers activités annexes # Paniers pique-nique # Service en chambre # Vente de produits touristiques # Wifi
HOTAQU04001WBDTZ,17/01/2020,Hôtel,Hôtel Atlantide,,,77 place Marsan,,40600,BISCARROSSE,40046,+33 5 58 78 08 86,,atlantide@hotelatlantide.fr,http://www.hotelatlantide.fr, -1.1641645,44.3959680,Oui,Accès Internet # Câble / satellite # Canal + # Télévision # Wifi,,Accueil Vélo # Vélodyssée,,,2 étoiles,,,,66,01/01/2020|31/12/2020|||||,"Chambre double|57,00|87,00|base 2 pers # Petit-déjeuner|8,50|8,50|par pers # |106,00||par pers",Ascenseur # Bar # Local matériel fermé # Parking privé # Salle(s) de réunion,Location de vélos # Matériel bébé # Wifi
HOTAQU04001TXHBD,27/01/2020,Hôtel,Hôtel Atlantique,,,38 avenue de la Côte d'Argent,,40200,MIMIZAN,40184,+33 5 58 09 09 42,,info@atlantique-mimizan.fr,http://www.atlantique-mimizan.fr, -1.2966656,44.2166627,Oui,Accès Internet # Câble / satellite # Canal + # Coffre # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,,,,2 étoiles,,,,56,27/04/2020|27/09/2020|||||,"Chambre double|60,00|105,00| # Chambre single|55,00|80,00| # Petit-déjeuner|9,00|9,00| # Chambre familiale|90,00|160,00|4 personnes # |10,00|10,00|",Local matériel fermé # Parking privé # Terrasse,Matériel bébé # Wifi
HOTAQU06401DW82C,03/01/2020,Hôtel,Hôtel Au Bon Coin,,,5 rue de la Cité,,64200,BIARRITZ,64122,+33 5 59 24 01 68,,,http://www.auboncoin-biarritz.com, -1.5543835,43.4822504,,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Sèche-cheveux # Télévision # Terrasse privative # Wifi,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,,,,3 étoiles,,,,39,01/01/2020|31/12/2020|||||,"Chambre single|100,00|190,00| # Chambre double|100,00|190,00| # Chambre familiale|145,00|300,00| # Petit-déjeuner|7,00|12,00|",Ascenseur # Bar # Local matériel fermé # Salle(s) de réunion # Terrasse,Matériel bébé # Wifi
HOTAQU040FS0000P,07/01/2020,Hôtel,Hôtel Au Bon Landais ,,,240 avenue Paul Doumer,,40600,BISCARROSSE,40046,+33 5 58 78 39 06,,aubonlandais@live.fr,, -1.2506282,44.4477413,Oui,Coffre # Sèche-cheveux # Télévision # Wifi,,,,,1 étoile,,,,30,01/07/2020|31/08/2020|||||,"Chambre double|65,00|105,00|base 2 pers # Petit-déjeuner|8,50|8,50|par pers",Bar # Local matériel fermé # Parking privé # Terrasse,Matériel bébé # Wifi
HOTAQU040V50237U,03/01/2020,Hôtel,Hôtel Au P'tit Creux des Landes,,,3 rue Brémontier,,40160,YCHOUX,40332,+33 5 58 82 38 38,,auptitcreux@orange.fr,http://www.auptitcreuxdeslandes.com, -0.9419519,44.3271712,Oui,Accès Internet # Canal + # Sèche-cheveux # Télévision # Wifi,,,,,2 étoiles,,,,82,06/01/2020|24/12/2020|||||,"Chambre double|68,00|87,00|Prix indicatif par jour base 2 personnes en chambre double # Petit-déjeuner|9,00|9,00|Par personne # |58,00|80,00|",Bar # Jardin # Jeux pour enfants # Local matériel fermé # Parc # Parking privé # Restauration # Terrasse,Matériel bébé # Wifi
HOTAQU064FS0002I,03/01/2020,Hôtel - Restaurant,Hôtel Auberge Basque,,,745 vieille route de Saint Jean de Luz,D 307 Quartier Helbarron,64310,SAINT-PEE-SUR-NIVELLE,64495,+33 5 59 51 70 00,,contact@aubergebasque.com,http://www.aubergebasque.com, -1.5845471,43.367684,Oui,Accès Internet # Climatisation / air conditionné # Coffre # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,,,,4 étoiles,Relais et Châteaux # Tables et Auberges de France,,,26,,,Bar # Jardin # Parc # Parking privé # Restauration # Terrasse,Matériel bébé # Service en chambre
HOTAQU04001WBDTK,03/01/2020,Hôtel - Restaurant,Hôtel Auberge des Pins,,,70 route de Luglon,,40630,SABRES,40246,+33 5 58 08 30 00,,contact@aubergedespins.fr,http://www.aubergedespins.fr, -0.7413409,44.1456540,Oui,Câble / satellite # Coffre # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,Hotelcert # Qualité Tourisme,,,3 étoiles,Les Collectionneurs,,,30,05/01/2020|22/01/2020|||||,,Bar # Jardin # Jeux pour enfants # Parc # Parking privé # Restauration # Salle(s) de réunion # Terrasse,Location de vélos # Matériel bébé # Paniers pique-nique # Service en chambre # Vente de produits touristiques # Wifi
HOTAQU033V50OWL9,10/01/2020,Hôtel,Hôtel B & B,,,Lieu-dit Pied Mourteau,,33210,LANGON,33227,+33 8 90 10 67 09 # +33 5 24 48 00 30,,bb_4619@hotelbb.com # rosan@bordeaux-hotels.com,https://www.hotel-bb.com/fr/hotels/langon.htm, -0.2658995,44.5446170,Oui,Climatisation / air conditionné # Télévision # Wifi,,,,,2 étoiles,All Seasons # B&B,,,128,01/01/2020|31/12/2020|||||,"Chambre double|65,00||double ou simple # Chambre familiale|75,00||triple # Chambre familiale|90,00|| # Petit-déjeuner|6,85||",Ascenseur # Parking privé # Terrasse,Wifi
HOTAQU047FS0000L,03/01/2020,Hôtel,Hôtel B & B,,,Rue Lespinasse,ZAC Agen Sud,47000,AGEN,47001,+33 8 92 78 80 01,,bb_4320@hotelbb.com,https://www.hotel-bb.com,0.6152900,44.1857100,Oui,Climatisation / air conditionné # Télévision # Wifi,,,,,2 étoiles,B&B,,,172,,,Ascenseur # Parking privé,Matériel bébé # Wifi
HOTAQU033FS000A5,03/01/2020,Hôtel,Hôtel B & B Arcachon Gujan-Mestras,,,1 avenue des Loisirs,Lot Baton Rouge,33470,GUJAN-MESTRAS,33199,+33 8 92 70 26 70,,bb_4538@hotelbb.com,https://www.hotel-bb.com/fr/ville/hotels-arcachon, -1.0973453,44.6157974,Oui,Accès Internet # Câble / satellite # Climatisation / air conditionné # Sèche-cheveux # Télévision # Wifi,,,,,2 étoiles,B&B,,,170,01/01/2020|31/12/2020|||||,"Chambre double|62,00|119,00|1 ou 2 personnes # Chambre familiale|103,00|160,00|3 ou 4 personnes # Chambre single|62,00|119,00| # Petit-déjeuner|6,85|6,85|",Ascenseur # Jardin # Parc # Parking privé # Terrasse,Location de vélos # Matériel bébé # Wifi
HOTAQU040FS0009M,03/01/2020,Hôtel,Hôtel B&B,,,111 allée de Mamoura,,40090,SAINT-AVIT,40250,+33 5 58 93 99 31,,bb_4550@hotelbb.com,http://www.hotel-bb.com # http://www.hotel-bb.com/fr/hotels/mont-de-marsan.htm, -0.4491277,43.9180487,Oui,Accès Internet # Climatisation / air conditionné # Sèche-cheveux # Télévision # Wifi,,,,,2 étoiles,B&B,,,144,,"Chambre single|33,00|120,00| # Chambre double|33,00|120,00| # Petit-déjeuner|6,85|6,85|",Ascenseur # Parking privé # Restauration # Salle de sport,Wifi
HOTAQU024FS00059,03/01/2020,Hôtel,Hôtel B&B,,,2 impasse Denis Diderot,Boulazac,24750,BOULAZAC ISLE MANOIRE,24053,+33 8 92 78 80 78 # +33 5 53 06 61 63,,bb_4132@hotelbb.com,http://www.hotelbb.com ,0.76581465,45.1832910,Oui,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Télévision # Wifi,,,,,2 étoiles,B&B,,,144,01/01/2020|31/12/2020|||||,"Petit-déjeuner|3,00|6,85| # Chambre familiale|69,00|89,00| # Chambre single|48,00|65,00| # Chambre double|48,00|65,00|",Jardin # Parking privé,Wifi
HOTAQU040V502L7X,20/01/2020,Hôtel,Hôtel B&B,,,50 C Boulevard Jacques Duclos ,RD810,40220,TARNOS,40312,+33 8 92 70 28 40,,bb_4567@hotelbb.com,http://www.hotelbb.com, -1.4629623,43.5286153,Oui,Accès Internet # Câble / satellite # Climatisation / air conditionné # Télévision # Wifi,,,,,2 étoiles,B&B,,,110,01/01/2020|31/12/2020|||||,"Chambre double|59,00|142,00| # Chambre familiale|67,00|205,00| # Petit-déjeuner|3,00|6,85|Tarif enfant | adulte # Chambre single|59,00|142,00|",Ascenseur # Local matériel fermé # Parking privé # Terrasse,Matériel bébé # Wifi
HOTAQU06401RV6KS,21/01/2020,Hôtel,Hôtel B&B Bayonne,,,29 rue du Colonel Melville Lynch,,64100,BAYONNE,64102,+33 8 92 78 80 08,,bb_4120@hotelbb.com,http://www.hotelbb.com, -1.4960949,43.4645445,,Accès Internet # Câble / satellite # Climatisation / air conditionné # Télévision # Wifi,,,,,2 étoiles,B&B,,,144,01/01/2020|31/12/2020|||||,"Chambre double|53,00|135,00| # Petit-déjeuner|6,85|6,85| # Chambre familiale|73,00|160,00| # Autre tarif|4,00|4,00|Supplément animal",Parking privé,
HOTAQU064FS0001N,03/01/2020,Hôtel,Hôtel B&B Pau Lescar,,,5 rue Charles Moureu,,64230,LESCAR,64335,+33 8 92 70 22 36,,bb_4524@hotelbb.com,http://www.hotel-bb.com, -0.4443025,43.3294546,Oui,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Sèche-cheveux # Télévision # Wifi,,,,,2 étoiles,B&B,,,162,01/01/2020|31/12/2020|06:30|13:30|16:00|20:30|,"Chambre double|43,00|95,00|Hors événement exceptionnel # Chambre single|43,00|95,00|Hors événement exceptionnel # Chambre familiale|59,00|120,00| # Petit-déjeuner|6,85|6,85|",Ascenseur # Parking privé,Wifi
HOTAQU064FS0006D,13/01/2020,Hôtel,Hôtel Balea,,,106 rue Adrien Lahourcade,,64210,GUETHARY,64249,+33 5 59 26 08 39,+33 6 28 80 37 25,contact@baleahotel.com,http://www.baleahotel.com, -1.6052846,43.4206840,,Accès Internet # Câble / satellite # Climatisation / air conditionné # Coffre # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,,,,3 étoiles,,,,57,01/01/2020|31/12/2020|||||,"Chambre double|69,00|199,00| # Petit-déjeuner|10,00|10,00| # Autre tarif|||repas # Soirée étape affaires|84,00|93,00|",Ascenseur # Bar # Jardin # Parking privé # Restauration # Terrasse,Matériel bébé # Wifi
HOTAQU04001WBFGD,03/01/2020,Hôtel,Hôtel Bar du Centre,,,2 place Robert Lassalle,,40140,SOUSTONS,40310,+33 5 58 41 10 58,+33 6 03 30 78 34,hotelducentre40140@gmail.com,http://www.hotelducentre40140.fr, -1.3278436,43.7537487,Oui,Accès Internet # Climatisation / air conditionné # Sèche-cheveux # Télévision # Wifi,,,,,2 étoiles,,,,20,06/01/2020|31/12/2020|||||,"Chambre double|68,00|78,00| # Petit-déjeuner|9,00|10,00|Buffet # Chambre single|58,00|68,00| # Chambre familiale|88,00|98,00| # |15,00|15,00|",Bar # Terrasse,Matériel bébé # Wifi
HOTAQU064FS0001T,06/01/2020,Hôtel,Hôtel Bar du Fronton,,,Place Sauveur Atchoarena,,64210,BIDART,64125,+33 5 59 54 72 76,,contact@hoteldufronton.com,http://www.hoteldufronton.com , -1.5899839,43.4393342,Oui,Accès Internet # Climatisation / air conditionné # Coffre # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,,,,3 étoiles,,,,12,01/01/2020|31/12/2020|||||,"Chambre double|70,00|130,00|Chambre standard # Chambre double|90,00|180,00| chambre supérieure avec terrasse et vue",Bar # Fronton /Pelote basque # Restauration # Terrasse,Location de vélos # Matériel bébé # Réservation de prestations annexes # Service en chambre # Wifi
HOTAQU06401DW850,17/01/2020,Hôtel,Hôtel Barnetche,,,5 avenue Charles Floquet,,64200,BIARRITZ,64122,+33 5 59 24 22 25,,info@hotel-barnetche.fr,http://www.hotel-barnetche.fr, -1.5560976,43.4799539,,Sèche-cheveux # Wifi,,,,,3 étoiles,,,,33,01/01/2020|31/12/2020|||||,"Chambre single|90,00|150,00| # Chambre double|110,00|183,00| # Chambre familiale|150,00|264,00| # Petit-déjeuner|9,50|9,50|",,
HOTAQU04001G8UF9,29/01/2020,Hôtel - Restaurant,Hôtel Beausoleil,,,38 rue du tuc d'Eauze ,,40100,DAX,40088,+33 5 58 56 76 76,,nicolas.soleil@wanadoo.fr,https://www.hotel-beausoleil-dax.fr , -1.0590095,43.7092837,Oui,Coffre # Sèche-cheveux # Télévision # Wifi,,Qualité Tourisme,,,3 étoiles,Citotel,,,52,08/03/2020|13/12/2020|||||,"Chambre single|65,00|80,00|Tarif nuitée # Chambre double|75,00|100,00|Tarif nuitée # |1100,00|1440,00|Demi-pension (chambre Single) # |1220,00|1560,00|Pension complète (chambre Single) # |1700,00|2240,00|Demi-pension (chambre Double) # |1900,00|2440,00|Pension complète (chambre Double) # Petit-déjeuner|9,00||",Ascenseur # Bar # Parking privé # Restauration # Terrasse,Matériel bébé # Service en chambre # Wifi
HOTAQU04001WBDUK,30/01/2020,Hôtel,Hôtel Bellevue ,,,34 avenue Maurice Martin,,40200,MIMIZAN,40184,+33 5 58 09 05 23,,contact@hotel-bellevue-mimizan.com,http://www.hotel-bellevue-mimizan.com, -1.2937688,44.2132946,Oui,Accès Internet # Télévision # Wifi,,Accueil Vélo # Vélodyssée,,,2 étoiles,,,,42,01/01/2020|31/12/2020|||||,"Chambre double|57,00|105,00|toutes saisons confondues # Petit-déjeuner|6,00|9,00|2 formules # Chambre familiale|85,00|140,00|4 personnes / toutes saisons confondues # |||pas de possibilité # |||pas de retaurant",Bar # Local matériel fermé # Parking privé,Wifi
HOTAQU06401VFS9V,03/01/2020,Hôtel,Hôtel Bellevue,,,36 boulevard du Général Leclerc,,64700,HENDAYE,64260,+33 5 59 20 00 26,+33 6 50 36 80 29,hotelbellevue64@gmail.com,http://www.hotelbellevue-hendaye.fr, -1.7705744,43.3683235,Oui,Câble / satellite # Sèche-cheveux # Télévision # Wifi,,,,,2 étoiles,,,,32,01/01/2020|31/12/2020|||||,"Chambre double|65,00|117,00|",Local matériel fermé # Parking privé # Terrasse,Location de vélos # Wifi
HOTAQU06401TNHOO,28/01/2020,Hôtel - Restaurant,Hôtel Bergara,,,17 rue Principale,,64250,SOURAIDE,64527,+33 5 59 93 90 58,+33 6 21 20 48 14,hotel.bergara@wanadoo.fr,http://www.hotel-bergara.com, -1.4739521,43.3415995,Oui,Accès Internet # Climatisation / air conditionné # Sèche-cheveux # Télévision # Terrasse privative # Wifi,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,,,,2 étoiles,,,,79,17/02/2020|15/11/2020||||| # 14/12/2020|31/12/2020|||||,"Chambre double|60,00|99,00| # Chambre familiale|88,00|150,00| # |98,00|138,00| # Petit-déjeuner|8,00|9,00|",Ascenseur # Bar # Jardin # Jeux pour enfants # Local matériel fermé # Parc # Parking privé # Piscine # Restauration # Sauna # Spa / Jacuzzi # Terrasse,Matériel bébé # Wifi
HOTAQU06401VFS9R,09/01/2020,Hôtel - Restaurant,Hôtel Bergeret Sport,,,4 rue des Clématites,,64700,HENDAYE,64260,+33 5 59 20 00 78,+33 6 08 43 30 51,hotel-bergeret-sport@orange.fr,http://www.hotel-bergeret-sport.com, -1.7723835,43.3715377,Oui,Accès Internet # Climatisation / air conditionné # Coffre # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,,,,3 étoiles,Logis,,,24,15/01/2020|20/12/2020|||||,"Chambre double|80,00|182,50|Demi pension obligatoire en été # Chambre familiale|150,00|289,00|",Ascenseur # Bar # Local matériel fermé # Parking privé # Restauration # Terrasse,Matériel bébé # Service en chambre # Wifi
HOTAQU064V58E01M,30/01/2020,Hôtel - Restaurant,Hôtel Berria,,,68 rue Francis Jammes,,64240,HASPARREN,64256,+33 5 59 29 11 10,,contact@berria.fr,https://www.hotel-restaurant-berria.fr/fr/, -1.30407,43.386924,Oui,Accès Internet # Climatisation / air conditionné # Coffre # Mini-bar # Sèche-cheveux # Télévision # Wifi,,,,,4 étoiles,,,,35,,Chambre double|||Demi pension : 43 € petit déjeuner buffet + menu 3 plats # Petit-déjeuner|||Continental 8€,Ascenseur # Bar # Fronton /Pelote basque # Parking privé # Restauration # Salle de sport # Terrasse,Service en chambre # Wifi
HOTAQU064FS0003J,03/01/2020,Hôtel,Hôtel Best Western Kemaris,,,34-35 avenue du Maréchal Joffre,,64200,BIARRITZ,64122,+33 5 59 23 19 19,,contact@kemaris.fr,http://www.kemaris.fr, -1.5622206,43.4764745,,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Coffre # Mini-bar # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,,,,3 étoiles,Best Western,,,91,01/01/2020|31/12/2020|||||,"Chambre single|62,10|160,00|Tarifs fournis selon demande",Ascenseur # Garage privé # Local matériel fermé # Parking privé,Matériel bébé # Wifi
HOTAQU06401G9YSJ,16/01/2020,Hôtel - Restaurant,Hôtel Best Western La Palmeraie,,,1 passage de l'Europe,,64000,PAU,64445,+33 5 59 14 14 14,,info@paupalmeraie.com,http://www.paupalmeraie.com, -0.3550171,43.3276595,Oui,Canal + # Climatisation / air conditionné # Mini-bar # Sèche-cheveux # Télévision # Wifi,,,,,4 étoiles,Best Western,,,76,01/01/2020|31/12/2020|||||,"Chambre double|93,00|138,00| # Petit-déjeuner|8,00|10,00|",Bar # Jardin # Parc # Parking privé # Restauration # Salle de sport # Terrasse,Service en chambre # Wifi
