Département;Budget;Type nomenclature;Exercice;Type fichier;Date vote;Dépense/Recette;Investissement/Fonctionnement;Réel/Ordre id/Ordre diff;Chapitre;Sous-chapitre;Opération;Article;Rubrique fonctionnelle;Libellé;Code devise;Montant; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6288;R50;Autres charges diverses sur services extérieurs;E;11369,59; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6288;R42;Autres charges diverses sur services extérieurs;E;1786,72; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6288;R41;Autres charges diverses sur services extérieurs;E;593523,79; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6288;R33;Autres charges diverses sur services extérieurs;E;84771,02; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6288;R315;Autres charges diverses sur services extérieurs;E;1526,41; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6288;R313;Autres charges diverses sur services extérieurs;E;1856,77; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6288;R28;Autres charges diverses sur services extérieurs;E;15970,82; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6288;R23;Autres charges diverses sur services extérieurs;E;302,05; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6288;R221;Autres charges diverses sur services extérieurs;E;55,47; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6288;R11;Autres charges diverses sur services extérieurs;E;2068,25; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6288;R0202;Autres charges diverses sur services extérieurs;E;102515,22; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6288;R0201;Autres charges diverses sur services extérieurs;E;3677,48; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62878;R74;Remboursements de frais à des tiers;E;1545,6; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62878;R621;Remboursements de frais à des tiers;E;9276,46; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62878;R53;Remboursements de frais à des tiers;E;173675,26; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62878;R52;Remboursements de frais à des tiers;E;182686,59; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62878;R51;Remboursements de frais à des tiers;E;725719,59; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62878;R50;Remboursements de frais à des tiers;E;7146,77; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62878;R42;Remboursements de frais à des tiers;E;283523,82; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62878;R0201;Remboursements de frais à des tiers;E;4019,98; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6283;R50;Frais de nettoyage des locaux;E;122676,42; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6283;R315;Frais de nettoyage des locaux;E;19743,31; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6283;R313;Frais de nettoyage des locaux;E;10960,86; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6283;R221;Frais de nettoyage des locaux;E;322,92; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6283;R0202;Frais de nettoyage des locaux;E;51868,71; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6282;R50;Frais de gardiennage;E;1069,7; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6282;R315;Frais de gardiennage;E;844,3; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6282;R313;Frais de gardiennage;E;682,55; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6282;R0202;Frais de gardiennage;E;107459,93; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6281;R94;Concours divers (cotisations,,);E;5150; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6281;R91;Concours divers (cotisations,,);E;600; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6281;R81;Concours divers (cotisations,,);E;5810; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6281;R738;Concours divers (cotisations,,);E;300; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6281;R70;Concours divers (cotisations,,);E;2229; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6281;R58;Concours divers (cotisations,,);E;2480; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6281;R41;Concours divers (cotisations,,);E;200; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6281;R33;Concours divers (cotisations,,);E;681,93; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6281;R28;Concours divers (cotisations,,);E;200; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6281;R0202;Concours divers (cotisations,,);E;44922,68; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6281;R0201;Concours divers (cotisations,,);E;30; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6262;R50;Frais de télécommunications;E;123876,1; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6262;R33;Frais de télécommunications;E;6925,13; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6262;R315;Frais de télécommunications;E;864,31; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6262;R313;Frais de télécommunications;E;6114,39; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6262;R28;Frais de télécommunications;E;6456,78; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6262;R11;Frais de télécommunications;E;2246,07; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6262;R0202;Frais de télécommunications;E;357426,33; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6261;R50;Frais d affranchissement;E;151500,65; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6261;R33;Frais d affranchissement;E;1489,5; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6261;R315;Frais d affranchissement;E;1260,09; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6261;R313;Frais d affranchissement;E;5633,03; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6261;R28;Frais d affranchissement;E;678,98; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6261;R023;Frais d affranchissement;E;71142,63; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6261;R0202;Frais d affranchissement;E;146578,29; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6255;R50;frais de déménagement;E;40177,22; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6255;R221;frais de déménagement;E;57650,26; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6255;R0202;frais de déménagement;E;3986,27; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6251;R93;Voyages, déplacements et missions;E;3109,4; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6251;R53;Voyages, déplacements et missions;E;1231,94; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6251;R51;Voyages, déplacements et missions;E;449281,63; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6251;R50;Voyages, déplacements et missions;E;198866,55; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6251;R41;Voyages, déplacements et missions;E;2824; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6251;R33;Voyages, déplacements et missions;E;82,5; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6251;R311;Voyages, déplacements et missions;E;104,9; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6251;R30;Voyages, déplacements et missions;E;35; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6251;R28;Voyages, déplacements et missions;E;13357,9; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6251;R0201;Voyages, déplacements et missions;E;156329,38; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6248;R63;Divers transports de biens et transports collectifs;E;2220; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6248;R50;Divers transports de biens et transports collectifs;E;4085,96; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6248;R33;Divers transports de biens et transports collectifs;E;151531,6; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6248;R0202;Divers transports de biens et transports collectifs;E;18679,56; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6245;R821;Transports de personnes extérieures à la collectivité;E;2794,15; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6245;R81;Transports de personnes extérieures à la collectivité;E;17923189,32; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6245;R51;Transports de personnes extérieures à la collectivité;E;85637,9; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6245;R33;Transports de personnes extérieures à la collectivité;E;214604,65; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6245;R32;Transports de personnes extérieures à la collectivité;E;465; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6245;R313;Transports de personnes extérieures à la collectivité;E;831,78; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6241;R311;Transports de biens;E;24637,13; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6238;R023;Diverses publicité, publications,relations publiques;E;87976,07; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6236;R91;Catalogues et imprimés;E;53259,33; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6236;R621;Catalogues et imprimés;E;742,72; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6236;R315;Catalogues et imprimés;E;20000; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6236;R313;Catalogues et imprimés;E;3847,03; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6236;R311;Catalogues et imprimés;E;41282,98; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6236;R28;Catalogues et imprimés;E;2858,27; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6236;R023;Catalogues et imprimés;E;302944,17; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6233;R94;Foires et expositions;E;118869,72; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6233;R91;Foires et expositions;E;107894,8; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6233;R023;Foires et expositions;E;152320,51; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6232;R63;Fêtes et cérémonies;E;1309,2; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6232;R28;Fêtes et cérémonies;E;53,42; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6232;R023;Fêtes et cérémonies;E;129319,05; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6232;R0202;Fêtes et cérémonies;E;70639,73; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6232;R0201;Fêtes et cérémonies;E;71075,18; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6231;R81;Annonces et insertions;E;10543,25; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6231;R621;Annonces et insertions;E;14915,33; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6231;R58;Annonces et insertions;E;809,25; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6231;R50;Annonces et insertions;E;52174,75; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6231;R41;Annonces et insertions;E;509,8; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6231;R315;Annonces et insertions;E;841,5; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6231;R023;Annonces et insertions;E;502393,72; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6231;R0202;Annonces et insertions;E;9478,79; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6231;R0201;Annonces et insertions;E;69284,9; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6228;R91;Diverses rémunérations d intermédiaires er honoraires;E;6720; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6228;R313;Diverses rémunérations d intermédiaires er honoraires;E;24903,27; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6228;R311;Diverses rémunérations d intermédiaires er honoraires;E;21236; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6227;R53;Frais d actes et de contentieux;E;2475,48; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62268;R621;Autres honoraires;E;17475,95; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62268;R58;Autres honoraires;E;178546,22; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62268;R50;Autres honoraires;E;108866,34; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62268;R221;Autres honoraires;E;33010,56; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62268;R023;Autres honoraires;E;264375,16; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62268;R021;Autres honoraires;E;51875,67; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62268;R0202;Autres honoraires;E;178012,49; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62268;R0201;Autres honoraires;E;79501,75; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62268;R01;Autres honoraires;E;23373,2; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62261;R51;Honoraires médicaux et paramédicaux;E;64035,24; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62261;R50;Honoraires médicaux et paramédicaux;E;3569,45; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62261;R41;Honoraires médicaux et paramédicaux;E;3947,83; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62261;R33;Honoraires médicaux et paramédicaux;E;4206,74; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A62261;R0201;Honoraires médicaux et paramédicaux;E;13144,79; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6225;R0201;Indemnités au comptable et aux régisseurs;E;8635,56; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6188;R91;Autres frais divers;E;5271,48; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6188;R738;Autres frais divers;E;52338,03; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6188;R71;Autres frais divers;E;27263; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6188;R70;Autres frais divers;E;2935,41; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6188;R622;Autres frais divers;E;24997,6; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6188;R50;Autres frais divers;E;20751,44; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6188;R42;Autres frais divers;E;2950,23; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6188;R41;Autres frais divers;E;262,62; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6188;R32;Autres frais divers;E;26007,06; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6188;R313;Autres frais divers;E;361,68; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6188;R311;Autres frais divers;E;1825,05; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6188;R023;Autres frais divers;E;18416; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6188;R0202;Autres frais divers;E;479758,63; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6188;R0201;Autres frais divers;E;22602,15; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6185;R313;Frais de colloques et de séminaires;E;25424,08; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6184;R51;Versement à des organismes de formation;E;26142,76; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6184;R50;Versement à des organismes de formation;E;104864,95; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6184;R221;Versement à des organismes de formation;E;6387,9; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6184;R0201;Versement à des organismes de formation;E;268932,25; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6183;R41;Frais de formation (Personnel extérieur à la collectivité);E;189444; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6183;R311;Frais de formation (Personnel extérieur à la collectivité);E;1100; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6182;R50;Documentation générale et technique;E;12,29; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6182;R33;Documentation générale et technique;E;1387,55; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6182;R28;Documentation générale et technique;E;5780,23; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6182;R0202;Documentation générale et technique;E;127378,51; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6182;R0201;Documentation générale et technique;E;4299,31; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A617;R621;Etudes et reherches;E;56214,85; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A617;R41;Etudes et reherches;E;1569; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A617;R221;Etudes et reherches;E;11722; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A616;R80;Primes d assurances;E;723,51; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A616;R621;Primes d assurances;E;1116; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A616;R60;Primes d assurances;E;9383,47; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A616;R50;Primes d assurances;E;37997,44; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A616;R33;Primes d assurances;E;4240,85; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A616;R221;Primes d assurances;E;142,92; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A616;R0202;Primes d assurances;E;225531,79; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A616;R0201;Primes d assurances;E;109587,65; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6156;R91;Maintenance;E;8611,2; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6156;R50;Maintenance;E;9809,78; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6156;R33;Maintenance;E;2977,62; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6156;R315;Maintenance;E;8173,01; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6156;R313;Maintenance;E;518,66; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6156;R0202;Maintenance;E;635877,57; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61558;R80;Entretien et réparations sur autres biens mobiliers;E;108823,7; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61558;R621;Entretien et réparations sur autres biens mobiliers;E;13866,49; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61558;R50;Entretien et réparations sur autres biens mobiliers;E;12311,65; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61558;R42;Entretien et réparations sur autres biens mobiliers;E;6583,41; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61558;R41;Entretien et réparations sur autres biens mobiliers;E;361,95; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61558;R33;Entretien et réparations sur autres biens mobiliers;E;10480,72; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61558;R315;Entretien et réparations sur autres biens mobiliers;E;71272,26; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61558;R313;Entretien et réparations sur autres biens mobiliers;E;291,95; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61558;R311;Entretien et réparations sur autres biens mobiliers;E;478,4; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61558;R28;Entretien et réparations sur autres biens mobiliers;E;1513,99; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61558;R221;Entretien et réparations sur autres biens mobiliers;E;18139,26; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61558;R0202;Entretien et réparations sur autres biens mobiliers;E;70705,28; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61551;R50;Entretien et réparations sur matériel roulant;E;34348,16; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61551;R33;Entretien et réparations sur matériel roulant;E;11347,13; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61551;R315;Entretien et réparations sur matériel roulant;E;-122,78; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61551;R313;Entretien et réparations sur matériel roulant;E;-1; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61551;R0202;Entretien et réparations sur matériel roulant;E;48102,95; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61523;R738;Entretien et réparations sur voies et réseaux;E;7694,52; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61523;R622;Entretien et réparations sur voies et réseaux;E;298520,61; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61523;R621;Entretien et réparations sur voies et réseaux;E;2052262,12; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61523;R33;Entretien et réparations sur voies et réseaux;E;1870,39; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61522;R80;Entretien et réparations sur bâtiments;E;8130,5; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61522;R50;Entretien et réparations sur bâtiments;E;23880,5; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61522;R33;Entretien et réparations sur bâtiments;E;14854,97; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61522;R315;Entretien et réparations sur bâtiments;E;5543,77; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61522;R313;Entretien et réparations sur bâtiments;E;3525,22; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61522;R28;Entretien et réparations sur bâtiments;E;342,88; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61522;R221;Entretien et réparations sur bâtiments;E;249076,72; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61522;R0202;Entretien et réparations sur bâtiments;E;214907,38; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A61521;R0202;Entretien et réparations sur terrains;E;30667,64; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6135;R622;Locations mobilières;E;318450,23; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6135;R621;Locations mobilières;E;1484214,63; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6135;R50;Locations mobilières;E;39623,52; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6135;R33;Locations mobilières;E;3620,04; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6135;R315;Locations mobilières;E;1119,44; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6135;R313;Locations mobilières;E;1068,08; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6135;R311;Locations mobilières;E;2177,73; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6135;R28;Locations mobilières;E;2950,33; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6135;R0202;Locations mobilières;E;80034,82; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6132;R91;Locations immmobilières;E;406,64; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6132;R50;Locations immmobilières;E;92997,63; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6132;R41;Locations immmobilières;E;6593; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6132;R33;Locations immmobilières;E;1750; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6132;R315;Locations immmobilières;E;28658,16; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6132;R311;Locations immmobilières;E;358,8; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6132;R221;Locations immmobilières;E;445351,39; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6132;R11;Locations immmobilières;E;330,32; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6132;R0202;Locations immmobilières;E;172785,4; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A611;R52;Contrats de prestations de services avec des entreprises;E;1427981,37; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A611;R51;Contrats de prestations de services avec des entreprises;E;3001221,95; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6068;R33;Autres matières et fournitures;E;169,06; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6068;R32;Autres matières et fournitures;E;209,3; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6068;R315;Autres matières et fournitures;E;3992,22; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A6067;R33;Fournitures scolaires;E;9132,56; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A60668;R51;Autres produits pharmaceutiques;E;13933,25; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A60668;R50;Autres produits pharmaceutiques;E;37,6; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A60668;R42;Autres produits pharmaceutiques;E;116,41; 
C410;B00;M52;2010;CA;20/06/2011;D;F;OR;C011;;;A60668;R41;Autres produits pharmaceutiques;E;3333,6; 
