Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES_1,INFOS_COMPLEMENTAIRES_2,INFOS_COMPLEMENTAIRES_3,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,OUVERTURE,TARIFS,VISITE_CONDITIONS_IND,VISITE_LANGUES_PARLEES,EQUIPEMENTS,SERVICES
PNAAQU064FS00004,30/01/2020,"Autre type de site naturel # Grotte, gouffre",Gorges de Kakuetta,,,,,64560,SAINTE-ENGRACE,64475,+33 5 59 28 60 83,+33 5 59 28 73 44,commune-de-sainte-engrace@ozone.net,http://www.sainte-engrace.com, -0.8402609,42.9985269,Oui,"
Non classé",,,,,15/03/2020|15/11/2020|||||,"Plein tarif|6,00||Tarif adulte et + de 16 ans # Tarif réduit|4,50||Tarif enfant de 7 à 16 ans",Visite guidée uniquement sur rendez-vous # Visite libre,,,
PNAAQU024FS0001L,03/01/2020,"Forêts # Rocher, falaise, gorge",Gorges de l'Auvézère,,,,,24270,SAINT-MESMIN,24464,+33 5 53 52 29 79,,tourisme@naturellementperigord.fr,http://www.naturellementperigord.fr,1.18135213,45.3439867,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre,,,
PNAAQU024FS00012,30/01/2020,"Grotte, gouffre",Gouffre de Proumeyssac,,,Route de Proumeyssac,BP 7,24260,AUDRIX,24015,+33 5 53 07 27 47 # +33 5 53 07 85 85,,proumeyssac@perigord.com ,http://www.gouffre-proumeyssac.com,0.93471676,44.8910980,Oui,"
Site classé",,,Handicap auditif # Handicap mental # Handicap moteur,NF Environnement,09/02/2020|29/02/2020|||14:00|17:00| # 01/03/2020|31/03/2020|09:30|12:00|14:00|17:30| # 01/04/2020|30/06/2020|09:30|||18:00| # 01/07/2020|31/08/2020|09:00|||19:00| # 01/09/2020|15/09/2020|09:30|||18:00| # 16/09/2020|31/10/2020|09:30|12:00|14:00|17:30| # 01/11/2020|31/12/2020|||14:00|17:00|,"Plein tarif|10,90|10,90|Adultes # Tarif de groupe|8,50|8,50|Groupe à partir de 20 personnes. # |7,60|7,60|Enfants moins de 16 ans. # Plein tarif|19,40|19,40|Adulte visite avec descente en nacelle. # |13,10|13,10|Enfant visite avec descente en nacelle (moins de 16 ans).",Visite guidée,Français,Restauration,Boutique # Espace jeux
PNAAQU040V502HN3,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Grand Etang ,,,,,40190,HONTANX,40127,+33 5 58 03 23 17,,mairie.hontanx@wanadoo.fr,, -0.2709831,43.8258168,Oui,"
Réserve naturelle # Site classé",,,,,,,Visite libre,,,
PNAAQU033FS0000H,03/01/2020,Dune,Grand Site de la Dune du Pilat ,,,Route de Biscarrosse,D 218,33115,LA TESTE-DE-BUCH,33529,+33 5 56 22 12 85,,information@ladunedupilat.com,http://www.ladunedupilat.com, -1.1998915,44.5982446,Oui,"
Domaine du Conservatoire de l'Espace Littoral # Espace Naturel Sensible # Site classé",,,,,01/01/2020|31/12/2020|||||,,Visite guidée # Visite libre,,Restauration,Boutique # Wifi
PNAAQU033FS00005,21/01/2020,"Grotte, gouffre",Grotte Célestine,,,6 rue de l'Hôpital,,33420,RAUZAN,33350,+33 5 57 84 08 69,,grotte.celestine@gmail.com,https://www.grotte-celestine.fr, -0.124707,44.778631,Oui,"
Non classé",,,,,07/01/2020|19/12/2020|||||,"Plein tarif|6,50|| # Tarif de groupe|5,00|| # Tarif réduit|5,00||tarif enfant jusqu'à 15 ans",Visite guidée uniquement sur rendez-vous,Anglais # Français # Russe,,Boutique
PNAAQU024V506THF,03/01/2020,"Grotte, gouffre",Grotte de Beaussac,,,,Beaussac,24340,MAREUIL EN PÉRIGORD,24253,+33 5 53 05 80 63,,contact@perigord-dronne-belle.fr,,0.50106919,45.4919299,Oui,"
Site inscrit",,,,,,,Visite guidée,Anglais # Français,,
PNAAQU024FS0001W,09/01/2020,"Grotte, gouffre",Grotte de Domme (Grotte de la Halle),,,Place de la Halle,,24250,DOMME,24152,+33 5 53 31 71 00,,perigordnoir.tourisme@gmail.com,http://www.tourisme-domme.com,1.21429955,44.8029463,Oui,"
",,,,,,,Visite guidée,Anglais # Français,,
PNAAQU064FS0001A,15/01/2020,"Grotte, gouffre",Grotte de la Chambre d'Amour,,,Avenue des Vagues,Chambre d'Amour,64600,ANGLET,64024,,,,, -1.5430704,43.4982199,Oui,"
Non classé",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00||",,,,
PNAAQU064FS0002L,30/01/2020,"Grotte, gouffre",Grotte de La Verna,,Espace accueil Arrakotchepia,Quartier Calla,,64560,SAINTE-ENGRACE,64475,+33 9 75 17 75 66 # +33 5 59 28 51 28 # +33 5 59 28 02 37,+33 6 37 88 29 05,contact@laverna.fr # vernapsm@gmail.com,http://www.laverna.fr, -0.8202460,42.9960470,Non,"
Non classé",,,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,Qualité Tourisme,01/01/2020|31/12/2020|||||,"Plein tarif|14,00|17,00|Découverte (1h) avec navette # Plein tarif|19,00|22,00|Exploration rivière (1h30) avec navette # Plein tarif|24,00|27,00|Exploration sportive (2h) avec navette # Tarif réduit|10,00|11,00|Tarif enfants 5-15 ans, découverte (1h) avec navette # Tarif réduit|15,00|16,00|Tarif enfants 5-15 ans, exploration rivière (1h30) avec navette # Tarif réduit|20,00|21,00|Tarif enfants 5-15 ans, exploration sportive(2h) avec navette",Visite guidée uniquement sur rendez-vous,Anglais # Basque # Espagnol # Français,,Boutique
PNAAQU047FS00001,28/01/2020,"Grotte, gouffre",Grotte de Lastournelle,,,1851 route des Grottes de Lastournelle,Lastournelle,47300,SAINTE-COLOMBE-DE-VILLENEUVE,47237,+33 5 53 40 08 09,+33 6 63 88 90 60,contact@grotte-de-lastournelle.fr,http://www.grotte-de-lastournelle.fr,0.65714120,44.3414682,Oui,"
Non classé",,,,Sourire du Lot-et-Garonne,01/04/2020|30/06/2020|||15:30|17:30| # 01/07/2020|31/08/2020|10:00|||18:00| # 01/09/2020|30/09/2020|||15:30|17:30|,"Plein tarif|7,50|7,50|visite guidée  # |5,00|5,00|visite guidée # Tarif de groupe|4,00|76,50|groupe adultes ou groupe enfants (min 15 personnes) # |7,00|7,00|tarif unique adulte enfant pour les animation (à partir de 4 ans) # Tarif de groupe|6,00|6,00|dans le cadre des animations (plus de 15 personnes) # Tarif de groupe|90,00|90,00|Animations anniversaire (20 pers. max.)",Visite guidée,Anglais # Français # Néerlandais,,Boutique # Espace jeux
PNAAQU024V507O5X,02/01/2018,"Grotte, gouffre",Grotte de Péchialet,,,,,24250,GROLEJAC,24207,,,,,1.29658271,44.8180652,Oui,"
Site inscrit",,,,,,,,,,
PNAAQU024FS00016,09/01/2020,"Grotte, gouffre",Grotte de Tourtoirac,,,,Les Combes,24390,TOURTOIRAC,24555,+33 5 53 50 24 77,,grotte@tourtoirac.fr,http://www.grotte-de-tourtoirac.fr ,1.07384619,45.2667116,Oui,"
",,,Handicap auditif # Handicap mental # Handicap moteur,,01/03/2020|31/03/2020||||| # 01/04/2020|30/04/2020||||| # 01/05/2020|30/06/2020||||| # 01/07/2020|31/08/2020||||| # 01/09/2020|30/09/2020||||| # 01/10/2020|31/10/2020||||| # 01/11/2020|30/11/2020|||||,|||enfant de 6 à 14 ans. # Gratuit|||enfant moins de 6 ans. # Tarif de groupe|||Groupe adultes à partir de 20 personnes. # |||Groupe enfants à partir de 20 personnes.,Visite guidée,Anglais # Français # Néerlandais,,
PNAAQU024FS00015,09/01/2020,"Grotte, gouffre",Grotte du Grand Roc,,,,Route de Périgueux,24620,LES EYZIES,24172,+33 5 53 06 92 70 # +33 5 53 05 65 60,,contact@semitour.com,https://www.grotte-grand-roc.fr/fr,0.9980706,44.9486735,,"
Patrimoine mondial UNESCO # Site inscrit",,,,,08/02/2020|03/04/2020|10:00|12:30|14:00|17:30| # 04/04/2020|05/07/2020|10:00|13:00|14:00|18:00| # 06/07/2020|28/08/2020|10:00|||19:30| # 29/08/2020|01/11/2020|10:00|13:00|14:00|18:00| # 02/11/2020|03/01/2021|10:00|12:30|14:00|17:00|,"Plein tarif|8,10|11,70|Adulte (billet simple / billet jumelé avec Laugerie Basse) # |5,60|7,50|Enfant de 5 à 12 ans (billet simple / billet jumelé avec Laugerie Basse) # Tarif de groupe|6,40|8,60|Groupe (billet simple / billet jumelé avec Laugerie Basse) # Tarif de groupe|3,70|5,90|Groupe scolaire - de 12 ans (billet simple / billet jumelé avec Laugerie Basse)",Visite guidée,Allemand # Anglais # Français # Néerlandais,Restauration # Salle de projection,Boutique
PNAAQU024V507O5W,03/01/2020,"Grotte, gouffre",Grotte école de la Plaine de Thomas,,,,,24550,CAMPAGNAC-LES-QUERCY,24075,,,,,1.17379299,44.693619,Oui,"
Site inscrit",,,,,,,,,,
PNAAQU047FS00002,28/01/2020,"Grotte, gouffre",Grottes de Fontirou,,,,,47340,CASTELLA,47053,+33 5 53 40 15 29,,,http://www.grottesdefontirou.com,0.6843330,44.3131980,,"
",,,,,,Plein tarif|||Tarif adulte visite de la grotte # Plein tarif|||Mini-golf,Visite guidée,Français,,
PNAAQU033FS0002D,17/01/2020,"Grotte, gouffre",Grottes d'huîtres fossiles,,,Château de Tastes,,33410,SAINTE-CROIX-DU-MONT,33392,+33 5 56 62 12 92,,,http://www.sainte-croix-du-mont.fr/patrimoine/huitre.asp, -0.28123,44.59341,Oui,"
Site classé",,,,,01/01/2020|31/12/2020|||||,Gratuit|||,Visite guidée uniquement sur rendez-vous # Visite libre,,,
PNAAQU033V50H2X4,03/01/2020,Ile,Ile d'Arcins,,,Garonne,,33360,LATRESNE,33234,+33 5 57 97 02 70,,mairie@mairie-latresne.fr,, -0.5207139,44.79923,Oui,"
Non classé",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,Français,,
PNAAQU033FS00024,07/01/2020,Ile,Ile de Malprat,,,,,33380,BIGANOS,33051,+33 5 57 70 67 56,,info@tourisme-coeurdubassin.com,http://www.tourisme-coeurdubassin.com, -1.0169219,44.6520472,Oui,"
Domaine du Conservatoire de l'Espace Littoral # Natura 2000 # Parc naturel régional # ZNIEFF",,,,,01/01/2020|31/12/2020|||||,,,,,
PNAAQU033V50LITL,17/01/2020,Ile,Ile de Raymond,,,,,33550,PAILLET,33311,,,,, -0.3687247,44.6704108,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|||Visite libre et guidée selon calendrier # Plein tarif|5,00||Visite thématique  # Plein tarif|5,00||Balad'enigmes",Visite guidée uniquement sur rendez-vous # Visite libre,Français,,
PNAAQU033FS0004B,07/01/2020,Ile,Ile Margaux,,,,,33460,MARGAUX-CANTENAC,33268,,+33 6 20 89 33 71,,, -0.65,45.05,Oui,"
Non classé",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous,Français,,
PNAAQU064V508108,10/01/2020,Autre type de site naturel,La colline de la Bergerie,,,Rue de la Bergerie,,64250,CAMBO-LES-BAINS,64160,+33 5 59 29 70 25 # +33 5 59 93 74 30,,info@cambolesbains.com,, -1.4038850,43.3570360,,"
Espace Naturel Sensible # Site classé",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,,
PNAAQU064FS0002S,30/01/2020,"Rocher, falaise, gorge",La Corniche basque,,,Route de la Corniche,,64122,URRUGNE,64545,+33 5 59 54 60 80,,,, -1.7214202,43.3855577,Oui,"
Domaine du Conservatoire de l'Espace Littoral # Espace Naturel Sensible",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,,
PNAAQU064FS00032,03/01/2020,Autre type de site naturel,La Côte des Basques,,,Boulevard du Prince de Galles,,64200,BIARRITZ,64122,+33 5 59 41 59 41,,,, -1.5669835,43.4772514,Oui,"
Non classé",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,Français,,
PNAAQU040V50GHDE,03/01/2020,Dune,La côte sauvage,,,,,40150,SOORTS-HOSSEGOR,40304,,,,, -1.4384352,43.6800076,Oui,"
Domaine du Conservatoire de l'Espace Littoral",,,,,,,,,,
PNAAQU064FS0004H,03/01/2020,"Rocher, falaise, gorge",La falaise d'Arguibelle ,,,,,64470,MONTORY,64404,+33 5 59 88 95 38 # +33 5 59 28 51 28,,,https://escalade64.fr/?p=221, -0.7900713,43.0844985,Oui,"
Non classé",,,,,,Plein tarif|||Topo guide,Visite libre,,,
PNAAQU064V5058UO,03/01/2020,Forêts,La Forêt d'Hayra,,,,,64430,BANCA,64092,,,,, -1.3711957,43.0471403,Oui,"
",,,,,,,Visite libre,,,
PNAAQU064V5058UM,03/01/2020,Forêts,La Forêt d'Orion,,,,,64220,SAINT-MICHEL,64492,,,,, -1.2224511,43.0669580,Oui,"
Natura 2000 # ZNIEFF",,,,,,,Visite libre,,,
PNAAQU033FS0001E,07/01/2020,Forêts,La forêt du Parc Naturel des Landes de Gascogne,,,,,33980,AUDENGE,33019,+33 5 57 70 67 56,,,http://www.tourisme-coeurdubassin.com, -0.9475708,44.6930643,Oui,"
Parc naturel régional",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre,,,
PNAAQU024FS0001I,28/01/2020,Forêts,La Forêt enchantée,,,,,24400,BEAUPOUYET,24029,+33 5 53 81 73 87,,,,0.29615878,44.9972254,Oui,"
Site inscrit",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PNAAQU033FS0003Q,03/01/2020,Forêts,La forêt galerie du Ciron,,,,,33720,PUJOLS-SUR-CIRON,33343,+33 5 56 63 68 00,,,http://www.tourisme-sud-gironde.com, -0.353643,44.5626645,Oui,"
Natura 2000",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PNAAQU064V573TEP,03/01/2020,"Montagne (pic, cirque, col, ...)",La Madeleine,,,,,64470,TARDETS-SORHOLUS,64533,+33 5 59 28 51 28,,,, -0.8440986,43.1474767,Oui,"
",,,,,,,,,,
PNAAQU040V50GHD0,02/01/2018,Autre type de site naturel,La maison Béziers,,,,,40230,ORX,40213,,,,, -1.4081639,43.5898585,Oui,"
Réserve naturelle",,,,,,,,,,
PNAAQU040V5080L0,03/01/2020,Autre type de site naturel,La Motte,,,,,40290,ESTIBEAUX,40095,,,,, -0.9082630,43.6010880,,"
Site classé",,,,,,,Visite libre,,,
PNAAQU033V50H2VV,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",La Pimpine,,,Chemin du Maucoulet,,33360,LATRESNE,33234,+33 5 57 97 02 70,,mairie@mairie-latresne.fr,, -0.4997633,44.7836755,Oui,"
Non classé",,,,,01/01/2020|31/12/2020|||||,,Visite libre,Français,,
PNAAQU024FS00011,23/01/2020,"Lacs, étangs, plans d'eau, marais, sources",La Pisciculture de Castels,,,,,24220,CASTELS ET BÉZENAC,24087,+33 5 53 22 48 04,,,,1.0777723,44.8641887,,"
",,,,,,,Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,,,
PNAAQU064FS0001M,15/01/2020,"Lacs, étangs, plans d'eau, marais, sources",La Plaine d'Ansot,,,Avenue Raoul Follereau,Pont Blanc,64100,BAYONNE,64102,+33 5 59 42 22 61,,museum@bayonne.fr,http://ansot.bayonne.fr , -1.4749580,43.4801000,,"
Espace Naturel Sensible # Réserve naturelle",,,,,01/01/2020|31/12/2020|||||,Gratuit|||Gratuit pour tous publics,Visite guidée uniquement sur rendez-vous # Visite libre,Français,,
PNAAQU033FS00056,07/01/2020,Autre type de site naturel,La Pointe de Grave,,,,,33123,LE VERDON-SUR-MER,33544,+33 5 56 09 61 78,,,http://www.tourisme-leverdon.com, -1.0628199,45.5707786,Oui,"
Domaine du Conservatoire de l'Espace Littoral",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PNAAQU040V50GHBY,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",La pointe des vergnes,,,,,40140,SOUSTONS,40310,,,,, -1.3398559,43.7611838,Oui,"
Non classé",,,,,,,,,,
PNAAQU064FS0004J,03/01/2020,"Montagne (pic, cirque, col, ...)",La Redoute de Lindux,,,,,64430,BANCA,64092,+33 5 56 91 33 81,,,, -1.3677120,43.0332312,Oui,"
Non classé",,,,,,,Visite libre,,,
PNAAQU040011COHS,15/01/2020,"Lacs, étangs, plans d'eau, marais, sources",La Réserve Naturelle de l'Etang Noir ,,,600 avenue du Parc des Sports,,40510,SEIGNOSSE,40296,+33 5 58 72 85 76,,rn.etangnoir@gmail.com,https://www.facebook.com/R%C3%A9serve-Naturelle-de-lEtang-Noir-185477968642299/, -1.3787813,43.6927899,Oui,"
Réserve naturelle",,,,,,,Visite guidée # Visite libre,Français,,
PNAAQU033FS0001B,07/01/2020,Autre type de site naturel,La réserve naturelle des Prés Salés d'Arès-Lège,,,,,33950,LEGE-CAP-FERRET,33236,+33 5 56 03 94 49,,info@lege-capferret.com,http://www.lege-capferret.com, -1.1798715,44.7635555,Oui,"
Domaine du Conservatoire de l'Espace Littoral # Réserve naturelle",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre,Anglais # Français,,
PNAAQU064V54LXO5,03/01/2020,"Montagne (pic, cirque, col, ...)",La route géologique de la Vallée d'Aspe,,,5 place François Sarraillé,,64490,BEDOUS,64104,+33 5 59 34 57 57,,aspe@pyrenees-bearnaises.com,http://www.pyrenees-bearnaises.com, -0.6001099,42.9988174,Non,"
Non classé",,,,,,,Visite libre,Français,,
PNAAQU064FS0003W,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",La Saligue,,,Avenue du lac,,64800,BAUDREIX,64101,+33 5 59 61 23 93,,Mairie.de.Baudreix@wanadoo.fr,, -0.2606004,43.203685,Oui,"
Site inscrit",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,Français,,
PNAAQU064V500775,30/01/2020,Autre type de site naturel,La vague géante Belharra,,,La corniche d'Urrugne,,64122,URRUGNE,64545,+33 5 59 54 60 80,,info@urrugne.com,http://www.urrugne.com, -1.7168978,43.3925966,Oui,"
Non classé",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,,
PNAAQU024FS00018,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",La vallée de la Donzelle,,,,,24350,BUSSAC,24069,,,,,0.6075058,45.2725510,,"
Non classé",,,,,01/01/2020|31/12/2020|||||,,,,,
PNAAQU064V5058UN,03/01/2020,"Forêts # Montagne (pic, cirque, col, ...)",La Vallée des Aldudes,,,,,64430,ALDUDES,64016,,,,, -1.4276884,43.0985214,Oui,"
",,,,,,,Visite libre,,,
PNAAQU064FS0000F,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac d'Abos,,,Route de la Gravière,,64360,ABOS,64005,+33 5 59 12 30 40,,contact@coeurdebearn.com,http://www.coeurdebearn.com, -0.5579701,43.3651641,,"
Non classé",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00||",Visite libre,,,
PNAAQU040FS00019,23/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac d'Agès,route de Monségur,,,,40700,HAGETMAU,40119,+33 5 58 79 38 26,,,, -0.5702161,43.6350191,Oui,"
",,,,,,,Visite libre,,,
PNAAQU064FS0003R,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac d'Anglas,,,,,64440,EAUX-BONNES,64204,+33 5 59 05 12 17,,,, -0.3894230,42.9747200,,"
Non classé",,,,,15/06/2020|15/10/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,,
PNAAQU040FS0000V,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac d'Arjuzanx,,,,,40110,MORCENX-LA-NOUVELLE,40197,+33 5 58 08 11 52,,reserve-arjuzanx@orange.fr,http://www.reserve-arjuzanx.fr/, -0.8495521,44.0162127,Oui,"
Réserve naturelle",,,,,,,Visite libre,,,
PNAAQU064FS0000G,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac d'Artix-Besingrand-Pardies,,,Avenue du lac,,64170,ARTIX,64061,+33 5 59 83 29 50,,contact@mairie-artix.fr,http://www.cc-lacqorthez.fr, -0.5869692,43.3851327,Oui,"
Non classé",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00||",Visite libre,,,
PNAAQU064FS00017,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac d'Ayguelongue,,,Route du Lac,,64230,MAZEROLLES,64374,+33 5 58 46 18 70,,secretariat@institution-adour.fr,, -0.4602670,43.4192944,Oui,"
Non classé",,,,,,,Visite libre,,,
PNAAQU064FS0001K,09/01/2020,"Lacs, étangs, plans d'eau, marais, sources # Montagne (pic, cirque, col, ...)",Lac de Bious-Artigues,,,RD 231,,64440,LARUNS,64320,+33 5 59 05 31 41,,,, -0.4540883,42.8669385,Oui,"
Espace Naturel Sensible # Parc naturel national",,,,,01/05/2020|15/11/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,,
PNAAQU033V500BSH,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de Brouqueyran,,,Bourg,,33124,BROUQUEYRAN,33074,+33 5 56 65 47 53,,,, -0.1766320,44.484054,Oui,"
Non classé",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PNAAQU033FS0001C,07/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de Carcans-Hourtin,,,,,33121,CARCANS,33097,+33 5 56 03 21 01,,info@oceanesque.fr,http://www.medoc-atlantique.com/, -1.1254119,45.0740055,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre,,,
PNAAQU033FS0002K,07/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de Cazaux,,,,,33260,LA TESTE-DE-BUCH,33529,+33 5 57 52 99 60 # +33 5 56 54 63 14,,,http://www.tourisme-latestedebuch.fr, -1.1690998,44.5256399,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PNAAQU040FS00056,30/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de Christus,,,Allée de Christus,,40990,SAINT-PAUL-LES-DAX,40088,,,,, -1.0658495,43.7261018,Oui,"
",,,,,,Gratuit|||Libre accès,,,,
PNAAQU064FS0001J,09/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de Fabrèges,,,D 934,,64440,LARUNS,64320,+33 5 59 05 31 41,,,, -0.4004422,42.8809561,Oui,"
Non classé",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,,
PNAAQU064FS0000W,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de la base de loisirs,,,Route de Biron,,64300,ORTHEZ,64430,+33 5 59 60 55 06,,tourisme@cc-lacqorthez.fr,http://www.cc-lacqorthez.fr, -0.7599020,43.4757504,Oui,"
Non classé",,,,,01/01/2020|31/12/2020|06:00|||22:00|,"Gratuit|0,00||",Visite libre,,,
PNAAQU047FS0000J,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de la Ganne,,,,,47210,RAYET,47219,,,,,0.78223943,44.6756264,Oui,"
",,,,,01/01/2020|31/12/2020|||||,Gratuit|||,Visite libre,,,
PNAAQU040FS00012,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de la Gioule,,,,,40270,CAZERES-SUR-L'ADOUR,40080,+33 5 58 45 45 98,,tourisme@cc-paysgrenadois.fr,http://www.cc-paysgrenadois.fr/tourisme, -0.2686352,43.7683294,Oui,"
",,,,,,,,,,
PNAAQU033FS00006,07/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de la Prade,,,,,33430,BAZAS,33036,+33 5 56 25 25 84,,bazas@tourisme-sud-gironde.com,http://www.tourisme-sud-gironde.com/a-voir-a-faire/lac-de-la-prade/, -0.1701700,44.4426889,Oui,"
Espace Naturel Sensible # ZNIEFF",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre,Français,,
PNAAQU033FS0000K,07/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de Lacanau,,,,,33680,LACANAU,33214,+33 5 56 03 21 01,,,http://www.medoc-atlantique.com/, -1.1058840,44.9908157,Oui,"
Espace Naturel Sensible # Site classé",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PNAAQU047FS0000O,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de l'Escourroux,,,,,47120,SOUMENSAC,47303,+33 5 53 57 53 42,,epidropt@orange.fr,http://www.epidropt.fr,0.35654067,44.6815616,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PNAAQU040V50FYCX,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de Luc,,,,,40350,POUILLON,40233,,,,, -1.0158612,43.5935787,Oui,"
Non classé",,,,,,,Visite libre,,,
PNAAQU064FS00013,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de l'Y,,,Route de Dax,,64300,ORTHEZ,64430,+33 5 59 12 30 40,,contact@coeurdebearn.com,https://www.coeurdebearn.com, -0.7717144,43.4964642,Oui,"
Non classé",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00||",Visite libre,,,
PNAAQU040FS00009,23/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de Miramont Sensacq,,,,,40320,MIRAMONT-SENSACQ,40185,+33 5 58 44 42 00,,,, -0.3272045,43.5955389,,"
Réserve naturelle # Réserve naturelle volontaire",,,,,,,Visite guidée uniquement sur rendez-vous # Visite libre,,,
PNAAQU040V50FZPU,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de Saint Cricq du Gave,,,,,40300,LABATUT,40132,,,,, -1.0039186,43.5361204,Oui,"
Non classé",,,,,,,Visite libre,,,
PNAAQU064FS00011,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de Serres-Castet,,,Chemin du lac,,64121,SERRES-CASTET,64519,+33 5 59 33 90 08,,mairie@serres-castet.fr,http://www.serres-castet.fr, -0.3036790,43.4002111,,"
Non classé",,,,,,,,,,
PNAAQU033V509ITL,07/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de Taste,Taste,,,,33840,CAPTIEUX,33095,+33 5 56 25 25 84,,bazas@tourisme-sud-gironde.com,http://www.tourisme-sud-gironde.com, -0.2497925,44.2897830,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PNAAQU040FS0000J,23/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de Tastoa,,,,,40360,POMAREZ,40228,,,,, -0.8886404,43.6132991,Oui,"
",,,,,,,,,,
PNAAQU040V5080KP,03/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de Tastoa,,,route du Lac de Tastoa,,40290,ESTIBEAUX,40095,,,,, -0.8914823,43.601792,Oui,"
Non classé",,,,,,,Visite libre,,,
PNAAQU064FS0000A,30/01/2020,"Lacs, étangs, plans d'eau, marais, sources",Lac de Xoldokogaina,,,,Mont du Xoldokogaina,64122,URRUGNE,64545,+33 5 59 54 60 80,,info@urrugne.com,http://www.urrugne.com, -1.7078590,43.3213063,Oui,"
Non classé",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,,
