Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,LABELS_CLASSEMENT,LABELS_THEMES,CLASSEMENT,CHAINES,LOGIS_CLASSEMENT,LOGIS_THEMES,CAPACITE_NBRE_PERS,OUVERTURE,TARIFS,EQUIPEMENTS,SERVICES
VILAQU033FS0000E,03/01/2020,,Village de vacances Les Brigantins,,,Au Port,,33990,HOURTIN,33203,+33 5 56 09 10 70 # +33 5 56 52 90 47,,vpt-hourtin@orange.fr,http://www.vacances-passion.org/vv/vacances/a-chacun-ses-vacances/, -1.0830974,45.1856590,Oui,Lave linge # Sèche linge # Terrasse privative / balcon # Wifi,,Famille Plus,,,3 étoiles,Vacances Loisirs Activ' # Vacances pour Tous,,,353,01/05/2020|28/09/2020|||||,"Tarif logement par semaine|215,00||",Aire de jeux enfants # Bar # Boulodrome # Jardin # Parking privé # Piscine # Piscine enfants # Restauration # Terrain de sports,Cyber espace / bornes accès Internet
VILAQU06401DW85O,09/01/2020,,Village de vacances VTF Domaine de Françon,,,81 rue de Salon,,64200,BIARRITZ,64122,+33 5 59 41 70 50 # +33 825 813 123,,vtfbiarritz@vtf-vacances.com,http://www.vtf-vacances.com, -1.5600187,43.4618595,,Accès internet # Kitchenette # Télévision # Wifi,,,,,3 étoiles,VTF L'esprit Vacances,,,318,01/01/2020|31/12/2020|||||,"Tarif logement par semaine|329,00|918,00|à partir de 329 en pension complète par personne  # Tarif logement par semaine|333,00|918,00|à partir de 333 en location par personne ",Aire de jeux enfants # Bar # Boulodrome # Jardin # Parc # Parking privé # Piscine # Tennis,
VILAQU06401GVDYP,30/01/2020,,Village de Vacances VVF Garazi,,,17 chemin de Kuruchamendy,,64220,SAINT-JEAN-PIED-DE-PORT,64485,+33 5 59 37 06 90,,accueil.saint-jean-pied-de-port@vvfvillages.fr,http://www.vvf-villages.fr/location-vacances/vacances-saint-jean-pied-de-port-vvf-villages.html, -1.2410821,43.1570324,Oui,Kitchenette # Télévision # Terrasse privative / balcon,,,,,3 étoiles,VVF Villages,,,185,04/04/2020|20/09/2020|||||,"Autre tarif|85,00|200,00|Tarif nuitée par logement # Tarif logement par semaine|386,00|1061,00|Tarif par logement base 4 personnes",Aire de jeux enfants # Boulodrome # Jardin # Jeux pour enfants / ludothèque # Matériel bébé # Parking privé # Piscine # Piscine enfants,Club adolescents # Club enfants # Cyber espace / bornes accès Internet # Lave linge collectif # Nettoyage / ménage # Sèche linge collectif # Wifi
VILAQU06401ZLTHV,30/01/2020,,Village de Vacances VVF Villages Iparla,,,Route d'Irube,,64430,SAINT-ETIENNE-DE-BAIGORRY,64477,+33 5 59 37 40 58,,accueil.saint-etiennedebaigorry@vvfvillages.fr,http://www.vvf-villages.fr/location-vacances/vacances-saint-etienne-de-baigorry-vvf-villages.html, -1.3419,43.1819,Oui,Kitchenette # Télévision # Terrasse privative / balcon,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,,,,3 étoiles,VVF Villages,,,219,20/05/2020|24/05/2020||||| # 26/06/2020|06/09/2020|||||,"Tarif logement par semaine|361,00|1011,00|Base : 2-4 personnes. Mini : hors vacances, maxi : vacances, taxe séjour en plus # Autre tarif|85,00|220,00|Tarif nuitée 2 personnes (hors vacances scolaires)Taxe de séjour en supplément. ",Aire de jeux enfants # Boulodrome # Jardin # Jeux pour enfants / ludothèque # Matériel bébé # Parking privé # Piscine # Terrain de sports,Baby Club # Club adolescents # Club enfants # Cyber espace / bornes accès Internet # Lave linge collectif # Location de linge # Nettoyage / ménage # Sèche linge collectif # Wifi
VILAQU024FS0000H,03/01/2020,,Village des Ventoulines,,,,Les Ventoulines,24250,DOMME,24152,,+33 6 75 23 11 57,lesventoulines@orange.fr,http://www.gites-dordogne-sarlat.fr,1.22586674,44.7840809,Oui,Climatisation # Kitchenette # Lave linge # Lave vaisselle # Sèche linge # Télévision # Terrasse privative / balcon # Wifi,,,,,4 étoiles,,,,130,04/04/2020|01/11/2020||||| # 01/01/2020|03/01/2020|||||,"Tarif logement par semaine|395,00|595,00|Basse saison # Tarif logement par semaine|395,00|595,00|Moyenne saison # Tarif logement par semaine|895,00|1395,00|Haute saison # Tarif logement par semaine|1095,00|1695,00|Très haute saison",Aire de jeux enfants # Bar # Boulodrome # Jardin # Jeux pour enfants / ludothèque # Local matériel fermé # Matériel bébé # Parc # Parking privé # Piscine # Piscine enfants # Restauration # Sauna # Spa / Jacuzzi,Bar / buvette # Cyber espace / bornes accès Internet # Dépôt glace # Lave linge collectif # Location de linge # Nettoyage / ménage # Plats à emporter # Sèche linge collectif # Wifi
VILAQU06401VFTJ0,03/01/2020,,Village Vacances Azureva Galbarreta,,,175 boulevard de l'Empereur,,64700,HENDAYE,64260,+33 5 59 48 26 26,,hendaye@azureva-vacances.com,http://www.azureva-vacances.com/fr/Individuel/Village/Hendaye/, -1.7563855,43.3733851,Oui,Télévision # Terrasse privative / balcon,,Accueil Vélo # Vélodyssée,,,3 étoiles,,,,276,29/03/2020|03/11/2020||||| # 01/01/2020|05/01/2020|||||,"Tarif logement par semaine|396,00||",Aire de jeux enfants # Ascenseur # Bar # Boulodrome # Jardin # Jeux pour enfants / ludothèque # Matériel bébé # Parking privé # Piscine # Piscine enfants # Restauration # Salle de sport,
VILAQU04001WBF5G,03/01/2020,,Village Vacances Ceveo de Mimizan Plage,,,18 rue des Marsouins,,40200,MIMIZAN PLAGE,40184,+33 4 73 77 56 14 # +33 5 58 09 18 82,,reservation@ceveo.com,https://www.ceveo.com/village/village-vacances-de-mimizan-plage # http://www.ceveo.com, -1.2923204,44.2170471,Oui,Kitchenette # Lave vaisselle # Télévision # Terrasse privative / balcon,,,,,3 étoiles,Vacances Loisirs Activ',,,360,05/04/2020|27/09/2020|||||,"Tarif logement par semaine|504,00|1106,00|Tarif location semaine Gite 4/5 pers # Tarif logement par week-end|168,00|242,00|Tarif location 2 nuits Gite 4/5 pers",Aire de jeux enfants # Ascenseur # Bar # Boulodrome # Jardin # Jeux pour enfants / ludothèque # Matériel bébé # Parc # Parking privé # Piscine # Piscine enfants # Restauration # Salle de sport # Salle(s) de réunion # Tennis # Terrain de sports,Baby Club # Bar / buvette # Club adolescents # Club enfants # Cyber espace / bornes accès Internet # Lave linge collectif # Location de linge # Location de matériel de sport # Nettoyage / ménage # Plats à emporter # Réservation de prestations annexes # Sèche linge collectif # Wifi
VILAQU04001WBB0P,03/01/2020,,Village Vacances La Jaougue Soule,,,370 rue du Tit,,40600,BISCARROSSE,40046,+33 4 42 123 200,,vtfbiscarrosse@vtf-vacances.com,, -1.2400074,44.4572835,Oui,,,,,,3 étoiles,VTF L'esprit Vacances,,,459,21/05/2020|13/09/2020|||||,"Tarif logement par semaine|569,00|1259,00|Mobil Home - base 4 pers # Tarif logement par semaine|399,00|739,00|Back-banana - base 4 pers # Tarif logement par semaine|599,00|1349,00|Appartement - base 4 pers",Bar # Boulodrome # Parking privé # Piscine # Restauration # Salle(s) de réunion # Sauna # Tennis # Terrain de sports,Baby Club # Bar / buvette # Club adolescents # Club enfants # Lave linge collectif # Plats à emporter # Wifi
VILAQU04001WBB13,28/08/2019,,Village vacances Land'Island,,,1010 rue des Templiers,,40660,MOLIETS-ET-MAA,40187,+33 5 58 47 13 78,,landisland@franceloc.fr,http://www.camping-landisland.fr, -1.3447171,43.8630883,,Kitchenette # Terrasse privative / balcon,,,,,2 étoiles,,,,296,,,Aire de jeux enfants # Bar # Boulodrome # Jardin # Jeux pour enfants / ludothèque # Parking privé # Piscine # Piscine enfants,
VILAQU04001WBF5E,07/08/2019,,Village vacances Le Clown Océan,,,Route de Soustons,,40230,TOSSE,40317,+33 5 58 43 03 03,,clown-ocean@franceloc.fr,https://www.capfun.com/camping-france-aquitaine-clown_ocean-FR.html, -1.3329892,43.6950850,,Kitchenette # Terrasse privative / balcon,,,,,2 étoiles,,,,120,,,Aire de jeux enfants # Bar # Boulodrome # Jeux pour enfants / ludothèque # Parking privé # Piscine # Piscine enfants,
VILAQU04001WBB10,31/01/2020,,Village vacances Les Genêts ,Les Villages sous les pins,Les Genets,2747 avenue de l'Océan,,40550,LEON,40150,+33 5 58 48 50 19 # +33 1 87 52 87 52,,,http://www.vacances-passion.org # http://www.vacances-passion.org/vv/vacances/vacances-landes-leon-village-vacances-les-genets-30820/, -1.3180160,43.8591632,Oui,Kitchenette # Lave vaisselle # Terrasse privative / balcon,,,,,3 étoiles,Vacances Loisirs Activ',,,276,04/04/2020|02/11/2020|||||,"Tarif logement par semaine|260,00|1200,00|",Aire de jeux enfants # Bar # Boulodrome # Jeux pour enfants / ludothèque # Local matériel fermé # Parking privé # Piscine # Piscine enfants # Restauration # Salle de sport # Tennis,Bar / buvette # Club adolescents # Club enfants # Lave linge collectif # Location de linge # Nettoyage / ménage # Sèche linge collectif # Wifi
VILAQU04001WBDI3,20/01/2020,,Village vacances Touristra Vacances - La Forêt des Landes,,,91 Avenue Julian Grimau,,40220,TARNOS,40312,+33 5 59 74 61 00 # 33 0890 567 567,,tarnos@touristravacances.com,https://www.touristravacances.com/fiche-etablissement/saison-ete/tarnos-la-foret-des-landes, -1.4948326,43.5566346,Oui,Kitchenette # Terrasse privative / balcon # Wifi,Handicap auditif # Handicap mental # Handicap visuel,Accueil Vélo # Eco-label Européen # Vélodyssée,,,2 étoiles,Ancav - TT # Vacances Loisirs Activ',,,686,04/04/2020|19/09/2020|||||,"Tarif logement par week-end|47,00|73,00|Prix/ logement/nuit # Tarif logement par week-end|114,00|134,00|WE Pentecôte (2 nuits)  # Tarif logement par week-end|157,00|187,00|WE Ascension (3 nuits) # Tarif logement par semaine|329,00|1064,00|Chalet 4/5 pers # Tarif logement par semaine|364,00|1379,00|Chalet 5/6 pers # Autre tarif|47,00|73,00|Accueil vélo",Aire de jeux enfants # Boulodrome # Jardin # Jeux pour enfants / ludothèque # Matériel bébé # Parc # Parking privé # Piscine # Piscine enfants # Salle(s) de réunion # Tennis # Terrain de sports,Alimentation/Point alimentation # Bar / buvette # Club adolescents # Club enfants # Cyber espace / bornes accès Internet # Lave linge collectif # Location de linge # Location de matériel de sport # Location de vélos # Nettoyage / ménage # Paniers pique-nique # Plats à emporter # Réservation de prestations annexes # Sèche linge collectif # Transport de bagages # Wifi
VILAQU04001WBEHM,03/01/2020,,Village vacances Touristra Vacances - Le Lac Marin,,,Route des Lacs,D652,40140,SOUSTONS,40310,+33 5 58 48 67 40 # +33 8 90 56 75 67,,soustons@touristravacances.com,http://www.touristravacances.com, -1.3949954,43.7787942,Oui,Kitchenette # Terrasse privative / balcon,,Accueil Vélo # Vélodyssée,,,3 étoiles,Ancav - TT,,,752,09/04/2020|26/09/2020|||||,"Tarif logement par semaine|350,00|1420,00| # Autre tarif|50,00||Nuit à partir de",Aire de jeux enfants # Bar # Boulodrome # Jeux pour enfants / ludothèque # Matériel bébé # Parking privé # Piscine # Piscine enfants # Restauration # Tennis # Terrain de sports,Alimentation/Point alimentation # Bar / buvette # Club adolescents # Club enfants # Lave linge collectif # Location de linge # Location de matériel de sport # Nettoyage / ménage # Plats à emporter # Sèche linge collectif # Transport de bagages # Wifi
VILAQU064015K5I1,27/01/2020,,VVF le Pays Basque Omordia,Quartier Omordia,,,,64310,SARE,64504,+33 5 59 54 20 95,,accueil.sare@vvfvillages.fr,http://www.vvf-villages.fr/villages-vacances/vacances-sare-vvf-villages.html, -1.5825462,43.3130632,Oui,Kitchenette # Lave vaisselle # Télévision,,Eco-label Européen,,,3 étoiles,VVF Villages,,,341,04/04/2020|18/10/2020|||||,"Tarif logement par semaine|300,00|400,00|Location 2 personnes",Ascenseur # Bar # Hammam # Jeux pour enfants / ludothèque # Matériel bébé # Parking privé # Restauration # Salle de sport # Sauna,Baby Club # Bar / buvette # Club enfants # Lave linge collectif # Location de linge # Nettoyage / ménage # Plats à emporter # Sèche linge collectif # Wifi
VILAQU04001WBB0H,03/01/2020,,VVF Les plages des Landes,,,Rue Chambrelent,,40660,MOLIETS-ET-MAA,40187,+33 5 58 48 50 37 # +33 4 73 43 00 43,,accueil.moliets@vvfvillages.fr,http://goo.gl/wnP2s # http://www.vvf-villages.fr/villages-vacances/vacances-moliets-vvf-villages.html, -1.3714349,43.8484952,Oui,Kitchenette # Lave vaisselle # Terrasse privative / balcon,,,,,3 étoiles,VVF Villages,,,517,09/05/2020|13/09/2020|||||,"Tarif logement par semaine|300,00|1650,00| # Tarif logement par week-end|43,00|235,00|",Aire de jeux enfants # Bar # Boulodrome # Jeux pour enfants / ludothèque # Matériel bébé # Parking privé # Piscine # Piscine enfants # Restauration # Terrain de sports,Bar / buvette # Club adolescents # Club enfants # Lave linge collectif # Location de linge # Nettoyage / ménage # Plats à emporter # Sèche linge collectif # Wifi
VILAQU024FS0000B,03/01/2020,,VVF Villages,,,Route des Bories,,24420,SORGES ET LIGUEUX EN PERIGORD,24540,+33 5 53 05 02 52,,accueil.sorges@vvfvillages.fr,http://www.vvfvillages.fr,0.88458092,45.3065142,Oui,Kitchenette # Télévision # Terrasse privative / balcon,,,,,3 étoiles,VVF Villages,,,253,,Tarif logement par semaine|||De 4 à 8 personnes # Autre tarif|||Tarif à la nuit pour 2 personnes,Aire de jeux enfants # Boulodrome # Jeux pour enfants / ludothèque # Parc # Parking privé # Piscine # Tennis # Terrain de sports,Club adolescents # Club enfants # Lave linge collectif # Location de linge # Nettoyage / ménage # Plats à emporter # Sèche linge collectif # Wifi
VILAQU033FS00009,03/02/2020,,VVF Villages Claouey,,,Avenue Edouard Branly,BP 3 - Claouey,33950,LEGE-CAP-FERRET,33236,+33 5 56 60 72 26,,accueil.legecapferret@vvfvillages.fr,http://www.vvf-villages.fr, -1.1905145,44.7519450,Oui,Lave vaisselle # Télévision # Terrasse privative / balcon # Wifi,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,Eco-label Européen,,,4 étoiles,VVF Villages,,,1097,07/03/2020|31/10/2020|||||,"Tarif logement par semaine|575,00|625,00|Base 4 personnes juin et septembre  # Tarif logement par semaine|1100,00|1550,00|Base 4 personnes juillet et août # Tarif logement par semaine|249,00|625,00|Base 4 personnes le reste de l'année",Bar # Boulodrome # Matériel bébé # Parking privé # Piscine # Restauration # Terrain de sports,Bar / buvette # Club adolescents # Club enfants # Lave linge collectif # Location de linge # Location de vélos # Wifi
VILAQU033FS0000A,03/01/2020,,VVF Villages Soulac-sur-Mer,,,2 boulevard d'Ospédaletti,,33780,SOULAC-SUR-MER,33514,+33 5 56 09 81 35,,accueil.soulacsurmer@vvfvillages.fr,http://www.vvf-villages.fr/villages-vacances/vacances-soulac-sur-mer-vvf-villages.html, -1.1340483,45.5064885,Oui,Kitchenette # Lave vaisselle # Télévision # Terrasse privative / balcon,,,,,3 étoiles,VVF Villages,,,494,06/04/2020|21/09/2020|||||,"Tarif logement par semaine|399,00|2039,00|",Aire de jeux enfants # Bar # Boulodrome # Jeux pour enfants / ludothèque # Matériel bébé # Parc # Parking privé # Piscine # Piscine enfants # Terrain de sports,Bar / buvette # Club adolescents # Club enfants # Cyber espace / bornes accès Internet # Lave linge collectif # Location de linge # Nettoyage / ménage # Sèche linge collectif # Wifi
VILAQU06401I296Q,10/01/2020,,VVF Villages Untxin,,,6 rue Kattalin Aguirre,Quartier Unxin Socoa,64122,URRUGNE,64545,+33 5 59 47 39 74,,accueil.urrugne@vvfvillages.fr,http://www.vvf-villages.fr/villages-vacances/vacances-urrugne-st-jean-de-luz-vvf-villages.html, -1.6885256,43.3858384,Oui,Câble / satellite # Kitchenette # Télévision # Terrasse privative / balcon,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,,,,3 étoiles,VVF Villages,,,288,04/04/2020|31/10/2020||||| # 19/12/2020|02/01/2021|||||,"Tarif logement par semaine|400,00|1300,00|Selon période et type d'hébergement",Aire de jeux enfants # Ascenseur # Bar # Boulodrome # Hammam # Jardin # Jeux pour enfants / ludothèque # Matériel bébé # Piscine # Restauration # Salle de sport # Spa / Jacuzzi # Terrain de sports,Bar / buvette # Club adolescents # Club enfants # Lave linge collectif # Location de linge # Nettoyage / ménage # Plats à emporter # Sèche linge collectif # Wifi
