Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES_1,INFOS_COMPLEMENTAIRES_2,INFOS_COMPLEMENTAIRES_3,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,OUVERTURE,TARIFS,VISITE_CONDITIONS_IND,VISITE_LANGUES_PARLEES,EQUIPEMENTS,SERVICES
DEGAQU033V50KYM9,03/01/2020,Producteur,Château Coulonge,,,1 LIEU-DIT COULONGE,,33410,MOURENS,33299,,,,, -0.1886289,44.6490389,Oui,"
Vins",,,,,01/01/2020|31/12/2020|||||,,,,,
DEGAQU033FS000V8,03/01/2020,Producteur,Château Couloumey,,,12 route des Landes ,,33640,BEAUTIRAN,33037,+33 5 56 67 66 65,,vin@chateau-couloumey.fr,http://www.chateau-couloumey.fr, -0.4616940,44.6981055,Oui,"
Vins",,,,Vignobles et Chais en Bordelais,01/01/2020|31/12/2020|||||,"Gratuit|||Enfants # Visite-dégustation|5,00||",Visite guidée uniquement sur rendez-vous,Anglais # Français,,
DEGAQU033FS000B2,03/01/2020,Producteur,Château Couronneau,,,Couronneau,,33220,LIGUEUX,33246,+33 5 57 41 26 55,,chateau-couronneau@wanadoo.fr,http://www.chateau-couronneau.fr,0.26066779,44.7912467,Oui,"
Vins",,,,Vignobles et Chais en Bordelais,,,Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,Anglais # Espagnol # Italien,,
DEGAQU024FS0001P,03/01/2020,Producteur,Château Court les Mûts,,,,Château Court les Mûts,24240,RAZAC-DE-SAUSSIGNAC,24349,+33 5 53 27 92 17,,court-les-muts@wanadoo.fr,http://www.court-les-muts.com/,0.31024575,44.8128056,Oui,"
Vins",,,,Vignobles et découvertes,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous,Anglais # Espagnol # Français,Parc,Boutique
DEGAQU033FS00049,13/01/2020,Producteur,Château Courtade-Dubuc,,,22 chemin du Jonc,,33360,CAMBLANES-ET-MEYNAC,33085,+33 5 56 20 77 07,+33 6 82 92 79 81 # +33 6 15 40 72 52,hubertdaron@courtade-dubuc.com,http://www.courtade-dubuc.com , -0.4771822,44.7727766,Oui,"
Confiserie / chocolat # Confitures # Vins",,,,Bienvenue à la Ferme # Entreprise du Patrimoine Vivant # Vignobles et Chais en Bordelais # Vignobles et découvertes,01/01/2020|31/12/2020|||||,Gratuit|||pour les individuels,Visite guidée uniquement sur rendez-vous,Anglais # Français,,
DEGAQU033FS0013V,30/01/2020,Producteur,Château Coutet,,,,,33720,BARSAC,33030,+33 5 56 27 15 46,,info@chateaucoutet.com,http://www.chateaucoutet.com, -0.3261566,44.5948679,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,02/01/2020|31/12/2020|09:00|12:00|13:00|17:00|Dimanche - Samedi,"Visite-dégustation|15,00||Visite classique avec dégustation de deux vins  # Visite-dégustation|20,00||Visite premium avec dégustation de trois vins  # Visite-dégustation|35,00||Atelier Evolution des vins liquoreux # Visite-dégustation|45,00||Atelier dégustation à l'aveugle de 4 vins # Visite-dégustation|25,00||Atelier les cépages de Sauternes et Barsac # Tarif de base|150,00||Déjeuner ou dîner au Château avec le propriétaire",Visite guidée uniquement sur rendez-vous,Anglais # Espagnol # Français,,
DEGAQU033V508B0R,03/01/2020,Producteur,Château Croix de Bertinat,,,43 avenue de Saint-Emilion,,33330,SAINT-SULPICE-DE-FALEYRENS,33480,+33 5 57 24 64 31,+33 6 48 04 41 04,chateau-croix-de-bertinat@orange.fr,https://www.chateaucroixdebertinat.fr, -0.1828059,44.8733187,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,05/01/2020|22/12/2020|||||,"Visite-dégustation|5,00|| # Tarif de base|12,00||Vente de bouteille à partir de ",Visite guidée uniquement sur rendez-vous,Anglais # Français,,Boutique
DEGAQU033V5016DU,03/01/2020,Producteur,Château Croque-Michotte,,,,,33330,SAINT-EMILION,33394,,+33 6 23 88 74 62,lucile.carle@croque-michotte.fr,http://www.croque-michotte.fr, -0.1840960,44.9259352,Oui,"
Vins",,,,Vignobles et découvertes,01/01/2020|31/12/2020|||||,"Visite-dégustation|8,00|| # Tarif de base|28,00|40,00|",Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre # Visite libre uniquement sur rendez-vous,Allemand # Anglais # Chinois # Français,,
DEGAQU064FS0007E,03/01/2020,Producteur,Château d'Abos,,,2 rue du Château d'Abos,,64230,ARBUS,64037,+33 5 59 83 08 13,+33 6 79 27 99 23,lafonregis@neuf.fr,, -0.5106618,43.3378151,,"
Vins",,,,,01/01/2020|31/12/2020|||17:00|20:00|Dimanche - Samedi,"Gratuit|0,00|0,00|",Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU033V504I7Y,03/01/2020,Récoltant éleveur,Château d'Abzac,Chantal d'Anglade,,,,33230,ABZAC,33001,+33 5 57 49 32 82,+33 6 81 93 21 82,chateau.abzac@orange.fr,http://www.chateau-abzac.com, -0.1281371,45.0165206,Oui,"
Vins",,,,,,,Visite guidée # Visite guidée uniquement sur rendez-vous,Anglais # Français,,
DEGAQU033FS0002F,03/01/2020,Producteur,Château d'Agassac,,,15 rue du Château D'Agassac,,33290,LUDON-MEDOC,33256,+33 5 57 88 15 47,,accueil-visite-agassac@agassac.com,http://www.agassac.com, -0.608772,44.967516,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,01/01/2020|31/12/2020|||||,"Visite-dégustation|12,00|12,00|Visite avec dégustation (1h) # Tarif de base|7,00|10,00|Visite avec I pad",Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre,Anglais # Français,,
DEGAQU033FS000TL,23/01/2020,Caveau de dégustation # Producteur,Château d'Arche,,,,,33210,SAUTERNES,33504,+33 5 56 76 67 67,,reservation@chateaudarche-sauternes.com,http://www.chateaudarche-sauternes.com, -0.342766,44.537450,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,01/01/2020|31/12/2020|10:00|12:00|14:00|17:00|,"Visite-dégustation|10,00||1h, 3 vins # Visite-dégustation|20,00||1h30, dégustation à la barrique # Visite-dégustation|25,00||1h30, dégustation verticale , 4 millésimes et cuvée exceptionnelle # Visite-dégustation|25,00||Accords mets et vins à 11h, réservation sous 72h",Visite guidée,Anglais # Espagnol # Français,Salle(s) de réunion,Boutique # Wifi
DEGAQU033FS0009L,03/01/2020,Producteur,Château d'Arcins,1 place des Châteaux,,,,33460,ARCINS,33010,+33 5 56 58 91 29,,contact@cavedarcins.com,http://www.cavedarcins.com , -0.725679,45.074014,Oui,"
Vins",,,,Vignobles et Chais en Bordelais,01/01/2020|31/12/2020|||||,,Visite guidée # Visite guidée uniquement sur rendez-vous,Anglais # Français,,
DEGAQU033FS000ET,03/01/2020,Producteur,Château d'Armajan des Ormes,,,,,33210,PREIGNAC,33337,+33 5 56 62 35 78,,mjperromat@mjperromat.com,http://www.mjperromat.com, -0.2995061,44.5874796,Oui,"
Vins",,,,Vignobles et Chais en Bordelais,02/01/2020|31/12/2020|09:00|12:00|14:00|17:00|Dimanche - Samedi,"Tarif de base|5,00||",Visite guidée uniquement sur rendez-vous,Anglais # Français,,
DEGAQU033FS000GP,29/01/2020,Producteur,Château d'Arricaud,,,,,33720,LANDIRAS,33225,+33 5 56 62 51 29,+33 6 08 25 49 50,chateaudarricaud@wanadoo.fr,http://www.chateau-darricaud.fr, -0.3938770,44.5757650,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,02/01/2020|18/12/2020|||||,Gratuit|||Individuels,Visite guidée uniquement sur rendez-vous,Anglais # Espagnol,,
DEGAQU033FS0000P,03/01/2020,Producteur,Château d'Arsac,,,1 allée du Comte,,33460,ARSAC,33012,+33 5 56 58 83 90,,contact@chateau-arsac.com,http://www.chateau-arsac.com, -0.703882,44.988330,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,15/05/2020|15/10/2020|||||,"Visite-dégustation|8,00|10,00|Visite et dégustation de 2 vins",Visite guidée # Visite guidée uniquement sur rendez-vous,Anglais # Français,,
DEGAQU033FS000CR,17/01/2020,Producteur,Château Dauphiné-Rondillon,,,8 rue Jean-Faux Ouest,,33410,LOUPIAC,33253,+33 5 56 62 61 75,,contact@vignoblesdarriet.fr,http://www.vignoblesdarriet.fr, -0.2824264,44.6250175,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,01/01/2020|31/12/2020|08:30|12:30|13:30|17:30|Dimanche - Samedi,"Visite-dégustation|5,00||Visite guidée des vignes centenaires + chais suivie d'une dégustation # Tarif de groupe|5,00||Groupes de plus de 5 personnes # Tarif de base|10,00||Atelier d'1 h vins liquoreux et fromages # Tarif de base|31,00|| Déjeuner Champêtre : mariage de nos liquoreux avec nos produits du terroir # Gratuit|||Atelier du petit vigneron, à partir de 4 ans",Visite guidée,Anglais # Espagnol # Français,,Accueil de camping-caristes
DEGAQU033V500YIH,21/01/2020,Producteur,Château Dauzac,,,1 avenue Georges Johnston,,33460,LABARDE,33211,+33 5 57 88 32 10,,reservation@chateaudauzac.com,http://www.chateaudauzac.com, -0.626483,45.020424,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,01/01/2020|31/12/2020|||||,"Gratuit|||Visite libre sans dégustation # Visite-dégustation|12,00|12,00|Visite avec dégustation de 2 vins # Visite-dégustation|20,00|77,00|Ateliers",Visite guidée uniquement sur rendez-vous # Visite libre,Anglais # Espagnol # Français,,
DEGAQU064FS0003N,15/01/2020,Producteur,Château d'Aydie - Famille Laplace,,,"N°696, chemin 317",,64330,AYDIE,64084,+33 5 59 04 08 30,,contact@famillelaplace.com,http://www.famillelaplace.com/, -0.1193429,43.568502,Oui,"
Vins",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|visite et dégustation # Visite-dégustation|5,00|5,00|Sur rdv uniquement",Visite guidée uniquement sur rendez-vous,Anglais # Français,,
DEGAQU033FS00141,03/01/2020,Producteur,Chateau de Bellegarde,Madame SANCIER Claire,"2, Chemin de Bellegarde",,,33550,LESTIAC-SUR-GARONNE,33241,+33 5 56 67 23 42,+33 6 29 36 21 74,claire@chateau-de-bellegarde.com,http://chateau-de-bellegarde.com, -0.3673245,44.6885343,Oui,"
Vins",,,,,02/01/2020|18/12/2020|||||,"Gratuit|||Visite-dégustation # Tarif de groupe|4,00|| # Visite-dégustation|||Gratuite",Visite guidée uniquement sur rendez-vous,Allemand # Anglais,,
DEGAQU033V50CMIJ,17/01/2020,Producteur,Château de Birot,,,Château de Birot,,33410,BEGUEY,33040,+33 5 56 62 68 16,,contact@chateau-birot.com,http://www.chateau-birot.com/, -0.3173448,44.6530757,Oui,"
Vins",,,,,02/01/2020|18/12/2020|08:30|12:00|13:30|17:00|Dimanche - Samedi,"Visite-dégustation|3,00|6,00|Dégustation de 3 à 5 vins",Visite guidée uniquement sur rendez-vous,Anglais # Français,,
DEGAQU047FS0001U,25/01/2020,Récoltant éleveur,Château de Bordes,,,,Bordes,47170,SAINTE-MAURE-DE-PEYRIAC,47258,+33 5 53 65 62 16,,chateaudebordes@aol.com ,,0.14511030,43.9955189,Oui,"
Spiritueux # Vins",,,,,,Visite-dégustation|||Gratuit,Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,Français,,
DEGAQU047V50E034,03/01/2020,Producteur,Château de Born,,,,,47210,SAINT-EUTROPE-DE-BORN,47241,,+33 7 72 06 36 16,chateau.de.born@orange.fr,https://www.chateau-de-born.com,0.72307152,44.6023348,Oui,"
Pruneaux # Spécialités à base de pruneaux",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,Anglais # Espagnol # Français,Parc,Boutique
DEGAQU033FS000CO,14/01/2020,Producteur,Château de Bouillerot,,,8 Lacombe,,33190,GIRONDE-SUR-DROPT,33187,+33 5 56 71 46 04,+33 6 80 20 32 25,info@bouillerot.com,http://www.bouillerot.com, -0.011378,44.576479,Oui,"
Vins",,,,Vignobles et Chais en Bordelais,01/01/2020|31/12/2020|||||,Gratuit|||dégustation de 2 vins.,Visite guidée # Visite guidée uniquement sur rendez-vous,,,
DEGAQU033FS000R4,09/01/2020,Producteur,Château de Budos,,SCEA Boireau-Persan,3 Les Marots,,33720,BUDOS,33076,+33 5 56 62 51 64,+33 6 87 50 18 73,contact@chateau-de-budos.fr,http://www.chateau-de-budos.fr, -0.389707,44.537808,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,01/01/2020|31/12/2020|08:00|12:00|14:00|19:00|,,Visite guidée,,,
DEGAQU033FS000TJ,16/01/2020,Producteur,Château de Camarsac,,,30 route de Bergerac,,33750,CAMARSAC,33083,+33 5 56 52 53 53,+33 6 35 46 47 03,oenotourisme@thierrylurton.com,http://www.camarsac.com, -0.3697453,44.8287500,Oui,"
Bières # Confitures # Vins",,,,Bienvenue à la Ferme # Vignobles et Chais en Bordelais # Vignobles et découvertes,01/01/2020|31/12/2020|09:30|12:30|14:00|18:00|Dimanche - Lundi,"Tarif de base|5,00|5,00|Visite autoguidée # Tarif de base|12,00||Visite et dégustation de 2 à 5 personnes # Tarif réduit|8,00||Visite et dégustation de 6 à 10 personnes # Tarif de groupe|6,50|6,50|Visite et dégustation (Plus de 10 personnes) # Tarif réduit|45,00|45,00|Atelier d'assemblages à partir de 6 personnes # Tarif de base|25,00||Visite panoramique",Visite guidée uniquement sur rendez-vous # Visite libre,Anglais # Espagnol # Français,,
DEGAQU033FS001HU,03/01/2020,Producteur,Château de Candale,,,1 Grandes Plantes,,33330,SAINT-LAURENT-DES-COMBES,33426,+33 5 57 51 19 91,,visite@mtdecoster.com ,https://mtdecoster.com/, -0.1316532,44.8809326,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,06/01/2020|27/12/2020|||||,"Visite-dégustation|15,00|| # Tarif de base|20,00||Vente de bouteille à partir de ",Visite guidée uniquement sur rendez-vous,Allemand # Anglais # Espagnol # Français # Italien # Portugais,,Wifi
DEGAQU033FS00142,08/01/2020,Producteur,Château de Castelneau,,,8 route du Breuil,,33670,SAINT-LEON,33431,+33 5 56 23 47 01,,blandine.gombault@chateaudecastelneau.com # castelneau-roquefeuil@wanadoo.fr,http://www.chateaudecastelneau.com, -0.2779626,44.7743778,,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,01/01/2020|31/12/2020|||||,"Visite-dégustation|15,00|50,00|",Visite guidée uniquement sur rendez-vous,Allemand # Anglais # Espagnol,,
DEGAQU033FS000BI,23/01/2020,Producteur,Château de Castres,,,Route de Pommarède,,33640,CASTRES-GIRONDE,33109,+33 5 56 67 51 51,+33 6 80 08 23 03 # +33 6 89 19 79 93,contact@chateaudecastres.fr,http://www.domaines-rodrigues-lalande.fr, -0.46665,44.68326,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,01/01/2020|31/12/2020|||||,"Visite-dégustation|10,00|| # Gratuit|||pour les enfants",Visite guidée,Anglais # Espagnol # Français # Portugais,,
DEGAQU033FS000QT,14/01/2020,Producteur,Château de Cérons,,,1 Latour,,33720,CERONS,33120,+33 5 56 27 01 13,,perromat@chateaudecerons.com # contact@chateaudecerons.com,https://www.chateaudecerons.fr, -0.3335863,44.6351390,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,01/01/2020|31/12/2020|10:00|12:30|14:00|17:30|Dimanche,"Visite-dégustation|10,00||Individuels et groupes # Tarif de base|39,00||Pique nique dans le parc (par personne) # Tarif de groupe|49,00||Forfait visite, déjeuner ou diner dans la Rôtisserie  # Visite-dégustation|30,00||Initiation à la dégustation de vieux millésimes de Cérons # Tarif de base|139,00||Pique-nique + vol",Visite guidée,Allemand # Anglais # Espagnol # Français,,
DEGAQU033FS000GH,07/01/2020,Producteur,Château de Chantegrive,,,44 cours Georges Clémenceau,,33720,PODENSAC,33327,+33 5 56 27 17 38,,courrier@chateau-chantegrive.com,http://www.chantegrive.com , -0.3686054,44.6523282,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,02/01/2020|31/12/2020|10:00|12:30|14:00|17:00|Dimanche,"Visite-dégustation|8,00|12,00| # Tarif réduit|5,00|6,00|Etudiant # Tarif de groupe|6,00||Groupe de 4 et plus",Visite guidée,Anglais # Espagnol # Français,,
DEGAQU033V509W3J,10/01/2020,Caveau de dégustation # Pass / formule dégustation # Producteur # Récoltant éleveur,Château de Chelivette,,,62 rue François Boulière,,33560,SAINTE-EULALIE,33397,+33 5 56 21 99 29,,contact@chelivette.com,http://www.chelivette.com, -0.4604795,44.9076803,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,01/01/2020|31/12/2020|||||,"Tarif de base|10,00|10,00|pour 4 vins dégustés # Tarif de groupe|8,00|8,00|Pour 4 vins dégustés (à partir de 10 personnes)",Visite guidée uniquement sur rendez-vous,Allemand # Anglais # Français,,
DEGAQU033V50P0GY,03/01/2020,Producteur,Château de Côts,,,12 chemin de Côts,,33710,BAYON-SUR-GIRONDE,33035,,+33 6 83 83 86 24,info@chateau-de-cots.com,https://www.chateau-de-cots.com/, -0.5857583,45.0598157,Oui,"
Vins",,,,Vignobles et découvertes,02/01/2020|31/12/2020|||||,"Visite-dégustation|7,00|7,00|pour individuels et groupes # Tarif de groupe|7,00|| # Tarif de base|7,00||",Visite guidée uniquement sur rendez-vous,Anglais,,
DEGAQU033V50C8RO,08/01/2020,Producteur # Récoltant éleveur,Château de Crain,,,3 route de Crain,,33750,BARON,33028,+33 5 57 24 50 66,+33 6 89 06 37 02 # +33 6 86 89 41 78,chateau.decrain@wanadoo.fr,http://www.chateau-de-crain.com, -0.3058874,44.8364153,Oui,"
Vins",,,,Vignobles et découvertes,01/01/2020|31/12/2020|||15:00|18:30|,"Gratuit|||pour les individuels (moins de 10 personnes) # Tarif de groupe|5,00|5,00|pour les groupes de plus de 10 pers",Visite guidée uniquement sur rendez-vous,Anglais # Français,,
DEGAQU033V50IPIB,30/01/2020,Producteur,Château de Cranne,,Earl Vignobles Lacoste,Cranne,,33410,DONZAC,33152,,+33 6 86 17 56 61 # +33 6 86 17 56 61,chateaudecranne@gmail.com,http://www.vignobleslacoste.com, -0.2460423,44.6473386,Oui,"
Vins",,,,Vignobles et découvertes,01/01/2020|31/12/2020|10:00|12:00|14:00|20:00|,"Gratuit|10,00||Visite dégustation de deux vins (rouge et blanc sec) # Tarif de base|15,00||Apéro dans les Vignes # Tarif de base|25,00||Diner dans les Vignes et escape game",Visite guidée uniquement sur rendez-vous,Anglais # Français,Parc,Boutique # Espace jeux
DEGAQU064V507W7Q,03/01/2020,Producteur,Château de Cuqueron,,,104 chemin de l'école,,64360,CUQUERON,64197,+33 5 47 92 19 78,+33 6 16 70 40 61,contact@chateaudecuqueron.com,http://www.chateaudecuqueron.com, -0.5612266,43.3160404,Oui,"
Vins",,,,Vignobles et découvertes,01/01/2020|31/12/2020|||||,"Gratuit|0,00||",Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU024V506N08,09/01/2020,Producteur,Château de Fayolle,,,,,24240,SAUSSIGNAC,24523,+33 5 53 74 32 02,,admin@chateaufayolle.com,http://www.chateaufayolle.com,0.31564301,44.8051540,Oui,"
Vins",,,,,02/01/2020|24/12/2020|||13:30|17:30|Dimanche - Samedi - Vendredi,,Visite guidée uniquement sur rendez-vous # Visite libre,Anglais # Français,,
DEGAQU033FS0006M,07/01/2020,Producteur # Récoltant éleveur,Château de Ferrand,,,,,33330,SAINT-HIPPOLYTE,33420,+33 5 5 57 74 47 11,,oenotourisme@chateaudeferrand.com,http://www.chateaudeferrand.com, -0.1180175,44.8835003,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,01/01/2020|31/12/2020|||||,"Tarif de base|28,00||Vente de bouteille à partir de  # Visite-dégustation|11,00||",Visite guidée uniquement sur rendez-vous,Anglais # Espagnol # Français,,
DEGAQU033FS000BW,23/01/2020,Producteur,Château de France,,,98 route de Mont-de-Marsan,,33850,LEOGNAN,33238,+33 5 56 64 75 39,,contact@chateau-de-france.com ,http://www.chateau-de-france.com, -0.605013,44.716093,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,01/01/2020|31/12/2020|||||,"Visite-dégustation|5,00|| # Gratuit|||enfants",Visite guidée uniquement sur rendez-vous,Anglais # Français,,
DEGAQU033FS0019W,03/01/2020,Producteur,Château de Garbes,Vignobles David Garbes SARL,,1 Garbes,,33410,GABARNAC,33176,+33 5 56 62 92 23,+33 6 08 95 92 52 # +33 6 76 04 06 90 # +33 6 77 74 26 15,contact@garbes.fr,http://www.chateaudegarbes.fr, -0.2455186,44.6175997,Oui,"
Vins",,,,Vignobles et découvertes,02/01/2020|23/12/2020|09:00|12:00|14:00|17:00|Dimanche - Samedi après midi,Visite-dégustation|||Gratuite # Gratuit|||Visite-dégustation + randonnée 6km,Visite guidée,Allemand # Français,,
DEGAQU064FS000DQ,09/01/2020,Producteur,Château de Gayon,,,Chemin du Château,,64350,GAYON,64236,,+33 6 82 89 94 61,chateaudegayon@gmail.com,http://www.chateaudegayon.com/, -0.1617640,43.4809937,Oui,"
Vins",,,,,,"Gratuit|0,00|0,00|visite et dégustation",Visite guidée uniquement sur rendez-vous,Anglais # Français,,
DEGAQU024V50B0P2,03/01/2020,Producteur,Château de Gurson,,,,,24610,CARSAC-DE-GURSON,24083,+33 5 53 80 79 79,+33 6 83 58 98 51,lucboudyo@wanadoo.fr,,0.0909819,44.9464500,,"
Vins",,,,,,,,,,
DEGAQU033FS001A8,03/01/2020,Producteur,Château de Halié,Bruno DAUVIN,,Aux Haliés,,33190,LOUPIAC-DE-LA-REOLE,33254,+33 5 56 71 08 67,+33 6 12 54 82 82,chateau.de.halie@orange.fr,http://www.chateaudehalie.com, -0.0386219,44.536595,Oui,"
Vins",,,,,01/01/2020|31/12/2020|||||,Gratuit|||Visite et dégustation individuels,Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre # Visite libre uniquement sur rendez-vous,Anglais # Français,,
DEGAQU033FS0004G,14/01/2020,Producteur,Château de Jayle,,,1 et 2 Jayle,,33490,SAINT-MARTIN-DE-SESCAS,33444,+33 5 56 63 60 90,,contact@vignoblespelle.com,http://www.vignoblespelle.com, -0.170159,44.573090,Oui,"
Vins",,,,Bienvenue à la Ferme # Vignobles et Chais en Bordelais,01/01/2020|24/12/2020|||||,Gratuit|||,Visite guidée # Visite guidée uniquement sur rendez-vous,Anglais # Espagnol # Français,,Accueil de camping-caristes
DEGAQU033FS000EQ,15/01/2020,Producteur,Château de la Brunette,,,1 Chemin du  Port d'Espeau,,33710,PRIGNAC-ET-MARCAMPS,33339,+33 5 57 43 58 23,+33 6 10 14 48 77,chateau.de.labrunette@wanadoo.fr,http://www.chateaudelabrunette.com, -0.4816285,45.0207830,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,10/01/2020|21/12/2020|09:30|12:30|14:30|19:00|,,Visite guidée # Visite libre,Anglais # Espagnol # Russe,,
DEGAQU047FS0000L,03/01/2020,Producteur,Château de La Grangerie,,,,Lagrangerie,47170,LANNES,47134,+33 5 53 65 70 97,,lagrangerie@wanadoo.fr,http://www.lagrangerie.net,0.30890464,44.0387379,Oui,"
Floc de Gascogne # Pruneaux # Spécialités à base de pruneaux # Spiritueux",,,,Bienvenue à la Ferme,01/01/2020|31/12/2020|09:00|12:00|14:00|18:00|,Gratuit|||Visite-dégustation,Visite guidée uniquement sur rendez-vous # Visite libre,Français,,
DEGAQU033FS000I7,08/01/2020,Producteur,Château de La Grave,,,1 La Grave,,33710,BOURG,33067,+33 5 57 68 41 49,,info@chateaudelagrave.com,http://www.chateaudelagrave.com , -0.5600664,45.0550903,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,01/01/2020|31/12/2020|10:00|12:30|14:00|18:00|Dimanche,,Visite guidée uniquement sur rendez-vous # Visite libre,Anglais,Parc,Boutique
DEGAQU024FS0000A,03/01/2020,Producteur,Château de la Jaubertie,,,,La Jaubertie,24560,COLOMBIER,24126,+33 5 53 58 32 11,+33 6 21 65 17 52,jaubertie@wanadoo.fr,http://www.chateau-jaubertie.com ,0.51891088,44.7744249,Oui,"
Vins",,,,,02/01/2020|12/04/2020|10:00|||17:00|Dimanche - Samedi # 13/04/2020|13/09/2020|10:00|||17:00|Dimanche # 14/09/2020|31/12/2020|10:00|||17:00|Dimanche - Samedi,,Visite libre uniquement sur rendez-vous,Anglais # Français,,
DEGAQU033FS001BI,13/01/2020,Producteur,Château de la Ligne,,,30 route de l'Entre Deux Mers,,33360,LIGNAN-DE-BORDEAUX,33245,+33 5 56 21 97 82,,barry.duffy@chateaudelaligne.com,http://www.chateaudelaligne.com/, -0.427882,44.795935,Oui,"
Vins",,,,,01/01/2020|31/12/2020|||||,,,Anglais # Français,,
DEGAQU024V506TJQ,03/01/2020,Producteur,Château de la Mallevieille,,,,La Mallevieille,24130,MONFAUCON,24277,+33 5 53 24 64 66,,chateaudelamallevieille@wanadoo.fr,http://www.mallevieille.com,0.24928199,44.894222,Oui,"
Vins",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous,Anglais # Espagnol # Français,,
DEGAQU024V508CW2,03/01/2020,Producteur,Château de la Reynaudie,,,,,24230,SAINT-VIVIEN,24514,+33 5 53 27 52 23,+33 6 20 74 27 32,reynaudie@orange.fr,http://www.chateaudelareynaudie.fr/,0.09117049,44.8886906,Oui,"
Vins",,,,,02/01/2020|31/12/2020|09:00|||17:30|,,Visite libre uniquement sur rendez-vous,Français,Parc,Espace jeux
DEGAQU033FS000A9,31/01/2020,Producteur,Château de La Rivière,,,,,33126,LA RIVIERE,33356,+33 5 57 55 56 56 # +33 5 57 55 56 57,,visite@chateau-de-la-riviere.com,http://www.chateau-de-la-riviere.com, -0.3133502,44.9472839,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,06/01/2020|19/12/2020|||||,"Visite-dégustation|9,00|9,00|",Visite guidée # Visite libre,Anglais # Chinois # Français,Parc,Boutique # Wifi
DEGAQU033FS000CP,03/01/2020,Producteur,Château de la Serizière,,EARL Domaine La Serizière ,5 chemin du Bos,,33760,LADAUX,33215,+33 5 56 23 91 75,,contact@chateau-de-la-seriziere.com # chateau-de-la-seriziere@orange.fr,, -0.243737,44.696713,Oui,"
Vins",,,,Vignobles et Chais en Bordelais,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,Français,,
DEGAQU033FS000PF,14/01/2020,Producteur,Château de la Vieille Chapelle,,,2 rue Florence Arthaud,Lieu-dit La Chapelle,33240,LUGON-ET-L'ILE-DU-CARNAY,33259,+33 5 57 84 48 65,+33 6 03 97 09 92,best-of-bordeaux-wine@chateau-de-la-vieille-chapelle.com,http://www.chateau-de-la-vieille-chapelle.com, -0.3820938,44.9421885,Oui,"
Vins",,,,Vignobles et Chais en Bordelais # Vignobles et découvertes,01/01/2020|31/12/2020|||||,"Gratuit|||Pour les hôtes et si achat de vin # Visite-dégustation|6,00|6,00|",Visite guidée # Visite guidée uniquement sur rendez-vous,Anglais # Chinois # Français,,
