ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,TONNAGE_DECH
2011,93,PACA,06,Alpes-Maritimes,02C,Déchets verts,60098.28001
2011,93,PACA,06,Alpes-Maritimes,02D,Encombrants,59165.98185
2011,93,PACA,06,Alpes-Maritimes,02E,Déblais et gravats,79753.15698
2011,93,PACA,06,Alpes-Maritimes,02F,DEEE,3584.20208
2011,93,PACA,06,Alpes-Maritimes,02Z,Autres déchets,349
2011,93,PACA,13,Bouches-du-Rhône,02A,Déchets dangereux,1939.03798
2011,93,PACA,13,Bouches-du-Rhône,02B,Matériaux recyclables,52518.8688
2011,93,PACA,13,Bouches-du-Rhône,02C,Déchets verts,99290.74963
2011,93,PACA,13,Bouches-du-Rhône,02D,Encombrants,128738.4986
2011,93,PACA,13,Bouches-du-Rhône,02E,Déblais et gravats,195084.7907
2011,93,PACA,13,Bouches-du-Rhône,02F,DEEE,2944.03747
2011,93,PACA,13,Bouches-du-Rhône,02Z,Autres déchets,15.265
2011,93,PACA,83,Var,02A,Déchets dangereux,628.51622
2011,93,PACA,83,Var,02B,Matériaux recyclables,19980.64128
2011,93,PACA,83,Var,02C,Déchets verts,62675.96868
2011,93,PACA,83,Var,02D,Encombrants,67682.95004
2011,93,PACA,83,Var,02E,Déblais et gravats,42370.0776
2011,93,PACA,83,Var,02F,DEEE,3800.92904
2011,93,PACA,83,Var,02Z,Autres déchets,316.85
2011,93,PACA,84,Vaucluse,02A,Déchets dangereux,373.61602
2011,93,PACA,84,Vaucluse,02B,Matériaux recyclables,30304.47631
2011,93,PACA,84,Vaucluse,02C,Déchets verts,33668.38202
2011,93,PACA,84,Vaucluse,02D,Encombrants,34464.68611
2011,93,PACA,84,Vaucluse,02E,Déblais et gravats,47645.40255
2011,93,PACA,84,Vaucluse,02F,DEEE,2300.68048
2011,93,PACA,84,Vaucluse,02Z,Autres déchets,1159
2011,52,Pays de la Loire,44,Loire-Atlantique,02A,Déchets dangereux,2990.73676
2011,52,Pays de la Loire,44,Loire-Atlantique,02B,Matériaux recyclables,44873.36493
2011,52,Pays de la Loire,44,Loire-Atlantique,02C,Déchets verts,114731.1483
2011,52,Pays de la Loire,44,Loire-Atlantique,02D,Encombrants,74411.36924
2011,52,Pays de la Loire,44,Loire-Atlantique,02E,Déblais et gravats,106675.8649
2011,52,Pays de la Loire,44,Loire-Atlantique,02F,DEEE,4151.39277
2011,52,Pays de la Loire,44,Loire-Atlantique,02Z,Autres déchets,18.00053
2011,52,Pays de la Loire,49,Maine-et-Loire,02A,Déchets dangereux,2229.78924
2011,52,Pays de la Loire,49,Maine-et-Loire,02B,Matériaux recyclables,27833.32394
2011,52,Pays de la Loire,49,Maine-et-Loire,02C,Déchets verts,60204.77872
2011,52,Pays de la Loire,49,Maine-et-Loire,02D,Encombrants,32110.37152
2011,52,Pays de la Loire,49,Maine-et-Loire,02E,Déblais et gravats,59002.68406
2011,52,Pays de la Loire,49,Maine-et-Loire,02F,DEEE,4592.91692
2011,52,Pays de la Loire,49,Maine-et-Loire,02Z,Autres déchets,230.45197
2011,52,Pays de la Loire,53,Mayenne,02A,Déchets dangereux,646.74193
2011,52,Pays de la Loire,53,Mayenne,02B,Matériaux recyclables,10058.94538
2011,52,Pays de la Loire,53,Mayenne,02C,Déchets verts,24858.59432
2011,52,Pays de la Loire,53,Mayenne,02D,Encombrants,16075.83646
2011,52,Pays de la Loire,53,Mayenne,02E,Déblais et gravats,20761.8616
2011,52,Pays de la Loire,53,Mayenne,02F,DEEE,1791.924
2011,52,Pays de la Loire,53,Mayenne,02Z,Autres déchets,645.35545
2011,52,Pays de la Loire,72,Sarthe,02A,Déchets dangereux,1027.08921
2011,52,Pays de la Loire,72,Sarthe,02B,Matériaux recyclables,16815.23612
2011,52,Pays de la Loire,72,Sarthe,02C,Déchets verts,36186.79472
2011,52,Pays de la Loire,72,Sarthe,02D,Encombrants,29744.62966
2011,52,Pays de la Loire,72,Sarthe,02E,Déblais et gravats,31435.16091
2011,52,Pays de la Loire,72,Sarthe,02F,DEEE,2812.43671
2011,52,Pays de la Loire,72,Sarthe,02Z,Autres déchets,62.65845
2011,52,Pays de la Loire,85,Vendée,02A,Déchets dangereux,1852.19526
2011,52,Pays de la Loire,85,Vendée,02B,Matériaux recyclables,39387.87538
2011,52,Pays de la Loire,85,Vendée,02C,Déchets verts,74252.68289
2011,52,Pays de la Loire,85,Vendée,02D,Encombrants,40255.80471
2011,52,Pays de la Loire,85,Vendée,02E,Déblais et gravats,57396.40699
2011,52,Pays de la Loire,85,Vendée,02F,DEEE,4395.08869
2009,84,Auvergne-Rhône-Alpes,01,Ain,02A,Déchets dangereux,1358.44854
2009,84,Auvergne-Rhône-Alpes,01,Ain,02B,Matériaux recyclables,25404.83735
2009,84,Auvergne-Rhône-Alpes,01,Ain,02C,Déchets verts,45013.01204
2009,84,Auvergne-Rhône-Alpes,01,Ain,02D,Encombrants,34728.88906
2009,84,Auvergne-Rhône-Alpes,01,Ain,02E,Déblais et gravats,37592.70522
2009,84,Auvergne-Rhône-Alpes,01,Ain,02F,DEEE,3366.1529
2009,84,Auvergne-Rhône-Alpes,01,Ain,02Z,Autres déchets,79.25858
2009,84,Auvergne-Rhône-Alpes,03,Allier,02A,Déchets dangereux,362.06037
2009,84,Auvergne-Rhône-Alpes,03,Allier,02B,Matériaux recyclables,8564.32082
2009,84,Auvergne-Rhône-Alpes,03,Allier,02C,Déchets verts,18611.59479
2009,84,Auvergne-Rhône-Alpes,03,Allier,02D,Encombrants,11932.2904
2009,84,Auvergne-Rhône-Alpes,03,Allier,02E,Déblais et gravats,14373.5582
2009,84,Auvergne-Rhône-Alpes,03,Allier,02F,DEEE,1504.50337
2009,84,Auvergne-Rhône-Alpes,03,Allier,02Z,Autres déchets,0.35182
2009,84,Auvergne-Rhône-Alpes,07,Ardèche,02A,Déchets dangereux,378.71773
2009,84,Auvergne-Rhône-Alpes,07,Ardèche,02B,Matériaux recyclables,11385.83013
2009,84,Auvergne-Rhône-Alpes,07,Ardèche,02C,Déchets verts,10029.93883
2009,84,Auvergne-Rhône-Alpes,07,Ardèche,02D,Encombrants,16215.27051
2009,84,Auvergne-Rhône-Alpes,07,Ardèche,02E,Déblais et gravats,14248.80078
2009,84,Auvergne-Rhône-Alpes,07,Ardèche,02F,DEEE,809.15109
2009,84,Auvergne-Rhône-Alpes,07,Ardèche,02Z,Autres déchets,34.4896
2009,84,Auvergne-Rhône-Alpes,15,Cantal,02A,Déchets dangereux,64.17827
2009,84,Auvergne-Rhône-Alpes,15,Cantal,02B,Matériaux recyclables,3807.23529
2009,84,Auvergne-Rhône-Alpes,15,Cantal,02C,Déchets verts,5598.41944
2009,84,Auvergne-Rhône-Alpes,15,Cantal,02D,Encombrants,4333.53851
2009,84,Auvergne-Rhône-Alpes,15,Cantal,02E,Déblais et gravats,2840.00001
2009,84,Auvergne-Rhône-Alpes,15,Cantal,02F,DEEE,214.28439
2009,84,Auvergne-Rhône-Alpes,15,Cantal,02Z,Autres déchets,4.6667
2009,84,Auvergne-Rhône-Alpes,26,Drôme,02A,Déchets dangereux,446.42606
2009,84,Auvergne-Rhône-Alpes,26,Drôme,02B,Matériaux recyclables,17532.44447
2009,84,Auvergne-Rhône-Alpes,26,Drôme,02C,Déchets verts,27244.88768
2009,84,Auvergne-Rhône-Alpes,26,Drôme,02D,Encombrants,27593.15158
2009,84,Auvergne-Rhône-Alpes,26,Drôme,02E,Déblais et gravats,33089.00443
2009,84,Auvergne-Rhône-Alpes,26,Drôme,02F,DEEE,2481.0224
2009,84,Auvergne-Rhône-Alpes,26,Drôme,02Z,Autres déchets,3.20263
2009,84,Auvergne-Rhône-Alpes,38,Isère,02A,Déchets dangereux,2153.45012
2009,84,Auvergne-Rhône-Alpes,38,Isère,02B,Matériaux recyclables,52964.47535
2009,84,Auvergne-Rhône-Alpes,38,Isère,02C,Déchets verts,105168.0611
2009,84,Auvergne-Rhône-Alpes,38,Isère,02D,Encombrants,84489.77482
2009,84,Auvergne-Rhône-Alpes,38,Isère,02E,Déblais et gravats,118985.9477
2009,84,Auvergne-Rhône-Alpes,38,Isère,02F,DEEE,5924.0085
2009,84,Auvergne-Rhône-Alpes,38,Isère,02Z,Autres déchets,4100.445
2009,84,Auvergne-Rhône-Alpes,42,Loire,02A,Déchets dangereux,1077.91995
2009,84,Auvergne-Rhône-Alpes,42,Loire,02B,Matériaux recyclables,20502.47653
2009,84,Auvergne-Rhône-Alpes,42,Loire,02C,Déchets verts,40496.46003
2009,84,Auvergne-Rhône-Alpes,42,Loire,02D,Encombrants,34645.97663
2009,84,Auvergne-Rhône-Alpes,42,Loire,02E,Déblais et gravats,38898.94679
2009,84,Auvergne-Rhône-Alpes,42,Loire,02F,DEEE,3271.75512
2009,84,Auvergne-Rhône-Alpes,42,Loire,02Z,Autres déchets,9.77179
2009,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02A,Déchets dangereux,246.855
2009,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02B,Matériaux recyclables,6542.41904
2009,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02C,Déchets verts,7244.66552
2009,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02D,Encombrants,6759.28816
2009,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02E,Déblais et gravats,7596.2858
2009,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02F,DEEE,680.7297
2009,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02Z,Autres déchets,0.60464
2009,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02A,Déchets dangereux,5290.91189
2009,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02B,Matériaux recyclables,19569.57183
2009,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02C,Déchets verts,50566.30078
2009,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02D,Encombrants,30350.66086
2009,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02E,Déblais et gravats,27914.62852
2009,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02F,DEEE,3167.65707
2009,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02Z,Autres déchets,7124.4
2009,84,Auvergne-Rhône-Alpes,69,Rhône,02A,Déchets dangereux,1823.16474
2009,84,Auvergne-Rhône-Alpes,69,Rhône,02B,Matériaux recyclables,47582.35667
2009,84,Auvergne-Rhône-Alpes,69,Rhône,02C,Déchets verts,56042.17068
2009,84,Auvergne-Rhône-Alpes,69,Rhône,02D,Encombrants,50870.50676
2009,84,Auvergne-Rhône-Alpes,69,Rhône,02E,Déblais et gravats,51122.16748
2009,84,Auvergne-Rhône-Alpes,69,Rhône,02F,DEEE,7398.02015
2009,84,Auvergne-Rhône-Alpes,69,Rhône,02Z,Autres déchets,1.76
2009,84,Auvergne-Rhône-Alpes,73,Savoie,02A,Déchets dangereux,1039.9185
2009,84,Auvergne-Rhône-Alpes,73,Savoie,02B,Matériaux recyclables,28165.26239
2009,84,Auvergne-Rhône-Alpes,73,Savoie,02C,Déchets verts,33174.8587
2009,84,Auvergne-Rhône-Alpes,73,Savoie,02D,Encombrants,23468.97575
2009,84,Auvergne-Rhône-Alpes,73,Savoie,02E,Déblais et gravats,33215.70353
2009,84,Auvergne-Rhône-Alpes,73,Savoie,02F,DEEE,3889.96079
2009,84,Auvergne-Rhône-Alpes,73,Savoie,02Z,Autres déchets,40.58498
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02A,Déchets dangereux,1061.98845
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02B,Matériaux recyclables,44318.49001
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02C,Déchets verts,54386
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02D,Encombrants,38950.65361
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02E,Déblais et gravats,37543.61998
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02F,DEEE,2580.20002
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02Z,Autres déchets,91.31
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02A,Déchets dangereux,1160.65769
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02B,Matériaux recyclables,14598.19212
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02C,Déchets verts,37623.39088
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02D,Encombrants,24755.54608
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02E,Déblais et gravats,33658.28598
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02F,DEEE,2783.95134
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02Z,Autres déchets,119.99271
2009,27,Bourgogne-Franche-Comté,25,Doubs,02A,Déchets dangereux,5042.85952
2009,27,Bourgogne-Franche-Comté,25,Doubs,02B,Matériaux recyclables,20540.5283
2009,27,Bourgogne-Franche-Comté,25,Doubs,02C,Déchets verts,28646.43456
2009,27,Bourgogne-Franche-Comté,25,Doubs,02D,Encombrants,26935.19457
2009,27,Bourgogne-Franche-Comté,25,Doubs,02E,Déblais et gravats,16417.75119
2009,27,Bourgogne-Franche-Comté,25,Doubs,02F,DEEE,2569.21685
2009,27,Bourgogne-Franche-Comté,25,Doubs,02Z,Autres déchets,180.95271
2009,27,Bourgogne-Franche-Comté,39,Jura,02A,Déchets dangereux,415.425
2009,27,Bourgogne-Franche-Comté,39,Jura,02B,Matériaux recyclables,12462.255
2009,27,Bourgogne-Franche-Comté,39,Jura,02C,Déchets verts,10564.604
2009,27,Bourgogne-Franche-Comté,39,Jura,02D,Encombrants,12633.35
2009,27,Bourgogne-Franche-Comté,39,Jura,02E,Déblais et gravats,7533.36
2009,27,Bourgogne-Franche-Comté,39,Jura,02F,DEEE,1927.559
2009,27,Bourgogne-Franche-Comté,39,Jura,02Z,Autres déchets,740.199
2009,27,Bourgogne-Franche-Comté,58,Nièvre,02A,Déchets dangereux,480.89489
2009,27,Bourgogne-Franche-Comté,58,Nièvre,02B,Matériaux recyclables,8683.6942
2009,27,Bourgogne-Franche-Comté,58,Nièvre,02C,Déchets verts,15450.32482
2009,27,Bourgogne-Franche-Comté,58,Nièvre,02D,Encombrants,7809.99077
2009,27,Bourgogne-Franche-Comté,58,Nièvre,02E,Déblais et gravats,10492.82808
2009,27,Bourgogne-Franche-Comté,58,Nièvre,02F,DEEE,1758.14153
2009,27,Bourgogne-Franche-Comté,58,Nièvre,02Z,Autres déchets,4074.51165
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,02A,Déchets dangereux,596.40657
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,02B,Matériaux recyclables,14167.82978
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,02C,Déchets verts,13598.10279
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,02D,Encombrants,14875.08205
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,02E,Déblais et gravats,13490.19313
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,02F,DEEE,1882.00425
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,02Z,Autres déchets,44.12342
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02A,Déchets dangereux,1385.32047
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02B,Matériaux recyclables,25733.39225
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02C,Déchets verts,45640.60362
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02D,Encombrants,7896.61115
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02E,Déblais et gravats,25370.10631
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02F,DEEE,3273.16728
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02Z,Autres déchets,26528.40474
2009,27,Bourgogne-Franche-Comté,89,Yonne,02A,Déchets dangereux,671.49751
2009,27,Bourgogne-Franche-Comté,89,Yonne,02B,Matériaux recyclables,7554.662
2009,27,Bourgogne-Franche-Comté,89,Yonne,02C,Déchets verts,15902.74001
2009,27,Bourgogne-Franche-Comté,89,Yonne,02D,Encombrants,16619.325
2009,27,Bourgogne-Franche-Comté,89,Yonne,02E,Déblais et gravats,17758.64
2009,27,Bourgogne-Franche-Comté,89,Yonne,02F,DEEE,2347.74099
2009,27,Bourgogne-Franche-Comté,89,Yonne,02Z,Autres déchets,16.582
2009,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02A,Déchets dangereux,131.36634
2009,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02B,Matériaux recyclables,1923.18476
2009,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02C,Déchets verts,3510.11012
2009,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02D,Encombrants,2983.30272
2009,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02E,Déblais et gravats,2215.57817
2009,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02F,DEEE,313.95766
2009,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02Z,Autres déchets,4.85614
2009,53,Bretagne,22,Cotes-d'Armor,02A,Déchets dangereux,4155.72394
2009,53,Bretagne,22,Cotes-d'Armor,02B,Matériaux recyclables,25294.5034
2009,53,Bretagne,22,Cotes-d'Armor,02C,Déchets verts,87203.53809
2009,53,Bretagne,22,Cotes-d'Armor,02D,Encombrants,32067.00268
2009,53,Bretagne,22,Cotes-d'Armor,02E,Déblais et gravats,36002.74167
2009,53,Bretagne,22,Cotes-d'Armor,02F,DEEE,3504.12333
2009,53,Bretagne,22,Cotes-d'Armor,02Z,Autres déchets,36.25221
2009,53,Bretagne,29,Finistère,02A,Déchets dangereux,1743.39834
2009,53,Bretagne,29,Finistère,02B,Matériaux recyclables,28078.3681
2009,53,Bretagne,29,Finistère,02C,Déchets verts,156593.0008
2009,53,Bretagne,29,Finistère,02D,Encombrants,64350.60823
2009,53,Bretagne,29,Finistère,02E,Déblais et gravats,78275.49599
2009,53,Bretagne,29,Finistère,02F,DEEE,3291.31364
2009,53,Bretagne,29,Finistère,02Z,Autres déchets,1178.49895
2009,53,Bretagne,35,Ille-et-Vilaine,02A,Déchets dangereux,2001.07931
2009,53,Bretagne,35,Ille-et-Vilaine,02B,Matériaux recyclables,23504.77601
2009,53,Bretagne,35,Ille-et-Vilaine,02C,Déchets verts,82909.65476
2009,53,Bretagne,35,Ille-et-Vilaine,02D,Encombrants,48546.30878
2009,53,Bretagne,35,Ille-et-Vilaine,02E,Déblais et gravats,56832.59111
2009,53,Bretagne,35,Ille-et-Vilaine,02F,DEEE,11906.27185
2009,53,Bretagne,35,Ille-et-Vilaine,02Z,Autres déchets,383.61849
2009,53,Bretagne,56,Morbihan,02A,Déchets dangereux,705.03592
2009,53,Bretagne,56,Morbihan,02B,Matériaux recyclables,26220.31126
2009,53,Bretagne,56,Morbihan,02C,Déchets verts,84789.379
2009,53,Bretagne,56,Morbihan,02D,Encombrants,41601.88533
2009,53,Bretagne,56,Morbihan,02E,Déblais et gravats,51870.08193
2009,53,Bretagne,56,Morbihan,02F,DEEE,1390.37031
2009,53,Bretagne,56,Morbihan,02Z,Autres déchets,17.40567
2009,24,Centre-Val de Loire,18,Cher,02A,Déchets dangereux,404.70051
2009,24,Centre-Val de Loire,18,Cher,02B,Matériaux recyclables,9165.25435
2009,24,Centre-Val de Loire,18,Cher,02C,Déchets verts,21744.58756
2009,24,Centre-Val de Loire,18,Cher,02D,Encombrants,16877.27587
2009,24,Centre-Val de Loire,18,Cher,02E,Déblais et gravats,14969.83615
2009,24,Centre-Val de Loire,18,Cher,02F,DEEE,450.00614
2009,24,Centre-Val de Loire,18,Cher,02Z,Autres déchets,838.25035
2009,24,Centre-Val de Loire,28,Eure-et-Loir,02A,Déchets dangereux,449.32638
2009,24,Centre-Val de Loire,28,Eure-et-Loir,02B,Matériaux recyclables,9663.12836
2009,24,Centre-Val de Loire,28,Eure-et-Loir,02C,Déchets verts,24165.85
2009,24,Centre-Val de Loire,28,Eure-et-Loir,02D,Encombrants,22130.36437
2009,24,Centre-Val de Loire,28,Eure-et-Loir,02E,Déblais et gravats,26828.46437
2009,24,Centre-Val de Loire,28,Eure-et-Loir,02F,DEEE,1537.37669
2009,24,Centre-Val de Loire,28,Eure-et-Loir,02Z,Autres déchets,1651.44455
2009,24,Centre-Val de Loire,36,Indre,02A,Déchets dangereux,234.75312
2009,24,Centre-Val de Loire,36,Indre,02B,Matériaux recyclables,4900.86029
2009,24,Centre-Val de Loire,36,Indre,02C,Déchets verts,14243.02928
2009,24,Centre-Val de Loire,36,Indre,02D,Encombrants,13693.97053
2009,24,Centre-Val de Loire,36,Indre,02E,Déblais et gravats,7642.40011
2009,24,Centre-Val de Loire,36,Indre,02F,DEEE,837.595
2009,24,Centre-Val de Loire,36,Indre,02Z,Autres déchets,3.75
2009,24,Centre-Val de Loire,37,Indre-et-Loire,02A,Déchets dangereux,904.69059
2009,24,Centre-Val de Loire,37,Indre-et-Loire,02B,Matériaux recyclables,13601.68986
2009,24,Centre-Val de Loire,37,Indre-et-Loire,02C,Déchets verts,30563.8502
2009,24,Centre-Val de Loire,37,Indre-et-Loire,02D,Encombrants,24846.01819
2009,24,Centre-Val de Loire,37,Indre-et-Loire,02E,Déblais et gravats,28848.46062
2009,24,Centre-Val de Loire,37,Indre-et-Loire,02F,DEEE,1810.31
2009,24,Centre-Val de Loire,37,Indre-et-Loire,02Z,Autres déchets,360.01032
2009,24,Centre-Val de Loire,41,Loir-et-Cher,02A,Déchets dangereux,395.68831
2009,24,Centre-Val de Loire,41,Loir-et-Cher,02B,Matériaux recyclables,8925.21649
2009,24,Centre-Val de Loire,41,Loir-et-Cher,02C,Déchets verts,30830.1097
2009,24,Centre-Val de Loire,41,Loir-et-Cher,02D,Encombrants,23618.91711
2009,24,Centre-Val de Loire,41,Loir-et-Cher,02E,Déblais et gravats,19571.94025
2009,24,Centre-Val de Loire,41,Loir-et-Cher,02F,DEEE,431.49026
2009,24,Centre-Val de Loire,41,Loir-et-Cher,02Z,Autres déchets,5.97402
2009,24,Centre-Val de Loire,45,Loiret,02A,Déchets dangereux,858.1701
2009,24,Centre-Val de Loire,45,Loiret,02B,Matériaux recyclables,30156.98565
2009,24,Centre-Val de Loire,45,Loiret,02C,Déchets verts,49964.34341
2009,24,Centre-Val de Loire,45,Loiret,02D,Encombrants,35746.32229
2009,24,Centre-Val de Loire,45,Loiret,02E,Déblais et gravats,35453.98964
2009,24,Centre-Val de Loire,45,Loiret,02F,DEEE,2123.30599
2009,24,Centre-Val de Loire,45,Loiret,02Z,Autres déchets,1581.18758
2009,94,Corse,2A,Corse-du-Sud,02A,Déchets dangereux,33.97401
2009,94,Corse,2A,Corse-du-Sud,02B,Matériaux recyclables,3865.38314
2009,94,Corse,2A,Corse-du-Sud,02C,Déchets verts,1371.252
2009,94,Corse,2A,Corse-du-Sud,02D,Encombrants,3326.222
2009,94,Corse,2A,Corse-du-Sud,02E,Déblais et gravats,9227.89
2009,94,Corse,2A,Corse-du-Sud,02F,DEEE,836.45746
2009,94,Corse,2A,Corse-du-Sud,02Z,Autres déchets,10.49
2009,94,Corse,2B,Haute-Corse,02A,Déchets dangereux,9.96
2009,94,Corse,2B,Haute-Corse,02B,Matériaux recyclables,5095.41685
2009,94,Corse,2B,Haute-Corse,02C,Déchets verts,4083.33799
2009,94,Corse,2B,Haute-Corse,02D,Encombrants,6659
2009,94,Corse,2B,Haute-Corse,02E,Déblais et gravats,7599.342
2009,94,Corse,2B,Haute-Corse,02F,DEEE,195.60253
2009,94,Corse,2B,Haute-Corse,02Z,Autres déchets,1.73
2009,97,Dom-Com,971,Guadeloupe,02A,Déchets dangereux,58.26
2009,97,Dom-Com,971,Guadeloupe,02B,Matériaux recyclables,504.11001
2009,97,Dom-Com,971,Guadeloupe,02C,Déchets verts,1008.45
2009,97,Dom-Com,971,Guadeloupe,02D,Encombrants,848.24
2009,97,Dom-Com,971,Guadeloupe,02E,Déblais et gravats,213.33
2009,97,Dom-Com,971,Guadeloupe,02F,DEEE,213.34
2009,97,Dom-Com,971,Guadeloupe,02Z,Autres déchets,1
2009,97,Dom-Com,972,Martinique,02A,Déchets dangereux,28.9
2009,97,Dom-Com,972,Martinique,02B,Matériaux recyclables,1529.1
2009,97,Dom-Com,972,Martinique,02C,Déchets verts,1311.1
2009,97,Dom-Com,972,Martinique,02D,Encombrants,2688.06
2009,97,Dom-Com,972,Martinique,02E,Déblais et gravats,585.44
2009,97,Dom-Com,972,Martinique,02F,DEEE,228.4
2009,97,Dom-Com,972,Martinique,02Z,Autres déchets,267.01
2009,97,Dom-Com,973,Guyane,02A,Déchets dangereux,8.11099
2009,97,Dom-Com,973,Guyane,02B,Matériaux recyclables,396.989
2009,97,Dom-Com,973,Guyane,02C,Déchets verts,140.94999
2009,97,Dom-Com,973,Guyane,02D,Encombrants,1112.63699
2009,97,Dom-Com,973,Guyane,02E,Déblais et gravats,251.16
2009,97,Dom-Com,973,Guyane,02F,DEEE,29.94
2009,97,Dom-Com,974,Réunion,02A,Déchets dangereux,1354.07935
2009,97,Dom-Com,974,Réunion,02B,Matériaux recyclables,5259.66
2009,97,Dom-Com,974,Réunion,02C,Déchets verts,8737.51
2009,97,Dom-Com,974,Réunion,02D,Encombrants,13303.89
2009,97,Dom-Com,974,Réunion,02E,Déblais et gravats,5513.54
2009,97,Dom-Com,974,Réunion,02F,DEEE,409.75
2009,44,Grand-Est,08,Ardennes,02A,Déchets dangereux,302.23798
2009,44,Grand-Est,08,Ardennes,02B,Matériaux recyclables,7030.79899
2009,44,Grand-Est,08,Ardennes,02C,Déchets verts,10178.17
2009,44,Grand-Est,08,Ardennes,02D,Encombrants,14156.82
2009,44,Grand-Est,08,Ardennes,02E,Déblais et gravats,9601.77999
2009,44,Grand-Est,08,Ardennes,02F,DEEE,1327.24
2009,44,Grand-Est,08,Ardennes,02Z,Autres déchets,104.29
2009,44,Grand-Est,10,Aube,02A,Déchets dangereux,615.60188
2009,44,Grand-Est,10,Aube,02B,Matériaux recyclables,4416.45773
2009,44,Grand-Est,10,Aube,02C,Déchets verts,12487.61011
2009,44,Grand-Est,10,Aube,02D,Encombrants,12837.41764
2009,44,Grand-Est,10,Aube,02E,Déblais et gravats,12512.74553
2009,44,Grand-Est,10,Aube,02F,DEEE,860.2571
2009,44,Grand-Est,10,Aube,02Z,Autres déchets,1570.64794
2009,44,Grand-Est,51,Marne,02A,Déchets dangereux,837.10128
2009,44,Grand-Est,51,Marne,02B,Matériaux recyclables,9098.85637
2009,44,Grand-Est,51,Marne,02C,Déchets verts,22887.91788
2009,44,Grand-Est,51,Marne,02D,Encombrants,35902.22206
2009,44,Grand-Est,51,Marne,02E,Déblais et gravats,22133.9843
2009,44,Grand-Est,51,Marne,02F,DEEE,1651.99
2009,44,Grand-Est,51,Marne,02Z,Autres déchets,23.41827
2009,44,Grand-Est,52,Haute-Marne,02A,Déchets dangereux,321.70971
2009,44,Grand-Est,52,Haute-Marne,02B,Matériaux recyclables,2836.06325
2009,44,Grand-Est,52,Haute-Marne,02C,Déchets verts,8246.00192
2009,44,Grand-Est,52,Haute-Marne,02D,Encombrants,9690.3027
2009,44,Grand-Est,52,Haute-Marne,02E,Déblais et gravats,7025.07744
2009,44,Grand-Est,52,Haute-Marne,02F,DEEE,861.78317
2009,44,Grand-Est,52,Haute-Marne,02Z,Autres déchets,0.00796
2009,44,Grand-Est,54,Meurthe-et-Moselle,02A,Déchets dangereux,776.66637
